player_1,player_2,player_3,player_4,winner
ac,jc,kc,7c,player_1
kd,10d,9d,ad,player_4
qd,8d,7d,jd,player_1
qs,ks,as,5s,player_3
js,9s,7s,4s,player_1
10s,6s,2c,3s,player_1
9c,6c,qc,2d,player_3
8s,2s,5h,3d,player_1
5c,4c,10c,7h,player_3
5d,3h,6d,9h,player_3
4d,4h,8c,jh,player_1
3c,6h,8h,kh,player_1
2h,qh,10h,ah,player_4
ah,kh,4h,10h,player_1
ad,6d,kd,qd,player_1
jc,kc,ac,5c,player_3
js,9s,5s,as,player_4
jh,qh,2h,8h,player_2
10c,qc,7c,3s,player_2
9c,8c,6c,4d,player_1
9h,5h,3d,6h,player_1
8s,6s,4c,ks,player_4
7s,4s,7d,qs,player_4
7h,3h,9d,5d,player_1
3c,2c,10d,8d,player_1
2s,2d,jd,10s,player_4
kc,qc,ac,jc,player_3
ks,qs,as,js,player_3
kd,jd,ad,10d,player_3
qd,2d,9d,7d,player_1
9c,10c,2s,7c,player_2
8s,10s,6s,4s,player_2
8d,2h,5d,6d,player_1
8h,kh,9h,ah,player_4
7h,4c,6h,qh,player_4
6c,8c,3h,5c,player_2
3d,5s,4d,4h,player_3
3c,7s,3s,10h,player_1
2c,9s,5h,jh,player_1
as,6s,ks,qs,player_1
ac,5c,kc,jc,player_1
qh,kh,ah,10h,player_3
js,5s,10s,4d,player_1
9s,3s,2c,5d,player_1
8s,2s,4c,6c,player_1
7s,2h,4h,7d,player_1
7c,2d,qc,10c,player_3
6d,ad,10d,kd,player_2
4s,5h,8d,7h,player_1
3d,qd,8h,9d,player_2
3c,6h,9h,9c,player_4
3h,jd,jh,8c,player_3
ks,as,7s,2s,player_2
qs,10s,3s,2c,player_1
qc,ac,7c,jc,player_2
jd,10d,kd,ad,player_4
js,9s,2h,3d,player_1
9d,7d,qd,8d,player_3
9c,kc,3h,10c,player_2
8s,4s,4d,6d,player_1
6c,3c,5d,8c,player_4
6s,2d,5h,9h,player_1
5s,4h,6h,10h,player_1
5c,7h,8h,qh,player_1
4c,jh,kh,ah,player_1
ks,7s,js,as,player_4
kh,jh,5h,ah,player_4
qh,10h,2h,8h,player_1
qs,6s,9s,8s,player_1
10s,3s,5s,4s,player_1
9d,ad,qd,kd,player_2
9h,2c,4d,6h,player_1
8c,ac,10c,kc,player_2
7h,2d,7c,4h,player_1
5d,6d,jd,3h,player_3
3d,5c,10d,4c,player_3
3c,qc,7d,jc,player_2
2s,6c,8d,9c,player_1
kd,qd,ad,10d,player_3
ks,as,2d,qs,player_2
kc,ac,8c,qc,player_2
jd,4d,8d,5d,player_1
10h,ah,qh,kh,player_2
9c,10c,6c,jc,player_4
9d,2s,7d,2h,player_1
9h,2c,jh,8h,player_3
8s,js,3c,10s,player_2
7s,9s,4c,5s,player_2
6h,4s,5h,7h,player_4
3d,5c,6d,3h,player_3
3s,6s,4h,7c,player_2
as,js,ks,9s,player_1
ah,jh,kh,qh,player_1
qs,4s,10s,5s,player_1
qd,ad,7d,kd,player_2
10d,9d,6d,jd,player_4
10c,qc,jc,ac,player_4
9c,4c,7c,kc,player_4
8h,9h,10h,6h,player_3
7s,2d,8s,3s,player_3
6s,4h,3c,2s,player_1
5h,4d,7h,2h,player_3
3h,5d,5c,3d,player_1
2c,8d,6c,8c,player_4
