player_1,player_2,player_3,player_4,winner
as,ks,9s,js,player_1
jc,qc,kc,ac,player_4
10s,qs,8s,7s,player_2
10d,jd,ad,kd,player_3
8c,6c,9c,10c,player_4
6s,4s,2s,3s,player_1
6h,ah,qh,10h,player_2
6d,2c,qd,9d,player_3
5s,5h,2d,3c,player_1
5c,7h,3d,7c,player_4
4c,9h,4d,4h,player_1
3h,kh,5d,8h,player_2
2h,jh,8d,7d,player_2
ac,7c,jc,qc,player_1
kd,6d,qd,ad,player_4
kc,4c,9c,10c,player_1
jd,4d,10d,9d,player_1
js,9s,ks,as,player_4
9h,kh,6h,ah,player_4
8c,2d,3c,6c,player_1
8h,jh,2h,qh,player_4
7s,6s,qs,8s,player_3
5c,3d,4s,2s,player_1
5s,4h,10s,3h,player_3
3s,5h,5d,8d,player_1
2c,7h,7d,10h,player_1
kh,ah,jh,10h,player_2
10s,as,5s,ks,player_2
9s,qs,4s,js,player_2
8s,2d,3s,7s,player_1
8h,qh,3h,9h,player_2
7h,5c,2s,6h,player_1
6c,kc,10c,ac,player_4
6s,5d,4d,3d,player_1
4h,7c,6d,5h,player_4
4c,qc,8d,9c,player_2
3c,jc,9d,8c,player_2
2c,jd,qd,7d,player_1
2h,kd,ad,10d,player_1
kd,ad,9d,jd,player_2
kh,6h,ah,qh,player_3
ks,10s,as,5s,player_3
qc,jc,kc,ac,player_4
js,9s,qs,4s,player_3
10c,9c,4c,8c,player_1
10d,qd,5d,7d,player_2
8d,6d,2s,2h,player_1
6c,2d,4h,7c,player_4
5c,3d,6s,2c,player_1
3s,8s,7s,7h,player_2
3h,5h,jh,10h,player_3
3c,4d,9h,8h,player_1
ad,8d,qd,kd,player_1
qc,6c,ac,kc,player_3
qs,ks,7s,as,player_4
jc,5c,10c,9c,player_1
js,10s,6s,2s,player_1
9s,3s,4s,3h,player_1
9d,6d,10d,jd,player_4
8s,2h,7c,3d,player_1
7d,2d,8c,4d,player_1
7h,kh,ah,10h,player_3
6h,2c,qh,8h,player_3
5s,3c,9h,4h,player_1
5d,4c,jh,5h,player_1
as,8s,qs,js,player_1
ks,3c,10s,9s,player_1
kh,ah,5h,10h,player_2
jh,qh,2c,8h,player_2
8d,jd,kd,ad,player_4
7c,ac,qc,kc,player_2
6h,9h,2d,7h,player_2
6d,10d,qd,9d,player_3
5d,4h,7d,2h,player_3
5s,4c,6s,7s,player_4
4d,5c,3d,3s,player_1
3h,9c,4s,6c,player_1
2s,jc,8c,10c,player_1
ad,2h,9d,10d,player_1
kd,2s,3c,8d,player_1
ks,10s,as,js,player_3
qd,2c,4h,7d,player_1
jd,3h,4s,6d,player_1
jc,4c,qc,ac,player_4
10h,ah,qh,6h,player_2
10c,6s,9c,kc,player_4
7c,7s,5s,8c,player_4
6c,8s,7h,3s,player_1
5c,8h,9h,4d,player_1
3d,jh,9s,5d,player_4
2d,kh,qs,5h,player_1
as,ks,10s,qs,player_1
qc,ac,10c,kc,player_2
js,4s,9s,6s,player_1
10d,8d,ad,6d,player_3
10h,ah,qh,jh,player_2
9d,7d,kd,5d,player_3
8c,jc,4c,9c,player_2
8s,2d,2h,5s,player_1
7c,5c,3d,3c,player_1
7s,2c,4h,3s,player_1
7h,kh,5h,9h,player_2
6c,3h,jd,6h,player_1
2s,4d,qd,8h,player_1
