player_1,player_2,player_3,player_4,winner
kc,qc,ac,10c,player_3
qh,kh,ah,10h,player_3
jh,8h,6h,5h,player_1
9s,as,ks,2s,player_2
9h,3c,3d,4h,player_1
7s,6s,qs,2c,player_3
7h,3s,4d,3h,player_1
7d,9d,qd,ad,player_4
6c,jc,7c,8c,player_2
6d,8d,5c,kd,player_4
5s,4s,js,5d,player_3
2d,4c,8s,jd,player_4
2h,9c,10s,10d,player_1
ad,9d,qd,jd,player_1
kh,ah,3h,7h,player_2
kd,8d,7d,5d,player_1
qc,9c,ac,kc,player_3
jh,qh,2s,5h,player_2
10d,2c,6d,4d,player_1
8s,as,qs,ks,player_2
7s,4s,js,9s,player_3
5c,3c,jc,10c,player_3
4c,6h,8c,7c,player_3
3s,8h,10s,2d,player_3
3d,9h,5s,4h,player_1
2h,10h,6s,6c,player_2
as,js,10s,6s,player_1
ks,3s,5s,2c,player_1
qd,ad,7d,jd,player_2
qs,2s,4s,4c,player_1
10h,qh,ah,jh,player_3
9d,kd,3d,10d,player_2
9s,3c,2h,5h,player_1
8h,3h,kh,6h,player_3
8s,4d,2d,7c,player_1
7s,6c,5c,8c,player_1
6d,9c,7h,8d,player_4
5d,10c,9h,jc,player_1
4h,ac,kc,qc,player_1
ah,7h,8h,qh,player_1
kc,qc,8c,ac,player_4
kh,6h,2c,10h,player_1
qd,ad,kd,9d,player_2
jh,4h,2d,9h,player_1
jc,10c,7c,9c,player_1
js,9s,ks,as,player_4
jd,10d,6d,7d,player_1
8d,5d,4d,3c,player_1
6s,5s,8s,qs,player_4
3h,2h,2s,5h,player_4
3d,4c,4s,6c,player_1
3s,5c,7s,10s,player_4
kc,ac,9c,qc,player_2
10h,7h,kh,ah,player_4
10c,jc,7c,8c,player_2
9h,2c,jh,qh,player_4
8s,qs,ks,as,player_4
8h,4s,4h,3s,player_1
6c,4c,5c,4d,player_1
6h,6d,3h,5s,player_1
6s,9s,3c,js,player_4
5h,7s,3d,7d,player_1
2s,9d,5d,10s,player_4
2h,10d,jd,8d,player_1
2d,qd,kd,ad,player_4
kc,jc,ac,4c,player_3
ks,js,7s,as,player_4
qh,ah,kh,jh,player_2
qd,7d,jd,ad,player_4
9s,10s,6s,qs,player_4
8h,9h,4h,10h,player_4
6h,3c,2h,7h,player_4
5s,4s,2s,8s,player_4
5h,5d,5c,2d,player_1
4d,6d,8d,kd,player_4
3d,6c,8c,10d,player_4
3h,7c,10c,2c,player_1
3s,9c,qc,9d,player_1
ac,7c,4c,jc,player_1
kc,4h,3c,10c,player_1
qc,5d,3h,6c,player_1
10h,ah,qh,2h,player_2
9c,5h,4s,5c,player_1
9h,kh,jh,2d,player_2
8d,ad,kd,3d,player_2
8c,6h,4d,3s,player_1
7d,jd,qd,7s,player_3
6d,10d,9d,9s,player_2
6s,ks,8s,as,player_4
2s,10s,5s,qs,player_4
2c,7h,8h,js,player_1
ad,8d,qd,kd,player_1
ks,as,qs,7s,player_2
jd,4d,10d,9d,player_1
10c,kc,ac,jc,player_3
9s,2d,js,2s,player_3
8s,3h,10s,2c,player_3
7c,qc,8c,6c,player_2
7d,4h,4c,6d,player_1
6s,6h,5h,2h,player_1
5s,8h,7h,3d,player_1
5d,9c,10h,3c,player_1
4s,9h,jh,5c,player_1
3s,ah,qh,kh,player_1
