player_1,player_2,player_3,player_4,winner
as,3s,js,qs,player_1
ks,3h,8s,7s,player_1
kh,9h,qh,ah,player_4
jh,8h,4h,10h,player_1
10s,5h,6s,5s,player_1
10c,9c,ac,kc,player_3
9s,6h,2h,4s,player_1
8d,qd,kd,ad,player_4
8c,7c,qc,jc,player_3
6c,6d,5c,3c,player_1
4d,jd,5d,10d,player_2
4c,7h,2c,2s,player_1
2d,9d,3d,7d,player_2
ac,jc,kc,9c,player_1
ad,8d,jd,10d,player_1
kd,7d,2s,9d,player_1
kh,ah,qh,jh,player_2
qd,2c,4s,6d,player_1
qc,8c,10c,3c,player_1
10h,6h,9h,5h,player_1
9s,as,ks,js,player_2
8h,3h,7h,4h,player_1
5d,3s,5c,4d,player_1
4c,5s,7c,2d,player_3
3d,10s,6s,7s,player_1
2h,qs,6c,8s,player_1
qs,as,js,ks,player_2
qh,kh,ah,7h,player_3
10s,8s,2h,4s,player_1
9s,6s,4h,2s,player_1
9c,2d,kc,ac,player_4
8h,10h,jh,2c,player_3
8d,qd,kd,ad,player_4
7d,9d,jd,10d,player_3
7s,5s,4d,4c,player_1
6c,3d,jc,qc,player_4
6d,3h,6h,5d,player_1
5h,9h,8c,5c,player_2
3c,3s,10c,7c,player_3
as,ks,2c,9s,player_1
ac,kc,5c,qc,player_1
kd,ad,qd,jd,player_2
kh,8h,ah,jh,player_3
qs,10s,2d,5s,player_1
jc,9c,4c,10c,player_1
js,8s,3h,3s,player_1
6s,7s,5d,2s,player_2
5h,6h,qh,9h,player_3
4h,2h,10h,3d,player_3
4d,9d,7d,10d,player_4
4s,8c,6d,6c,player_1
3c,8d,7h,7c,player_4
ac,10c,8c,kc,player_1
qc,9c,4c,jc,player_1
jh,4h,ah,qh,player_3
10h,2h,kh,9h,player_3
7c,6c,3d,5c,player_1
6h,2d,8h,3s,player_3
6d,kd,qd,ad,player_4
5h,5d,7h,4s,player_3
5s,js,10s,as,player_4
3c,6s,4d,8s,player_1
3h,7s,9d,8d,player_1
2s,7d,9s,ks,player_4
2c,jd,10d,qs,player_1
as,js,qs,ks,player_1
ad,kd,2h,qd,player_1
qh,8h,ah,7h,player_3
10h,5h,kh,3h,player_3
9c,7c,kc,ac,player_4
9d,8d,4h,jd,player_4
7d,6d,4s,10d,player_4
5c,6c,qc,jc,player_3
4d,5d,6h,2d,player_2
4c,3c,10c,5s,player_3
3s,10s,8c,9s,player_2
3d,2c,9h,6s,player_1
2s,7s,jh,8s,player_4
kd,10d,ad,9d,player_3
qc,9c,ac,kc,player_3
qh,8h,kh,ah,player_4
qd,5d,7d,6d,player_1
jd,4d,4s,3d,player_1
10h,7h,jh,9h,player_3
9s,as,ks,10s,player_2
8s,5s,qs,7s,player_3
8c,7c,10c,jc,player_4
8d,2d,4c,2h,player_1
5c,6c,4h,3c,player_2
3h,5h,6h,3s,player_3
2s,2c,js,6s,player_3
qc,ac,kc,9c,player_2
qd,kd,7d,ad,player_4
jd,10d,2h,9d,player_1
jh,ah,kh,qh,player_2
jc,7c,6c,8c,player_1
10c,2s,4c,3c,player_1
9s,4s,as,js,player_3
7h,9h,10h,6h,player_3
6s,4d,ks,8s,player_3
5s,4h,qs,7s,player_3
5d,8d,3h,3d,player_2
5c,5h,8h,2c,player_1
3s,6d,10s,2d,player_3
