player_1,player_2,player_3,player_4,winner
as,qs,ks,10s,player_1
ad,kd,8d,7d,player_1
kh,9h,qh,ah,player_4
kc,10c,ac,jc,player_3
jd,qd,6d,2c,player_2
9d,10d,4d,2s,player_2
7s,js,8s,9s,player_2
6h,3h,7h,jh,player_4
5c,4c,qc,9c,player_3
4h,4s,5h,10h,player_4
3d,5d,3s,3c,player_2
2h,5s,6c,8h,player_4
2d,6s,7c,8c,player_1
ks,qs,7s,as,player_4
js,10s,5s,3s,player_1
9h,ah,jh,kh,player_2
9s,2s,2d,2c,player_1
9c,kc,ac,qc,player_3
8c,jc,6c,10c,player_2
8s,3d,3h,5h,player_1
7c,5c,4d,5d,player_1
6s,4h,6h,7h,player_1
4c,6d,7d,10d,player_1
4s,8d,8h,10h,player_1
3c,qh,9d,jd,player_1
2h,kd,ad,qd,player_1
ah,7h,10h,qh,player_1
as,qs,10s,9s,player_1
ad,10d,4d,kd,player_1
kh,2s,8h,4h,player_1
ks,js,2c,5s,player_1
qc,kc,ac,10c,player_3
jd,5d,3d,qd,player_4
jc,9c,5c,8c,player_1
jh,2d,6h,4s,player_1
9h,3s,5h,6c,player_1
7d,7c,3c,9d,player_4
6s,8s,3h,6d,player_2
2h,7s,4c,8d,player_1
kc,qc,5c,ac,player_4
qs,ks,js,as,player_4
10s,3s,9s,8s,player_1
10c,9c,4c,jc,player_4
10h,kh,ah,4d,player_3
9h,8h,qh,5s,player_3
8d,qd,9d,ad,player_4
7d,jd,6d,kd,player_4
3c,8c,3d,7c,player_2
3h,7h,jh,6c,player_3
2h,6h,5h,6s,player_2
2s,2d,4s,7s,player_4
2c,5d,4h,10d,player_1
as,ks,10s,js,player_1
qh,9h,ah,jh,player_3
qs,2h,9s,6s,player_1
qc,kc,jc,ac,player_4
8s,2c,4s,5s,player_1
7s,6h,2s,2d,player_1
7d,ad,10d,jd,player_2
6d,kd,8d,9d,player_2
5c,8c,4c,10c,player_4
3h,8h,kh,4h,player_3
3s,7c,5h,4d,player_1
3d,qd,5d,6c,player_2
3c,7h,10h,9c,player_4
kc,8c,6c,ac,player_4
kd,qd,ad,8d,player_3
kh,ah,9h,qh,player_2
qs,10s,ks,as,player_4
jd,10d,9d,7d,player_1
js,9s,2d,3d,player_1
10c,7c,2h,qc,player_4
9c,3c,4d,jc,player_4
8s,5s,4h,4c,player_1
7s,4s,5d,5c,player_1
6s,3s,5h,7h,player_1
2c,3h,6h,10h,player_1
2s,8h,6d,jh,player_1
as,ks,qs,8s,player_1
kc,9c,ac,6c,player_3
kh,qh,ah,10h,player_3
qc,8c,jc,3c,player_1
jh,9h,5h,7h,player_1
10d,ad,jd,kd,player_2
8d,2h,7d,qd,player_4
6h,8h,4d,2c,player_2
5c,7c,10c,2d,player_3
5d,3s,6d,9d,player_4
4c,4h,9s,2s,player_1
4s,6s,js,7s,player_3
3h,5s,10s,3d,player_1
kc,10c,7c,ac,player_4
qh,kh,7h,ah,player_4
jd,7d,ad,10d,player_3
jh,8h,2h,10h,player_1
10s,ks,qs,as,player_4
9c,8c,2c,qc,player_4
9d,6d,kd,8d,player_3
7s,js,9s,4s,player_2
5c,4c,2s,jc,player_4
5h,4h,3s,9h,player_4
3c,4d,5s,6c,player_4
3d,5d,qd,3h,player_3
2d,8s,6s,6h,player_1
