player_1,player_2,player_3,player_4,winner
qd,5d,kd,ad,player_4
qc,4c,ac,jc,player_3
jd,3d,10d,7d,player_1
9c,2h,kc,10c,player_3
8s,as,ks,10s,player_2
8d,4h,9d,4d,player_3
7h,ah,9h,jh,player_2
6h,kh,5h,8h,player_2
6d,9s,3s,3c,player_1
3h,qh,5s,4s,player_2
2s,qs,5c,7s,player_2
2c,10h,8c,7c,player_3
2d,js,6c,6s,player_1
kh,6h,ah,jh,player_3
kd,qd,ad,9d,player_3
qh,5h,10h,4h,player_1
9s,qs,as,ks,player_3
9h,3h,7h,2c,player_1
8c,3c,kc,ac,player_4
8h,2h,4s,2s,player_1
7s,8s,10s,js,player_4
6s,3s,5s,5c,player_1
6d,jd,5d,7d,player_2
4c,2d,qc,jc,player_3
4d,10d,6c,7c,player_2
3d,8d,9c,10c,player_2
ac,jc,qc,kc,player_1
kh,8h,jh,ah,player_4
js,qs,ks,as,player_4
10h,7h,9h,qh,player_4
10c,9c,2h,8c,player_1
8s,9s,7s,10s,player_4
8d,ad,kd,jd,player_2
5c,7c,2s,6c,player_2
4d,qd,10d,9d,player_2
4h,6h,4s,5h,player_2
3h,3c,5s,3s,player_1
2c,4c,6s,3d,player_2
2d,6d,7d,5d,player_3
as,qs,10s,js,player_1
ks,6s,4h,3s,player_1
qd,kd,ad,10d,player_3
qc,ac,kc,8c,player_2
9s,4s,5d,2s,player_1
9c,2c,jc,6c,player_3
8s,2h,5h,2d,player_1
8d,9d,jd,7d,player_3
7s,6h,5c,3h,player_1
5s,7h,7c,4c,player_1
4d,9h,8h,6d,player_4
3d,qh,10c,10h,player_1
3c,kh,ah,jh,player_1
ah,5h,kh,7h,player_1
jd,kd,8d,ad,player_4
10h,3h,qh,2h,player_3
8h,3c,jh,2s,player_3
8s,as,qs,ks,player_2
7c,10c,ac,kc,player_3
7d,10d,4h,qd,player_4
6c,4c,jc,qc,player_4
5s,js,10s,7s,player_2
4d,6d,6h,9d,player_4
3s,9s,8c,4s,player_2
3d,5d,9h,2c,player_2
2d,6s,9c,5c,player_1
qh,kh,jh,ah,player_4
qc,ac,kc,9c,player_2
10c,3c,jc,8c,player_3
10h,7h,2d,9h,player_1
6c,3d,2c,7c,player_4
6s,ks,9s,as,player_4
5c,4h,4s,6d,player_1
4d,9d,qd,ad,player_4
4c,5h,5d,8h,player_1
3h,6h,5s,8d,player_2
3s,qs,8s,js,player_2
2s,10s,7d,10d,player_2
2h,7s,jd,kd,player_1
ad,kd,jd,9d,player_1
kh,ah,7h,qh,player_2
qd,10d,8d,3s,player_1
8h,9h,2d,jh,player_4
7d,6d,5d,4h,player_1
6c,8c,9c,ac,player_4
6s,10s,qs,as,player_4
5c,4c,7c,kc,player_4
5h,6h,3c,10h,player_4
3d,2s,4d,10c,player_3
3h,7s,4s,jc,player_1
2c,8s,5s,qc,player_4
2h,9s,js,ks,player_1
kd,ad,qd,jd,player_2
qs,as,10s,7s,player_2
jc,10c,ac,kc,player_3
10d,4d,6d,9d,player_1
9h,kh,ah,10h,player_3
8d,3c,5d,3d,player_1
8s,ks,9s,2s,player_2
7d,4c,2d,2h,player_1
6h,jh,qh,7h,player_3
6c,5c,8c,qc,player_4
4s,js,6s,2c,player_2
3s,5s,4h,5h,player_2
3h,8h,7c,9c,player_2
