puzzle,label
_ 1646 _ _ 3822 _ 277 _ _ 2680 _ 304 _ _ 3545 _,valid
2933 _ 3533 _ _ _ _ _ _ _ _ _ _ 1401 _ 2696,valid
_ 518 1567 _ 1621 _ _ _ _ _ _ 729 _ 575 4138 _,invalid
309 _ _ _ _ _ _ 1125 3341 _ _ _ _ _ _ 3338,invalid
1593 _ 1440 _ _ _ _ _ _ _ _ _ _ 496 _ 1753,valid
_ _ _ 3927 1346 _ _ 3977 3421 _ _ 1131 3291 _ _ _,invalid
_ _ _ 2311 3140 _ 3135 _ _ 314 _ 3733 266 _ _ _,valid
1896 _ 2495 _ _ 2290 _ _ _ _ 3340 _ _ 4031 _ 1891,valid
_ _ 2544 114 _ _ _ _ _ _ _ _ 3810 3211 _ _,valid
_ 1713 _ _ 816 398 _ _ _ _ 463 2785 _ _ 359 _,invalid
_ _ _ 535 2711 _ _ _ _ _ _ 1448 1626 _ _ _,invalid
572 _ _ _ 1801 _ _ 3590 1584 _ _ 2372 _ _ _ 2659,invalid
827 _ _ _ 3346 3261 _ _ _ _ 3176 675 _ _ _ 758,invalid
_ _ 824 103 _ _ 3910 _ _ 1452 _ _ 2121 3261 _ _,valid
_ _ _ _ _ 2158 _ 128 1954 _ 1745 _ _ _ _ _,valid
_ _ _ 3877 3212 _ _ _ _ _ _ 3584 433 _ _ _,invalid
_ _ _ 2340 _ _ 1477 2973 637 3950 _ _ 3976 _ _ _,invalid
_ 44 _ _ 2323 3834 _ _ _ _ 2432 3913 _ _ 2512 _,valid
3946 _ _ 3351 _ _ 3576 _ _ 3018 _ _ 1667 _ _ 2022,invalid
_ _ _ _ _ 2751 486 2874 1111 4156 3625 _ _ _ _ _,invalid
_ 2991 _ 3018 _ _ _ _ _ _ _ _ 1073 _ 2481 _,valid
361 _ _ _ 2860 3137 _ _ _ _ 3436 632 _ _ _ 1744,invalid
_ _ 796 144 _ _ _ 2031 2539 _ _ _ 2248 7 _ _,invalid
1297 _ _ _ 2485 1198 _ _ _ _ 2027 2595 _ _ _ 2137,valid
3783 _ _ _ _ 205 3002 _ _ 1920 3500 _ _ _ _ 4011,valid
_ 494 _ _ 2761 _ _ 3906 163 _ _ 2056 _ _ 3441 _,valid
_ _ 3126 _ 2204 _ _ 2924 2641 _ _ 227 _ 2039 _ _,valid
2642 _ 3005 _ _ _ _ _ _ _ _ _ _ 515 _ 180,invalid
1653 _ 4108 _ _ _ _ _ _ _ _ _ _ 3346 _ 816,invalid
_ _ _ _ 3042 _ 1620 3210 3067 3298 _ 2346 _ _ _ _,valid
_ _ 2282 _ _ 3913 _ _ _ _ 3590 _ _ 665 _ _,valid
_ _ 3631 _ 1706 _ _ 2859 2600 _ _ 131 _ 2333 _ _,invalid
_ _ 2032 86 _ _ 1429 _ _ 3689 _ _ 1792 654 _ _,invalid
_ 2133 _ 4057 _ _ 223 _ _ 1400 _ _ 2752 _ 1222 _,invalid
_ 31 _ _ _ _ 2998 _ _ 1916 _ _ _ _ 2595 _,invalid
_ 2009 _ _ 51 3763 _ _ _ _ 1684 1343 _ _ 2351 _,invalid
_ 3321 _ 2014 _ _ _ _ _ _ _ _ 2391 _ 584 _,invalid
_ _ 2813 597 _ _ _ 3809 1706 _ _ _ 1023 796 _ _,invalid
_ 1986 _ _ _ _ 2872 _ _ 1840 _ _ _ _ 890 _,invalid
2654 _ _ _ 2298 3001 _ _ _ _ 476 1432 _ _ _ 3284,invalid
_ _ 1163 _ _ _ 3412 2955 3214 469 _ _ _ 1417 _ _,valid
_ _ _ 3104 3812 _ _ _ _ _ _ 1663 1472 _ _ _,valid
_ 1735 2927 _ _ _ 3545 _ _ 524 _ _ _ 927 3141 _,invalid
1472 _ _ 2841 _ 3995 _ _ _ _ 4075 _ 3578 _ _ 717,invalid
_ _ _ 536 _ 3701 _ _ _ _ 3255 _ 424 _ _ _,valid
_ _ _ 85 2539 _ _ _ _ _ _ 2239 1400 _ _ _,invalid
_ 1645 3922 _ 141 _ _ _ _ _ _ 160 _ 2353 3890 _,valid
_ _ _ 216 _ 1653 1995 _ _ 4066 505 _ 1979 _ _ _,valid
_ _ 852 _ _ 1470 _ _ _ _ 3806 _ _ 2415 _ _,invalid
_ _ 888 _ 1799 _ _ 2919 2391 _ _ 3914 _ 379 _ _,invalid
