puzzle,label
_ 923 _ _ 1534 _ _ 1977 2921 _ _ 3204 _ _ 1347 _,invalid
1805 _ _ _ 1223 3690 _ _ _ _ 706 2564 _ _ _ 537,valid
2123 _ _ 546 _ 4026 _ _ _ _ 3126 _ 1924 _ _ 3046,invalid
2823 _ _ 3330 _ _ 2936 _ _ 2132 _ _ 380 _ _ 2299,invalid
_ 2906 2053 _ 3591 _ _ _ _ _ _ 3823 _ 1036 2347 _,valid
_ _ _ _ _ 3927 _ 2847 1380 _ 1628 _ _ _ _ _,invalid
_ _ 574 3277 _ _ _ _ _ _ _ _ 1720 1278 _ _,valid
_ _ 2216 _ 2543 _ _ _ _ _ _ 2245 _ 669 _ _,valid
_ 1616 _ _ _ _ 1214 _ _ 2929 _ _ _ _ 3937 _,invalid
_ 1501 _ _ _ 2566 _ _ _ _ 3316 _ _ _ 3767 _,valid
2723 _ _ _ _ 2967 1388 _ _ 3257 22 _ _ _ _ 3258,valid
_ _ _ _ _ 3607 _ 1183 930 _ 1517 _ _ _ _ _,invalid
427 3182 _ _ _ 2257 _ _ _ _ 1048 _ _ _ 2645 1317,valid
_ _ 2602 _ _ _ 1368 2538 1292 1663 _ _ _ 2942 _ _,invalid
_ 3600 _ _ 1225 _ _ 567 3007 _ _ 2786 _ _ 1704 _,valid
_ _ _ _ 1014 _ 3052 _ _ 2418 _ 3973 _ _ _ _,valid
_ 3706 _ _ _ 738 _ _ _ _ 1041 _ _ _ 1248 _,valid
_ _ _ 3315 _ _ 3411 930 1281 2955 _ _ 609 _ _ _,invalid
_ _ _ 3453 _ _ 2798 3235 2413 1924 _ _ 3378 _ _ _,valid
_ _ 345 _ 1598 _ _ _ _ _ _ 3889 _ 1133 _ _,valid
_ _ 1227 _ _ 672 _ _ _ _ 2649 _ _ 3141 _ _,valid
238 3901 _ _ 51 _ _ _ _ _ _ 1439 _ _ 2865 471,valid
_ _ _ _ _ _ 1577 3590 3016 3061 _ _ _ _ _ _,valid
2720 3456 _ _ 3559 _ _ _ _ _ _ 3610 _ _ 2668 3023,invalid
_ _ 1696 2004 _ _ _ 3677 27 _ _ _ 3905 639 _ _,valid
_ _ _ 1694 1820 _ _ _ _ _ _ 1391 564 _ _ _,valid
610 2514 _ _ _ _ _ _ _ _ _ _ _ _ 533 286,valid
_ _ 2372 _ 2112 _ _ 503 1248 _ _ 2583 _ 1322 _ _,invalid
2897 _ _ _ _ _ _ 3102 914 _ _ _ _ _ _ 4084,valid
_ _ 1892 _ 2582 _ _ 2011 77 _ _ 1529 _ 128 _ _,valid
_ 664 _ _ 3769 533 _ _ _ _ 2270 18 _ _ 314 _,valid
1916 _ _ 321 _ _ 631 _ _ 2619 _ _ 1623 _ _ 1080,valid
_ 1176 355 _ 1157 _ _ _ _ _ _ 2852 _ 1218 1382 _,valid
_ _ _ 880 _ 3976 2901 _ _ 182 960 _ 3760 _ _ _,invalid
3030 _ 1730 1981 _ _ _ _ _ _ _ _ 3631 153 _ 3879,invalid
2571 _ _ _ _ 2229 404 _ _ 1242 3229 _ _ _ _ 703,invalid
1495 _ 3541 _ _ _ _ _ _ _ _ _ _ 2899 _ 2909,valid
1844 _ 2866 _ _ _ _ _ _ _ _ _ _ 68 _ 2627,valid
_ 2556 2696 _ _ _ _ 2060 106 _ _ _ _ 3172 1903 _,valid
_ _ _ _ 2015 3340 _ _ _ _ 3082 721 _ _ _ _,valid
_ _ 2369 _ _ 470 _ 3894 3340 _ 3120 _ _ 1891 _ _,valid
_ _ _ 3761 _ 2280 _ _ _ _ 3702 _ 2176 _ _ _,valid
_ 2186 _ 1372 _ _ _ _ _ _ _ _ 4062 _ 2543 _,invalid
3796 _ _ _ _ 669 684 _ _ 1056 65 _ _ _ _ 3947,valid
1086 _ _ 562 _ 935 _ _ _ _ 2384 _ 279 _ _ 1039,invalid
