puzzle,label
1641 _ _ _ _ _ 2330 _ _ 2546 _ _ _ _ _ 2418,valid
4131 2511 _ _ 724 _ _ _ _ _ _ 3328 _ _ 4018 3771,valid
992 _ _ 1123 _ _ 3460 _ _ 988 _ _ 844 _ _ 1356,invalid
_ 277 2300 _ _ 3164 _ _ _ _ 740 _ _ 213 1950 _,invalid
_ _ 1958 1980 _ _ _ 2753 1345 _ _ _ 1434 3032 _ _,valid
_ _ _ 3205 _ 2334 3267 _ _ 1382 4100 _ 1286 _ _ _,invalid
_ _ _ 1414 1469 _ 4050 _ _ 3790 _ 3875 3686 _ _ _,valid
_ _ 1413 _ 3613 _ _ _ _ _ _ 3879 _ 2618 _ _,valid
27 2716 _ _ 3334 _ _ _ _ _ _ 1123 _ _ 1896 1508,valid
_ 3381 _ _ 2624 1765 _ _ _ _ 1087 3726 _ _ 2212 _,invalid
_ _ _ 3198 _ 1499 574 _ _ 718 582 _ 1791 _ _ _,invalid
_ _ _ 1666 1075 _ _ _ _ _ _ 3387 2059 _ _ _,invalid
_ _ _ 3675 _ _ 3367 2270 542 545 _ _ 897 _ _ _,invalid
_ 976 _ _ _ _ 2147 _ _ 4007 _ _ _ _ 3533 _,valid
_ _ 3377 _ 3742 _ _ 3317 391 _ _ 358 _ 632 _ _,valid
818 _ _ 3262 _ 1333 _ _ _ _ 3328 _ 392 _ _ 2248,invalid
59 3270 _ _ _ 1207 _ _ _ _ 2060 _ _ _ 3923 2941,invalid
1501 _ _ 1122 _ _ _ 3090 4111 _ _ _ 975 _ _ 1740,valid
_ _ 1680 _ _ 686 _ _ _ _ 2893 _ _ 1124 _ _,invalid
_ 2344 _ _ 1168 _ _ 234 2018 _ _ 2960 _ _ 946 _,invalid
_ 3393 4100 _ _ 3993 _ _ _ _ 1527 _ _ 2059 3911 _,valid
_ _ _ 3603 _ _ 3210 3046 130 1250 _ _ 3578 _ _ _,invalid
_ _ 3593 1758 _ _ _ 643 2257 _ _ _ 2317 291 _ _,invalid
_ 535 _ _ _ _ 718 _ _ 2559 _ _ _ _ 2120 _,valid
_ _ _ _ _ 2619 _ 712 3195 _ 2892 _ _ _ _ _,valid
_ 2192 _ 1437 _ _ _ _ _ _ _ _ 1723 _ 840 _,valid
_ _ 3300 _ 1917 _ _ 3273 1903 _ _ 3480 _ 916 _ _,valid
_ _ _ _ 2278 _ 3744 _ _ 1985 _ 17 _ _ _ _,invalid
_ _ _ _ _ 609 831 1693 2537 2370 2893 _ _ _ _ _,invalid
