puzzle,label
2633 _ _ _ _ _ _ 1809 664 _ _ _ _ _ _ 3172,valid
_ _ _ _ _ _ 3765 726 3538 437 _ _ _ _ _ _,valid
_ _ 1338 _ 3645 _ _ 1322 1534 _ _ 1373 _ 1432 _ _,invalid
_ _ 1229 _ _ 1342 _ _ _ _ 77 _ _ 2330 _ _,invalid
480 _ _ 1503 _ 2973 _ _ _ _ 2908 _ 3151 _ _ 413,valid
_ _ 1112 _ 2312 _ _ 1054 2045 _ _ 848 _ 977 _ _,invalid
3127 _ _ _ 2130 _ _ _ _ _ _ 3563 _ _ _ 1693,valid
3435 _ _ _ _ _ 4028 _ _ 3257 _ _ _ _ _ 14,valid
1974 _ _ _ _ _ _ 3289 291 _ _ _ _ _ _ 3935,valid
_ _ 2149 2869 _ _ 191 _ _ 173 _ _ 1299 3564 _ _,invalid
_ 1540 _ _ _ _ 739 _ _ 966 _ _ _ _ 654 _,invalid
_ _ _ 992 419 _ _ _ _ _ _ 2668 3569 _ _ _,invalid
_ _ 293 _ _ _ 1569 2191 314 1736 _ _ _ 1981 _ _,invalid
_ _ 311 _ 3432 _ _ 1408 3103 _ _ 2516 _ 1415 _ _,valid
2353 _ 2821 _ _ _ _ _ _ _ _ _ _ 3959 _ 1794,valid
_ 1260 _ _ _ _ 453 _ _ 3358 _ _ _ _ 2111 _,invalid
_ _ _ 3341 _ _ 4131 2206 716 2302 _ _ 3636 _ _ _,invalid
_ 1261 _ _ 3376 2662 _ _ _ _ 2456 109 _ _ 1679 _,valid
_ 377 _ _ _ _ 1031 _ _ 130 _ _ _ _ 1389 _,invalid
_ 2718 _ _ 690 _ _ 3444 2285 _ _ 2392 _ _ 2519 _,invalid
_ _ _ 1618 _ _ 2352 1956 2696 3454 _ _ 4068 _ _ _,valid
_ 688 _ _ 2215 3393 _ _ _ _ 3944 3094 _ _ 980 _,invalid
4035 2670 _ _ _ 1110 _ _ _ _ 3834 _ _ _ 2547 1388,invalid
_ _ _ 2412 3656 _ _ _ _ _ _ 2639 821 _ _ _,valid
555 3472 _ _ _ _ _ _ _ _ _ _ _ _ 3030 2208,valid
_ 990 _ _ _ _ _ 3987 912 _ _ _ _ _ 3377 _,valid
_ _ _ 2460 _ _ _ 3200 1929 _ _ _ 3094 _ _ _,valid
1976 _ _ 3490 _ 2627 _ _ _ _ 3736 _ 319 _ _ 3960,invalid
_ _ _ _ 3815 _ 685 _ _ 261 _ 3007 _ _ _ _,invalid
3932 _ _ _ 527 _ _ 4093 3606 _ _ 2629 _ _ _ 2414,valid
_ _ _ 274 _ 1069 _ _ _ _ 4083 _ 1570 _ _ _,valid
