puzzle,label
549 _ _ 359 _ _ 3370 _ _ 3263 _ _ 1182 _ _ 3469,valid
2848 _ _ _ _ 3869 463 _ _ 4132 868 _ _ _ _ 1188,valid
_ _ _ _ 2689 _ 1340 _ _ 4081 _ 1164 _ _ _ _,invalid
1054 _ _ 2164 _ 270 _ _ _ _ 91 _ 4149 _ _ 241,invalid
_ 1885 3799 _ _ _ _ 505 1394 _ _ _ _ 2191 1372 _,valid
_ _ _ 1049 44 _ _ _ _ _ _ 3858 809 _ _ _,invalid
_ 3115 _ _ _ _ 2498 _ _ 1805 _ _ _ _ 2438 _,valid
_ _ _ _ 257 _ 1097 _ _ 2714 _ 3575 _ _ _ _,valid
_ _ _ 3130 1535 _ _ _ _ _ _ 214 239 _ _ _,valid
_ _ 2471 _ _ 1252 _ 148 1985 _ 2532 _ _ 1269 _ _,invalid
353 _ _ _ _ _ _ 2608 1755 _ _ _ _ _ _ 93,invalid
_ _ _ 3692 295 _ _ _ _ _ _ 710 1763 _ _ _,invalid
3439 _ _ _ 817 3989 _ _ _ _ 3889 1868 _ _ _ 3392,invalid
_ 2075 1599 _ _ _ _ 396 212 _ _ _ _ 3569 2336 _,valid
3081 1795 _ _ _ 960 _ _ _ _ 3937 _ _ _ 820 3462,valid
198 _ _ 3126 _ _ _ 1368 2861 _ _ _ 1960 _ _ 267,invalid
_ 527 _ _ 3075 291 _ _ _ _ 1908 108 _ _ 1264 _,invalid
4008 _ _ 4036 _ _ 2911 _ _ 4053 _ _ 4030 _ _ 735,valid
1496 _ _ _ _ 1462 1247 _ _ 4112 3166 _ _ _ _ 415,invalid
_ 770 4081 _ 1086 _ _ _ _ _ _ 2850 _ 4131 1899 _,invalid
677 3861 _ 2864 _ _ _ _ _ _ _ _ 642 _ 504 74,valid
1429 _ _ 435 _ _ 1974 _ _ 3568 _ _ 2668 _ _ 3033,invalid
_ 2118 _ _ 3629 563 _ _ _ _ 877 1573 _ _ 1500 _,invalid
_ _ _ _ 2571 1690 _ 1428 2181 _ 295 1022 _ _ _ _,valid
3181 _ _ 379 _ _ 3998 _ _ 392 _ _ 2695 _ _ 3533,valid
_ _ _ _ _ _ 4091 2653 1110 2981 _ _ _ _ _ _,valid
_ _ 2806 _ _ 3300 _ _ _ _ 359 _ _ 3521 _ _,valid
_ _ _ _ _ 2864 _ 2664 3621 _ 3464 _ _ _ _ _,invalid
_ _ 2249 _ 2395 _ _ 3023 2059 _ _ 3832 _ 2402 _ _,invalid
_ _ 820 103 _ _ 1857 _ _ 2873 _ _ 1489 1807 _ _,valid
_ _ _ 519 2254 _ _ _ _ _ _ 3839 2808 _ _ _,valid
2005 _ _ 539 _ _ 703 _ _ 3986 _ _ 317 _ _ 2877,invalid
_ 1033 _ _ 1367 3235 _ _ _ _ 2064 3274 _ _ 2665 _,invalid
_ _ 2976 _ 1340 _ _ 1380 2001 _ _ 677 _ 3316 _ _,invalid
_ _ 206 _ 1832 _ _ 174 2862 _ _ 1524 _ 1706 _ _,invalid
_ 2463 _ _ 4081 1243 _ _ _ _ 3365 3609 _ _ 1781 _,invalid
2437 _ 2008 _ _ _ _ _ _ _ _ _ _ 3264 _ 2930,invalid
3971 _ _ 3328 _ _ 1827 _ _ 3831 _ _ 367 _ _ 2912,invalid
_ 3923 1939 _ _ _ _ 555 781 _ _ _ _ 760 1748 _,invalid
3823 4024 _ _ 1009 _ _ _ _ _ _ 2918 _ _ 1077 4009,invalid
_ _ _ _ 1424 2979 _ _ _ _ 2762 1479 _ _ _ _,valid
_ 546 _ _ _ 605 2833 _ _ 2970 3102 _ _ _ 1062 _,valid
_ 1942 755 _ _ _ _ 2812 3782 _ _ _ _ 2942 1898 _,invalid
_ _ 426 2798 _ _ _ 2435 2139 _ _ _ 2808 1067 _ _,invalid
_ 3781 _ _ 3618 _ _ 410 2402 _ _ 1192 _ _ 338 _,valid
_ 626 _ _ _ _ 1373 _ _ 3792 _ _ _ _ 830 _,invalid
_ _ 2568 _ 2014 _ _ _ _ _ _ 1258 _ 3972 _ _,valid
_ _ 838 2438 _ _ 2001 _ _ 3126 _ _ 2727 667 _ _,valid
_ _ _ 1253 535 _ _ _ _ _ _ 2414 3051 _ _ _,invalid
_ _ _ 674 _ 906 750 _ _ 1907 1294 _ 74 _ _ _,invalid
_ 401 _ _ 3952 _ _ 2543 1024 _ _ 3473 _ _ 1657 _,valid
3809 51 _ _ _ 1517 _ _ _ _ 252 _ _ _ 3365 2916,valid
_ _ _ 1176 1663 _ _ _ _ _ _ 1683 3923 _ _ _,valid
_ _ _ _ 3825 _ 1514 _ _ 3589 _ 706 _ _ _ _,invalid
_ _ 3584 1953 _ _ _ 1111 2637 _ _ _ 3603 2856 _ _,invalid
_ _ _ _ 350 3327 _ _ _ _ 3345 3322 _ _ _ _,valid
_ 3282 2176 _ _ _ _ 2994 105 _ _ _ _ 2681 1380 _,invalid
_ _ 3457 _ 3338 _ _ 1854 667 _ _ 1700 _ 2111 _ _,invalid
_ _ _ 930 2220 _ _ 2148 3633 _ _ 830 2256 _ _ _,valid
1032 2941 2995 _ _ _ _ _ _ _ _ _ _ 1602 1911 3524,invalid
_ 1989 _ 1287 _ _ _ _ _ _ _ _ 1840 _ 2452 _,invalid
211 _ _ _ _ 3195 4118 _ _ 417 921 _ _ _ _ 832,invalid
_ _ 515 2100 _ _ 2440 _ _ 4148 _ _ 3845 2520 _ _,invalid
_ 412 _ _ _ 1517 1372 _ _ 1476 2437 _ _ _ 672 _,valid
_ _ 812 _ 4088 _ _ 3504 3699 _ _ 732 _ 26 _ _,valid
_ _ _ 1199 _ _ 3503 3266 2641 239 _ _ 1417 _ _ _,invalid
570 _ _ _ _ _ 1008 _ _ 2826 _ _ _ _ _ 2000,valid
612 3268 3669 _ _ _ _ _ _ _ _ _ _ 970 268 3819,valid
_ 2228 3435 _ _ _ _ 3790 3667 _ _ _ _ 3781 2696 _,invalid
_ _ _ 612 _ 3340 3382 _ _ 1750 58 _ 892 _ _ _,invalid
990 _ 722 _ _ _ _ _ _ _ _ _ _ 2865 _ 3910,valid
_ _ _ _ _ 1192 _ 4014 3756 _ 1274 _ _ _ _ _,invalid
_ _ _ 2078 _ _ 2083 2862 3658 3397 _ _ 2360 _ _ _,valid
_ 3303 _ 894 3081 _ _ _ _ _ _ 1498 3219 _ 1203 _,valid
1333 _ _ 2451 _ 1694 _ _ _ _ 1573 _ 1654 _ _ 4005,valid
_ _ 3195 _ _ _ 643 825 1693 2554 _ _ _ 1143 _ _,invalid
_ _ _ _ 2313 _ 2691 _ _ 149 _ 3746 _ _ _ _,invalid
_ _ _ 2028 3330 _ _ _ _ _ _ 3715 3730 _ _ _,invalid
1118 _ _ 2332 _ _ 4138 _ _ 1114 _ _ 634 _ _ 1043,valid
1263 3230 _ _ _ 1926 _ _ _ _ 28 _ _ _ 3196 2008,invalid
2153 304 _ _ _ _ _ _ _ _ _ _ _ _ 2381 2266,valid
_ _ 772 _ 617 _ _ _ _ _ _ 722 _ 1659 _ _,valid
_ _ 799 _ _ _ 2892 _ _ 1664 _ _ _ 1193 _ _,valid
3332 _ _ _ _ _ 856 _ _ 861 _ _ _ _ _ 3851,valid
_ _ 252 1892 _ _ 1369 _ _ 2007 _ _ 2866 367 _ _,invalid
_ _ _ _ 1140 _ 3851 _ _ 3246 _ 3852 _ _ _ _,valid
_ _ 3172 _ 1585 _ _ 488 3421 _ _ 807 _ 3715 _ _,invalid
1362 _ _ _ _ _ _ 3647 484 _ _ _ _ _ _ 1217,invalid
_ 3149 _ _ 3077 2302 _ _ _ _ 1812 487 _ _ 486 _,valid
_ _ 2924 _ _ 2827 631 _ _ 1365 1598 _ _ 2812 _ _,valid
_ _ _ 1977 _ _ 2543 3444 3593 3319 _ _ 1079 _ _ _,invalid
_ _ _ _ _ 1040 1140 3781 3519 1033 2769 _ _ _ _ _,valid
_ 1000 _ 2785 769 _ _ _ _ _ _ 2916 2883 _ 3980 _,invalid
_ _ _ 2908 4137 _ _ _ _ _ _ 3329 3139 _ _ _,invalid
_ _ _ _ 3505 _ 3569 _ _ 61 _ 674 _ _ _ _,invalid
_ 4157 _ 1494 _ _ _ _ _ _ _ _ 1562 _ 1331 _,invalid
774 _ _ _ 1204 _ _ _ _ _ _ 3137 _ _ _ 1854,valid
_ _ 3007 3150 _ _ 2534 _ _ 1554 _ _ 1641 1811 _ _,valid
1392 _ _ _ 1042 _ _ _ _ _ _ 1200 _ _ _ 720,valid
_ 2982 _ _ _ _ 1272 _ _ 213 _ _ _ _ 1140 _,invalid
_ _ _ _ 3954 _ 2139 _ _ 2756 _ 3139 _ _ _ _,valid
_ _ _ _ _ 897 _ 2788 2399 _ 1443 _ _ _ _ _,invalid
_ _ _ 1712 3073 _ _ _ _ _ _ 1036 1164 _ _ _,valid
_ 1132 _ 1518 _ _ _ _ _ _ _ _ 978 _ 4110 _,valid
_ _ 3472 _ 1143 _ _ 240 4081 _ _ 996 _ 180 _ _,invalid
_ _ _ 377 3963 _ _ _ _ _ _ 2892 58 _ _ _,invalid
_ _ _ 3634 _ 3196 _ _ _ _ 845 _ 1084 _ _ _,valid
_ _ _ 2032 _ 2604 1736 _ _ 1033 2408 _ 982 _ _ _,valid
2975 _ _ 1762 _ _ 526 _ _ 1198 _ _ 2624 _ _ 3164,invalid
_ _ 1616 3838 _ _ _ 795 1411 _ _ _ 4046 2441 _ _,invalid
_ _ 2762 _ 3505 _ _ _ _ _ _ 3612 _ 3075 _ _,valid
263 _ _ _ _ _ _ 3764 846 _ _ _ _ _ _ 2979,valid
_ _ _ 1067 95 _ _ _ _ _ _ 978 1450 _ _ _,valid
_ 3437 _ _ 175 _ _ 314 431 _ _ 1659 _ _ 212 _,valid
_ _ 3007 _ 4007 _ _ 2461 3240 _ _ 2488 _ 1660 _ _,invalid
_ _ _ _ _ _ 687 3369 2627 1362 _ _ _ _ _ _,valid
_ _ 235 _ _ 2827 _ 3727 251 _ 1511 _ _ 2627 _ _,invalid
2733 _ _ _ _ _ _ 3369 1884 _ _ _ _ _ _ 2918,invalid
_ _ _ 1578 2027 _ _ _ _ _ _ 1677 3270 _ _ _,invalid
2920 3518 _ _ 4142 _ _ _ _ _ _ 281 _ _ 1477 3659,invalid
_ 280 1045 _ _ 3571 _ _ _ _ 1370 _ _ 4105 225 _,valid
2596 _ 3432 2924 _ _ _ _ _ _ _ _ 2397 1118 _ 1092,valid
2438 _ _ _ _ 456 939 _ _ 1875 1542 _ _ _ _ 1144,valid
_ 2121 _ _ _ _ _ 3603 685 _ _ _ _ _ 736 _,valid
1443 1171 158 _ _ _ _ _ _ _ _ _ _ 983 442 623,valid
_ 1473 901 _ _ _ _ 1648 764 _ _ _ _ 3303 3338 _,valid
1225 2577 _ _ _ 3382 _ _ _ _ 3771 _ _ _ 323 3793,valid
_ _ _ _ _ 565 _ 3034 2708 _ 3910 _ _ _ _ _,invalid
_ _ _ 337 _ 2628 1802 _ _ 2511 3150 _ 3919 _ _ _,invalid
_ _ 1199 _ _ _ 3569 3252 2117 1242 _ _ _ 2591 _ _,invalid
_ _ _ 3637 _ _ 1868 3540 3832 1991 _ _ 821 _ _ _,valid
_ 2966 _ _ 2032 429 _ _ _ _ 2779 1057 _ _ 2352 _,invalid
_ 2601 _ _ _ _ _ 64 3415 _ _ _ _ _ 3121 _,valid
_ _ _ _ _ _ 228 3337 2098 1478 _ _ _ _ _ _,valid
2527 _ 450 _ _ 3121 _ _ _ _ 2086 _ _ 3873 _ 2074,invalid
_ _ 1531 _ _ 2495 _ _ _ _ 329 _ _ 1112 _ _,valid
3805 _ _ _ _ 299 1146 _ _ 2466 3076 _ _ _ _ 1008,invalid
_ 83 _ _ _ _ 2131 _ _ 3910 _ _ _ _ 3074 _,invalid
2682 _ _ 3011 _ 1392 _ _ _ _ 2375 _ 3543 _ _ 1894,valid
_ 266 3556 _ _ _ _ 1450 2891 _ _ _ _ 397 2901 _,valid
4155 1995 _ _ 3393 _ _ _ _ _ _ 3572 _ _ 893 3078,valid
_ 3327 1543 _ 1423 _ _ _ _ _ _ 2496 _ 609 2733 _,invalid
_ _ 1136 _ _ 3545 _ 2177 2870 _ 2720 _ _ 830 _ _,valid
_ 1193 _ _ _ _ 1838 _ _ 306 _ _ _ _ 2266 _,invalid
