puzzle,label
666 _ _ 1745 _ 3781 _ _ _ _ 1871 _ 3674 _ _ 2634,valid
_ _ 1107 1824 _ _ _ 3613 411 _ _ _ 721 1768 _ _,valid
_ 1374 _ 296 2619 _ _ _ _ _ _ 2832 1568 _ 304 _,invalid
_ _ 1375 _ _ 811 _ _ _ _ 2663 _ _ 354 _ _,invalid
_ 3821 _ _ _ _ 2084 _ _ 1400 _ _ _ _ 4139 _,valid
_ _ _ 170 603 _ _ _ _ _ _ 3688 3365 _ _ _,invalid
_ 2994 _ 2566 2224 _ _ _ _ _ _ 2325 28 _ 2652 _,valid
2329 2854 _ 1661 _ _ _ _ _ _ _ _ 2034 _ 702 2396,valid
_ 3865 2211 _ 2600 _ _ _ _ _ _ 864 _ 2112 451 _,valid
_ 557 1140 _ _ _ _ 1657 766 _ _ _ _ 2627 1502 _,invalid
_ _ _ 2512 4064 _ _ _ _ _ _ 1165 3844 _ _ _,invalid
_ _ _ 3155 2570 _ _ 2349 512 _ _ 1506 3164 _ _ _,invalid
_ _ 4003 _ _ _ 1792 2140 471 3228 _ _ _ 2963 _ _,invalid
_ 1891 _ 789 990 _ _ _ _ _ _ 2587 2811 _ 1864 _,valid
_ _ 404 _ _ _ 2994 1950 610 1690 _ _ _ 2239 _ _,valid
_ _ 293 _ _ 2561 _ _ _ _ 2492 _ _ 3998 _ _,invalid
3851 _ _ _ 2854 2145 _ _ _ _ 1720 2775 _ _ _ 3375,invalid
_ _ _ 3460 _ 2050 2426 _ _ 1728 3018 _ 2018 _ _ _,valid
_ _ _ 811 1910 _ _ _ _ _ _ 2893 1339 _ _ _,invalid
_ _ _ _ 3738 _ 3024 _ _ 317 _ 3292 _ _ _ _,invalid
2093 _ _ _ _ _ 2976 _ _ 3836 _ _ _ _ _ 3579,valid
_ _ 1891 _ 1488 _ _ 2761 1840 _ _ 1939 _ 2492 _ _,invalid
1521 1093 _ _ 3104 _ _ _ _ _ _ 2706 _ _ 1868 1618,invalid
_ _ _ 3167 _ _ _ 4133 1066 _ _ _ 3921 _ _ _,valid
_ _ 1575 3007 _ _ _ 2264 1163 _ _ _ 1142 792 _ _,valid
_ 3082 3055 _ _ _ _ 873 2040 _ _ _ _ 2291 2732 _,valid
_ 2230 4107 730 _ _ _ _ _ _ _ _ 1441 3167 958 _,valid
2470 _ _ 825 _ 248 _ _ _ _ 453 _ 1347 _ _ 1129,invalid
_ _ _ _ 2831 _ 3457 _ _ 3058 _ 1304 _ _ _ _,invalid
_ 1447 _ _ _ _ _ 1512 3106 _ _ _ _ _ 4129 _,valid
_ 2390 _ _ 2316 3459 _ _ _ _ 2771 4046 _ _ 353 _,valid
3631 _ 1197 _ _ 2552 _ _ _ _ 3386 _ _ 3510 _ 3415,invalid
_ 1054 _ _ 3138 _ _ 1204 2617 _ _ 1582 _ _ 1141 _,invalid
_ 830 _ 2151 _ _ 1824 _ _ 1569 _ _ 2766 _ 4096 _,invalid
3775 _ _ 3748 4077 _ _ _ _ _ _ 3557 2462 _ _ 3010,invalid
2291 _ _ 3446 _ _ 3234 _ _ 2340 _ _ 1231 _ _ 1766,invalid
_ 3843 512 _ _ _ _ 3022 624 _ _ _ _ 3591 933 _,invalid
_ _ 3430 _ 2837 _ _ 2068 1710 _ _ 926 _ 2573 _ _,invalid
_ _ _ 612 1830 _ _ _ _ _ _ 2866 3786 _ _ _,invalid
1429 _ _ _ _ 54 4054 _ _ 2481 1546 _ _ _ _ 1356,invalid
3377 3082 _ _ _ _ _ _ _ _ _ _ _ _ 1785 3184,valid
_ _ 2156 _ 2152 _ _ 2196 3119 _ _ 342 _ 1006 _ _,valid
_ _ _ 844 3047 _ _ _ _ _ _ 1715 66 _ _ _,invalid
_ _ _ 692 _ _ 3323 3569 1782 2620 _ _ 472 _ _ _,invalid
_ 405 _ _ _ _ 2692 _ _ 1343 _ _ _ _ 653 _,valid
421 _ _ 1011 _ 3771 _ _ _ _ 4095 _ 3003 _ _ 1536,invalid
_ _ _ 712 _ 2760 _ _ _ _ 0 _ 3858 _ _ _,valid
2067 3982 _ _ 2680 _ _ _ _ _ _ 3858 _ _ 3055 1626,valid
_ _ 3125 _ _ 2912 _ _ _ _ 2748 _ _ 1228 _ _,invalid
71 _ _ _ _ _ _ 1551 372 _ _ _ _ _ _ 3785,invalid
2540 _ _ _ 4123 765 _ _ _ _ 2000 3834 _ _ _ 3313,valid
_ _ 2509 _ _ 3465 1 _ _ 3847 1174 _ _ 3209 _ _,valid
_ _ _ 564 _ _ _ 938 748 _ _ _ 470 _ _ _,valid
_ _ _ _ 996 _ 1622 _ _ 316 _ 2986 _ _ _ _,invalid
_ _ 2478 1995 _ _ 617 _ _ 2243 _ _ 1564 4080 _ _,invalid
2456 2194 _ _ 766 _ _ _ _ _ _ 2657 _ _ 304 942,valid
_ 3435 _ _ _ _ 26 _ _ 3711 _ _ _ _ 488 _,invalid
_ _ 3931 _ _ 3421 _ _ _ _ 3295 _ _ 263 _ _,invalid
_ _ _ 1356 _ 3932 _ _ _ _ 430 _ 261 _ _ _,valid
1345 2381 _ 1251 _ _ _ _ _ _ _ _ 1757 _ 598 3323,invalid
1510 _ 3131 _ _ _ _ _ _ _ _ _ _ 814 _ 768,invalid
_ _ _ 3071 _ 3969 1954 _ _ 112 2940 _ 507 _ _ _,invalid
_ _ _ 284 _ 2031 1029 _ _ 1697 3323 _ 3538 _ _ _,invalid
1243 _ _ _ 2577 _ _ 1229 1513 _ _ 1621 _ _ _ 1855,valid
_ 1945 _ _ 989 _ _ 1956 4066 _ _ 3024 _ _ 4050 _,valid
_ _ 3869 674 _ _ _ 3978 3552 _ _ _ 2058 2561 _ _,invalid
_ _ 3781 _ _ _ 3979 _ _ 847 _ _ _ 1344 _ _,valid
1304 2114 _ _ 469 _ _ _ _ _ _ 3137 _ _ 2596 2812,valid
_ 1771 _ 173 _ _ _ _ _ _ _ _ 42 _ 1120 _,invalid
_ _ _ _ 1059 _ 3288 _ _ 746 _ 2680 _ _ _ _,invalid
_ _ 864 _ _ _ 2475 _ _ 685 _ _ _ 2180 _ _,valid
2348 3651 3713 _ _ _ _ _ _ _ _ _ _ 2964 765 3344,invalid
_ _ _ _ _ _ 468 1380 138 1483 _ _ _ _ _ _,valid
357 _ _ 3075 _ 1224 _ _ _ _ 2888 _ 803 _ _ 543,valid
_ 1937 _ _ 1593 2465 _ _ _ _ 1375 2874 _ _ 3078 _,valid
_ _ 2144 3082 _ _ 2724 _ _ 1282 _ _ 768 816 _ _,invalid
_ 2035 _ 1286 _ _ 1422 _ _ 723 _ _ 1130 _ 202 _,invalid
_ _ 1025 _ _ 897 _ _ _ _ 2863 _ _ 1738 _ _,invalid
420 _ 671 _ _ _ _ _ _ _ _ _ _ 2672 _ 2330,valid
1921 103 _ _ 3694 _ _ _ _ _ _ 3171 _ _ 3623 4153,invalid
_ 3848 _ _ _ _ _ 2008 852 _ _ _ _ _ 3724 _,valid
3773 _ _ _ 3085 _ _ _ _ _ _ 2239 _ _ _ 2393,valid
_ _ _ _ 2375 275 _ _ _ _ 1186 1510 _ _ _ _,valid
2156 _ _ 3552 _ _ 1178 _ _ 3023 _ _ 629 _ _ 3492,valid
_ 2547 359 _ _ _ _ 3035 1121 _ _ _ _ 3906 477 _,invalid
1829 2479 _ _ 230 _ _ _ _ _ _ 2898 _ _ 993 3818,valid
_ _ _ 3363 _ 3423 3535 _ _ 1524 3377 _ 2009 _ _ _,invalid
_ _ 4014 _ _ 185 _ _ _ _ 166 _ _ 2598 _ _,invalid
_ _ 3514 _ 1909 _ _ 3654 3937 _ _ 1749 _ 1814 _ _,valid
_ _ _ _ _ _ 1811 2105 345 1059 _ _ _ _ _ _,valid
_ _ _ 1046 _ 676 1113 _ _ 1712 1922 _ 341 _ _ _,invalid
1377 _ 2220 _ _ _ _ _ _ _ _ _ _ 960 _ 2401,valid
756 _ 3400 _ _ 2509 _ _ _ _ 2509 _ _ 3659 _ 1543,invalid
_ 3358 _ _ _ _ 3689 _ _ 3435 _ _ _ _ 2450 _,invalid
_ _ _ _ 3072 _ 3864 _ _ 1252 _ 3280 _ _ _ _,invalid
_ 998 _ 2734 _ _ _ _ _ _ _ _ 1587 _ 817 _,invalid
_ _ 1700 _ 2938 _ _ _ _ _ _ 3341 _ 2254 _ _,valid
_ 1922 1634 _ _ _ 1259 _ _ 1952 _ _ _ 1637 2091 _,valid
_ _ 45 2116 _ _ 691 _ _ 918 _ _ 1973 796 _ _,valid
_ 3208 871 _ 2287 _ _ _ _ _ _ 3106 _ 2480 3942 _,invalid
_ _ _ _ _ 2404 _ 2919 2142 _ 3750 _ _ _ _ _,valid
3621 _ _ 1813 _ _ 3421 _ _ 1187 _ _ 1616 _ _ 4076,invalid
_ 1881 _ _ _ _ 2094 _ _ 1790 _ _ _ _ 1843 _,valid
_ _ _ 1348 2799 _ _ _ _ _ _ 790 2391 _ _ _,valid
1095 _ 161 _ _ _ _ _ _ _ _ _ _ 3852 _ 91,invalid
213 _ _ _ _ 3054 2022 _ _ 2531 3502 _ _ _ _ 3049,invalid
_ _ 2213 _ 1448 _ _ _ _ _ _ 3441 _ 3451 _ _,valid
454 685 _ _ _ _ _ _ _ _ _ _ _ _ 3295 632,valid
2050 3959 _ _ _ 2714 _ _ _ _ 3152 _ _ _ 2669 2566,invalid
1796 _ _ _ 1392 3472 _ _ _ _ 1856 83 _ _ _ 3162,invalid
_ 3153 116 _ 3337 _ _ _ _ _ _ 2976 _ 2182 784 _,valid
_ 4091 _ _ 3840 445 _ _ _ _ 2956 559 _ _ 1703 _,valid
_ _ _ 691 _ 3571 2881 _ _ 1157 3150 _ 3122 _ _ _,valid
_ _ 1661 _ 255 _ _ 4031 3263 _ _ 2895 _ 676 _ _,valid
_ _ 892 2927 _ _ 612 _ _ 171 _ _ 361 2746 _ _,invalid
_ _ _ _ _ _ 2850 1578 3204 659 _ _ _ _ _ _,valid
_ _ 2240 _ _ 1282 _ 1072 3810 _ 3365 _ _ 484 _ _,invalid
722 _ _ _ _ _ _ 2498 3790 _ _ _ _ _ _ 1311,invalid
_ _ _ 3800 1989 _ _ _ _ _ _ 719 2105 _ _ _,invalid
2903 _ _ _ 1678 184 _ _ _ _ 675 3023 _ _ _ 172,invalid
_ _ 2225 _ 3463 _ _ _ _ _ _ 1970 _ 2474 _ _,valid
2672 _ _ _ 3553 _ _ _ _ _ _ 55 _ _ _ 601,valid
_ _ _ 490 3181 _ _ _ _ _ _ 1732 2872 _ _ _,valid
_ _ 3094 _ _ 1585 _ 66 807 _ 2395 _ _ 147 _ _,valid
_ _ 2204 _ _ _ 3523 _ _ 2852 _ _ _ 960 _ _,valid
_ _ _ _ _ 3774 _ 3833 1530 _ 4108 _ _ _ _ _,valid
_ _ _ _ 223 802 _ 847 3624 _ 1771 3059 _ _ _ _,valid
_ _ 890 _ 2920 _ _ 1906 2838 _ _ 2752 _ 3923 _ _,invalid
2157 1353 _ _ _ 107 _ _ _ _ 2063 _ _ _ 617 235,invalid
4019 _ _ _ _ 3736 2979 _ _ 3786 163 _ _ _ _ 3379,invalid
1891 _ 3857 _ _ _ _ _ _ _ _ _ _ 51 _ 601,valid
_ _ 3077 1320 _ _ _ 3155 2165 _ _ _ 3704 2932 _ _,invalid
_ _ 3189 870 _ _ _ 2410 767 _ _ _ 2103 2367 _ _,valid
_ _ _ 1923 _ _ _ 3448 2112 _ _ _ 1050 _ _ _,valid
_ _ _ _ 1162 2746 2977 _ _ 3487 3271 3651 _ _ _ _,invalid
_ 410 _ _ 3115 _ _ 640 525 _ _ 3559 _ _ 1134 _,valid
_ _ _ 2254 1899 _ _ _ _ _ _ 197 1347 _ _ _,invalid
_ _ 1821 _ _ 3595 _ _ _ _ 3243 _ _ 563 _ _,invalid
_ _ _ _ _ 440 _ 3721 3843 _ 1923 _ _ _ _ _,valid
_ 809 _ _ 45 _ 1271 _ _ 2119 _ 2853 _ _ 3756 _,valid
_ _ _ _ 1390 2770 _ _ _ _ 2681 2157 _ _ _ _,valid
3073 522 _ _ 871 _ _ _ _ _ _ 4060 _ _ 3987 3564,invalid
_ _ 1251 _ _ 1457 _ 2326 736 _ 2645 _ _ 182 _ _,valid
_ 326 545 _ 2571 _ _ _ _ _ _ 2804 _ 2023 3049 _,invalid
_ _ _ 1741 _ _ _ 1483 1372 _ _ _ 3679 _ _ _,valid
_ _ _ 1346 _ _ 2191 3481 1490 216 _ _ 3606 _ _ _,invalid
_ 2052 2485 _ _ _ _ 848 4147 _ _ _ _ 599 1501 _,invalid
203 _ _ _ 2333 _ _ 2956 304 _ _ 1075 _ _ _ 1021,valid
3347 _ _ _ 1020 2168 _ _ _ _ 3491 2243 _ _ _ 322,invalid
_ _ 3730 3062 _ _ 2130 _ _ 2832 _ _ 2252 2885 _ _,valid
_ _ _ 2431 _ 2009 3736 _ _ 2093 2104 _ 2913 _ _ _,invalid
_ _ _ 1263 2074 _ _ _ _ _ _ 1108 1204 _ _ _,invalid
824 _ _ _ 429 3411 _ _ _ _ 203 91 _ _ _ 1363,invalid
271 _ _ 3497 _ _ 1643 _ _ 1296 _ _ 140 _ _ 2022,valid
_ _ 3238 _ 2901 _ _ 3202 1778 _ _ 1656 _ 3499 _ _,valid
_ _ 834 2011 _ _ _ 3757 2836 _ _ _ 2470 3842 _ _,invalid
3846 _ _ _ _ 3703 2213 _ _ 629 3465 _ _ _ _ 376,invalid
3162 _ _ _ _ _ _ 2562 816 _ _ _ _ _ _ 667,invalid
2029 _ 1707 3674 _ _ _ _ _ _ _ _ 531 1965 _ 918,valid
_ 2885 _ _ _ _ 263 _ _ 162 _ _ _ _ 1957 _,invalid
_ 1041 _ _ _ _ 2228 _ _ 3078 _ _ _ _ 1064 _,invalid
_ _ 3078 1230 _ _ 1643 _ _ 3158 _ _ 341 202 _ _,invalid
_ 3663 _ _ _ 2002 4065 _ _ 1143 713 _ _ _ 2557 _,valid
_ 3475 1483 2365 _ _ _ _ _ _ _ _ 123 2777 624 _,valid
4152 2289 _ _ 1028 _ _ _ _ _ _ 4085 _ _ 1448 2272,valid
_ _ _ _ _ 499 _ 1108 246 _ 1593 _ _ _ _ _,valid
_ _ _ _ _ 1915 _ 3622 2861 _ 759 _ _ _ _ _,invalid
_ _ _ _ 3576 _ 1964 _ _ 2421 _ 35 _ _ _ _,valid
_ _ _ _ _ 1020 486 2948 2689 2965 2100 _ _ _ _ _,invalid
1626 _ _ _ _ 3569 3130 _ _ 883 1114 _ _ _ _ 3386,invalid
3846 _ _ _ _ _ 3692 _ _ 3379 _ _ _ _ _ 2543,valid
994 _ 3386 _ _ _ _ 1977 2976 _ _ _ _ 3270 _ 1472,invalid
_ _ _ 2870 _ 785 _ _ _ _ 1834 _ 3805 _ _ _,valid
_ 767 1732 _ _ _ _ 3302 3229 _ _ _ _ 1663 3193 _,invalid
_ _ 1160 _ _ 2833 _ 698 3460 _ 3374 _ _ 3503 _ _,invalid
1216 _ _ _ _ 4118 _ 1359 644 _ 3125 _ _ _ _ 2875,invalid
_ _ 2810 _ _ 2615 _ 1451 2871 _ 3730 _ _ 2718 _ _,invalid
_ 3185 _ 3448 _ _ _ _ _ _ _ _ 1938 _ 370 _,valid
1366 _ _ 3612 _ _ 692 _ _ 1251 _ _ 1072 _ _ 2061,valid
_ _ 2074 _ _ 1965 _ _ _ _ 2339 _ _ 2548 _ _,valid
_ 1915 _ _ 2212 _ 2137 _ _ 3099 _ 3770 _ _ 3950 _,invalid
1939 _ 1994 _ _ 297 _ _ _ _ 3969 _ _ 3415 _ 2142,valid
843 872 _ _ _ 1119 _ _ _ _ 2293 _ _ _ 2679 2246,valid
2912 _ _ 3834 _ _ 3921 _ _ 573 _ _ 492 _ _ 1821,valid
_ _ _ _ _ 2361 _ 2130 1491 _ 278 _ _ _ _ _,valid
2624 _ _ _ _ _ _ 1500 3152 _ _ _ _ _ _ 3405,invalid
_ _ _ _ 563 _ 1969 _ _ 1262 _ 2075 _ _ _ _,invalid
_ _ _ _ 3996 _ 1658 _ _ 1357 _ 3292 _ _ _ _,invalid
_ _ 1620 _ 2492 _ _ 2566 162 _ _ 3047 _ 3127 _ _,invalid
_ _ 37 _ _ 2111 _ _ _ _ 1179 _ _ 915 _ _,invalid
_ _ 3661 _ _ _ 1688 3912 1491 1074 _ _ _ 2104 _ _,valid
_ 2368 _ _ _ _ 1896 _ _ 635 _ _ _ _ 3497 _,invalid
1083 _ _ 1181 _ _ 966 _ _ 3522 _ _ 2289 _ _ 4061,invalid
3203 _ _ 1504 2504 _ _ _ _ _ _ 3529 2179 _ _ 2972,valid
1316 _ _ _ 1896 _ _ _ _ _ _ 3511 _ _ _ 1503,valid
1354 _ _ _ _ _ _ 2200 1684 _ _ _ _ _ _ 3528,invalid
_ _ _ _ 175 _ 1274 _ _ 2628 _ 1966 _ _ _ _,invalid
3718 3834 3476 _ _ _ _ _ _ _ _ _ _ 1315 3334 2323,invalid
_ _ 2056 701 _ _ _ 2984 1199 _ _ _ 882 3356 _ _,invalid
_ 1064 _ 4085 _ _ 1787 _ _ 1572 _ _ 1570 _ 525 _,invalid
_ _ _ _ 3836 1986 _ _ _ _ 622 205 _ _ _ _,valid
2061 _ _ 2207 _ 2338 _ _ _ _ 2430 _ 1956 _ _ 1070,valid
_ _ _ 2315 _ 66 _ _ _ _ 2084 _ 1709 _ _ _,valid
_ _ _ _ _ 2722 3104 2245 378 2857 1180 _ _ _ _ _,valid
_ _ 105 3490 _ _ 816 _ _ 2953 _ _ 2271 2885 _ _,invalid
_ 1370 _ 1300 _ _ _ _ _ _ _ _ 2191 _ 3197 _,valid
