puzzle,label
_ _ 1281 _ 2992 _ _ _ _ _ _ 3480 _ 740 _ _,valid
_ 1198 _ 1145 _ _ _ _ _ _ _ _ 3709 _ 1760 _,valid
_ _ _ 1363 _ 1826 1758 _ _ 2355 555 _ 3985 _ _ _,invalid
_ 1788 2896 _ _ _ 3641 _ _ 1602 _ _ _ 1341 1570 _,invalid
_ 4030 _ _ 1645 1751 _ _ _ _ 2151 3396 _ _ 2132 _,valid
1095 _ _ _ _ 4116 1750 _ _ 1168 3394 _ _ _ _ 3167,invalid
1045 _ _ _ _ 1597 727 _ _ 1625 2540 _ _ _ _ 673,valid
_ _ _ 2362 _ _ _ 154 951 _ _ _ 3635 _ _ _,valid
_ _ _ _ _ 1796 _ 2460 626 _ 362 _ _ _ _ _,valid
_ _ 375 3970 _ _ _ 2931 1207 _ _ _ 1755 3825 _ _,invalid
_ _ 2152 _ _ 2320 _ _ _ _ 2956 _ _ 956 _ _,invalid
_ _ _ 1124 2750 _ _ _ _ _ _ 4015 942 _ _ _,invalid
458 _ _ _ 4009 2996 _ _ _ _ 492 152 _ _ _ 913,invalid
_ 917 _ _ _ 237 _ _ _ _ 755 _ _ _ 3131 _,valid
254 4090 _ _ _ _ _ _ _ _ _ _ _ _ 3432 1176,valid
_ _ 3443 _ _ 2244 _ _ _ _ 3273 _ _ 2147 _ _,invalid
_ _ 943 2631 _ _ 341 _ _ 3242 _ _ 3471 1263 _ _,invalid
_ _ 1819 247 _ _ 2496 _ _ 1623 _ _ 1684 3434 _ _,valid
709 _ _ _ _ _ _ 454 3684 _ _ _ _ _ _ 1001,invalid
1934 _ _ 1238 _ 2862 _ _ _ _ 1300 _ 3889 _ _ 3785,invalid
433 _ 3142 _ _ _ _ _ _ _ _ _ _ 635 _ 2256,valid
_ _ _ 790 _ _ 1802 804 3541 2973 _ _ 2320 _ _ _,invalid
2352 _ _ _ 485 2730 _ _ _ _ 698 2904 _ _ _ 1254,invalid
1414 2252 _ _ _ 691 _ _ _ _ 610 _ _ _ 2037 3195,valid
154 _ _ 3394 _ 3890 _ _ _ _ 1450 _ 2775 _ _ 544,valid
_ _ 3868 _ _ 1347 _ _ _ _ 3658 _ _ 3797 _ _,valid
3301 _ _ 1262 _ _ 1808 _ _ 33 _ _ 2208 _ _ 3719,valid
429 _ 2153 _ _ _ _ _ _ _ _ _ _ 3615 _ 2173,invalid
709 _ 1242 _ _ _ _ _ _ _ _ _ _ 3708 _ 3116,invalid
_ _ 537 _ 1868 _ _ 155 2896 _ _ 3315 _ 2446 _ _,valid
_ 1520 _ _ _ 1922 _ _ _ _ 3003 _ _ _ 2770 _,valid
3411 _ _ 3094 _ 3783 _ _ _ _ 3793 _ 2891 _ _ 2087,invalid
2270 1117 _ _ 3341 _ _ _ _ _ _ 4119 _ _ 1617 3651,invalid
455 _ _ 1140 _ 1837 _ _ _ _ 340 _ 1467 _ _ 2425,invalid
_ _ _ 4108 4088 _ _ 916 913 _ _ 450 1259 _ _ _,invalid
3289 2611 _ _ 2128 _ _ _ _ _ _ 1999 _ _ 3752 1896,invalid
3167 _ _ _ _ 1975 1599 _ _ 2911 2638 _ _ _ _ 2525,invalid
_ _ 2977 107 _ _ _ 3954 1353 _ _ _ 3195 27 _ _,invalid
3481 _ _ _ _ _ _ 126 1492 _ _ _ _ _ _ 2015,invalid
_ _ 624 2218 _ _ _ 3242 1096 _ _ _ 537 3254 _ _,invalid
2044 518 _ _ _ _ _ _ _ _ _ _ _ _ 2218 338,valid
_ 2330 1963 _ _ _ _ 1462 1243 _ _ _ _ 758 2772 _,valid
132 _ _ 2588 2402 _ _ _ _ _ _ 1033 1153 _ _ 2516,invalid
_ _ 2945 765 _ _ _ 1597 2562 _ _ _ 1455 3431 _ _,invalid
3074 _ _ _ 1427 _ _ 2970 4100 _ _ 1194 _ _ _ 4150,valid
_ _ 1371 _ _ 944 _ _ _ _ 2412 _ _ 1534 _ _,invalid
2533 4150 _ _ _ _ _ _ _ _ _ _ _ _ 539 2053,valid
_ 2597 _ _ _ _ 2244 _ _ 2556 _ _ _ _ 1140 _,valid
1069 _ _ _ _ _ _ 1954 175 _ _ _ _ _ _ 1900,invalid
379 _ _ 191 _ 1090 _ _ _ _ 737 _ 1946 _ _ 3995,invalid
_ 4037 1976 _ _ _ _ 3805 3959 _ _ _ _ 3679 662 _,valid
3130 _ _ _ _ 315 3163 _ _ 1791 1715 _ _ _ _ 3386,valid
_ 1807 _ 1871 _ _ _ _ _ _ _ _ 2355 _ 1989 _,valid
3654 _ 4079 _ _ _ _ _ _ _ _ _ _ 240 _ 2377,invalid
751 _ _ _ 2707 594 _ _ _ _ 3033 2798 _ _ _ 3670,invalid
361 _ _ _ _ _ 2543 _ _ 1281 _ _ _ _ _ 2526,valid
_ _ 2945 _ _ 741 _ _ _ _ 2833 _ _ 664 _ _,invalid
1576 _ _ _ _ _ _ 235 2317 _ _ _ _ _ _ 3260,invalid
1851 688 _ _ _ _ _ _ _ _ _ _ _ _ 996 2180,valid
_ _ _ _ 750 _ 3044 _ _ 3508 _ 1684 _ _ _ _,invalid
_ _ 572 _ 603 _ _ 1424 926 _ _ 253 _ 3044 _ _,invalid
_ _ _ _ 3380 _ 658 _ _ 1043 _ 1563 _ _ _ _,invalid
1792 304 _ _ _ 475 _ _ _ _ 3781 _ _ _ 2249 1900,invalid
4034 3731 _ _ 1017 _ _ _ _ _ _ 2864 _ _ 2826 945,valid
_ _ _ 2528 _ _ _ 2998 870 _ _ _ 3815 _ _ _,valid
3834 2324 _ _ 2602 _ _ _ _ _ _ 4132 _ _ 1543 3875,invalid
1584 _ 2588 _ _ _ _ _ _ _ _ _ _ 3108 _ 3453,valid
_ 3546 3882 _ 1390 _ _ _ _ _ _ 788 _ 406 4147 _,valid
_ 3050 187 _ _ _ _ 1045 1510 _ _ _ _ 2699 1750 _,invalid
_ _ 3092 _ 605 _ _ 1325 2272 _ _ 1750 _ 3539 _ _,invalid
_ _ 4068 30 _ _ 527 _ _ 2977 _ _ 2383 1529 _ _,valid
_ _ _ _ 809 _ 1054 1269 3313 2568 _ 1090 _ _ _ _,invalid
_ _ _ 1601 3164 _ 1999 _ _ 618 _ 2289 2071 _ _ _,valid
1325 2800 _ _ _ 792 _ _ _ _ 3149 _ _ _ 1408 1658,valid
_ 3998 _ _ 1045 _ _ 3165 103 _ _ 1157 _ _ 1089 _,valid
_ _ 605 _ _ _ 799 2389 1304 3498 _ _ _ 1823 _ _,invalid
_ _ 3034 _ 3590 _ _ 557 3539 _ _ 387 _ 1274 _ _,invalid
942 _ _ _ _ _ _ 3152 1796 _ _ _ _ _ _ 270,invalid
_ _ _ 937 _ 1882 544 _ _ 3511 2823 _ 959 _ _ _,valid
2732 314 _ _ 3035 _ _ _ _ _ _ 3172 _ _ 1178 242,invalid
_ 1840 _ 4092 _ _ _ _ _ _ _ _ 2652 _ 2427 _,valid
_ 2584 _ 214 _ _ _ _ _ _ _ _ 3913 _ 1402 _,valid
3 _ _ _ _ _ _ 1250 3108 _ _ _ _ _ _ 2798,valid
_ _ 3258 _ _ 3509 _ _ _ _ 3428 _ _ 1111 _ _,valid
_ _ 4095 _ _ _ 1053 2513 1787 3382 _ _ _ 3659 _ _,invalid
1550 3963 2125 _ _ _ _ _ _ _ _ _ _ 191 3657 653,valid
_ 2427 _ _ 2081 324 _ _ _ _ 1118 2784 _ _ 82 _,invalid
_ 557 _ _ _ _ 1120 _ _ 1882 _ _ _ _ 1139 _,invalid
_ _ _ 263 _ _ 1633 219 384 127 _ _ 2678 _ _ _,valid
_ _ _ _ _ _ 3471 4035 3921 2890 _ _ _ _ _ _,valid
_ _ _ 1529 _ _ 646 118 3434 3532 _ _ 509 _ _ _,invalid
_ _ 2526 _ _ 3384 _ _ _ _ 2610 _ _ 1854 _ _,valid
2966 _ _ 305 _ _ 211 _ _ 1206 _ _ 2297 _ _ 1088,invalid
_ 2779 _ _ _ _ 654 _ _ 2384 _ _ _ _ 1908 _,invalid
_ _ 2537 _ _ 1227 _ 3294 3380 _ 3770 _ _ 2135 _ _,invalid
_ _ 15 _ _ 462 _ 578 877 _ 1206 _ _ 17 _ _,invalid
_ _ _ 624 _ 3719 3167 _ _ 3212 2718 _ 939 _ _ _,valid
_ 1742 _ _ _ _ 2436 _ _ 1588 _ _ _ _ 2414 _,valid
_ _ 542 _ 1110 _ _ 4029 3889 _ _ 685 _ 2640 _ _,valid
3441 _ _ _ _ _ _ 2508 3566 _ _ _ _ _ _ 132,invalid
