puzzle,label
_ _ _ 3531 _ 852 _ _ _ _ 3714 _ 405 _ _ _,valid
2772 _ 3368 _ _ _ _ 601 674 _ _ _ _ 3389 _ 2092,valid
_ _ _ _ _ 1751 2915 1235 2200 4147 327 _ _ _ _ _,invalid
68 _ _ 3838 _ _ _ 1924 3477 _ _ _ 3432 _ _ 618,invalid
3672 2197 _ _ _ 669 _ _ _ _ 2589 _ _ _ 3060 4138,valid
_ 2759 2175 _ _ 1394 _ _ _ _ 265 _ _ 701 830 _,invalid
3477 _ _ _ 699 _ _ _ _ _ _ 303 _ _ _ 3052,valid
_ _ 3842 _ _ _ 2482 2670 110 1638 _ _ _ 2035 _ _,valid
_ 2251 _ 212 _ _ _ _ _ _ _ _ 2461 _ 3471 _,valid
955 _ _ _ 736 1964 _ _ _ _ 1429 1131 _ _ _ 2932,invalid
1728 _ _ _ _ _ _ 2744 3263 _ _ _ _ _ _ 1454,invalid
1036 _ _ _ _ _ _ 1429 14 _ _ _ _ _ _ 1723,invalid
3634 167 _ _ _ 2923 _ _ _ _ 236 _ _ _ 451 2571,invalid
_ _ 1570 _ _ _ 1394 223 822 2272 _ _ _ 377 _ _,valid
_ _ _ _ _ _ 841 1160 3237 1570 _ _ _ _ _ _,valid
4084 _ _ _ _ _ _ 3341 3125 _ _ _ _ _ _ 2606,invalid
2773 856 _ _ _ 1482 _ _ _ _ 609 _ _ _ 115 3842,invalid
1470 _ _ _ 3289 _ _ _ _ _ _ 926 _ _ _ 2304,valid
_ 1139 _ _ _ _ 2601 _ _ 1024 _ _ _ _ 2795 _,invalid
1994 _ 2828 _ _ _ _ _ _ _ _ _ _ 2440 _ 509,invalid
955 _ _ _ 3653 412 _ _ _ _ 1102 1809 _ _ _ 1885,valid
_ _ 3675 2575 _ _ 2981 _ _ 120 _ _ 3083 61 _ _,invalid
2081 _ _ _ 2713 2401 _ _ _ _ 643 2157 _ _ _ 4015,invalid
_ _ _ _ 1325 1157 _ _ _ _ 2213 101 _ _ _ _,valid
_ _ 120 _ 1753 _ _ 938 2039 _ _ 3447 _ 3134 _ _,valid
