puzzle,label
1394 _ 634 _ _ _ _ 3176 737 _ _ _ _ 3332 _ 8,valid
_ _ 2671 3129 _ _ _ 3402 3579 _ _ _ 2410 3502 _ _,valid
_ 2360 813 _ _ _ _ 2792 714 _ _ _ _ 629 2397 _,invalid
_ _ 1063 _ _ 223 4030 _ _ 1853 2602 _ _ 3006 _ _,invalid
453 _ _ _ _ 240 1593 _ _ 23 4054 _ _ _ _ 1638,valid
_ 2278 _ _ 677 _ 830 _ _ 1114 _ 2564 _ _ 1647 _,invalid
_ _ _ _ 1163 2029 _ _ _ _ 3365 1183 _ _ _ _,valid
_ _ _ _ _ _ 2069 3454 3317 1046 _ _ _ _ _ _,valid
3552 _ _ _ _ _ 2845 _ _ 1476 _ _ _ _ _ 2502,valid
1455 2179 _ _ _ 4103 _ _ _ _ 1850 _ _ _ 1599 1126,invalid
_ 2817 1769 _ _ _ 2812 _ _ 1965 _ _ _ 2861 2916 _,invalid
_ 1945 _ _ _ _ 4102 _ _ 2839 _ _ _ _ 2119 _,invalid
_ 3640 _ _ 709 2014 _ _ _ _ 3924 1762 _ _ 1263 _,invalid
_ _ _ 1645 1071 _ _ _ _ _ _ 660 153 _ _ _,valid
605 _ 366 _ _ _ _ _ _ _ _ _ _ 3681 _ 3858,valid
2552 _ _ _ _ _ _ 1263 382 _ _ _ _ _ _ 127,invalid
3377 _ _ 1054 _ _ 1598 _ _ 2084 _ _ 542 _ _ 3794,invalid
2111 _ _ _ 646 714 _ _ _ _ 2708 194 _ _ _ 1740,valid
3039 _ _ _ _ _ _ 882 455 _ _ _ _ _ _ 1924,invalid
2820 _ 2217 _ _ _ _ _ _ _ _ _ _ 3541 _ 1851,invalid
712 _ _ 2534 _ _ _ 3094 1473 _ _ _ 1775 _ _ 2519,valid
3065 _ _ _ 1774 3202 _ _ _ _ 3382 336 _ _ _ 1526,invalid
_ 1225 _ _ 1240 313 _ _ _ _ 283 544 _ _ 1264 _,invalid
_ 2131 _ _ _ _ 2052 _ _ 570 _ _ _ _ 2982 _,valid
_ _ 3118 _ _ _ 41 _ _ 2949 _ _ _ 3480 _ _,valid
_ _ 412 _ 3342 _ _ _ _ _ _ 2443 _ 3271 _ _,valid
_ _ _ 3842 2330 _ _ _ _ _ _ 1982 3840 _ _ _,valid
_ 2112 _ 1033 _ _ _ _ _ _ _ _ 953 _ 1494 _,invalid
_ _ _ 2921 _ 1615 3854 _ _ 602 1452 _ 4049 _ _ _,invalid
_ _ 892 _ _ 4033 _ _ _ _ 276 _ _ 2853 _ _,valid
_ _ _ 1372 _ _ _ 1948 994 _ _ _ 3422 _ _ _,valid
_ _ 416 _ _ 3757 _ 204 1492 _ 2913 _ _ 1795 _ _,invalid
3516 1630 _ _ 408 _ _ _ _ _ _ 1087 _ _ 3678 2063,invalid
_ _ _ _ _ 307 _ 355 2998 _ 546 _ _ _ _ _,invalid
_ _ 3035 _ _ 3447 _ _ _ _ 2875 _ _ 1589 _ _,invalid
_ 3384 140 _ _ _ _ 2805 3856 _ _ _ _ 716 322 _,invalid
_ _ 3515 _ _ 3207 _ 265 1459 _ 2962 _ _ 1495 _ _,invalid
32 1689 _ _ 3400 _ _ _ _ _ _ 3281 _ _ 2016 1565,invalid
1601 _ _ _ _ 3039 4132 _ _ 698 2218 _ _ _ _ 3781,invalid
3835 _ _ _ 2277 2608 _ _ _ _ 2057 2194 _ _ _ 3338,invalid
_ _ 1486 _ _ 601 2158 _ _ 1759 3266 _ _ 2653 _ _,valid
_ _ 466 279 _ _ _ _ _ _ _ _ 2819 2228 _ _,valid
_ _ 3392 _ 602 _ _ 2062 3452 _ _ 2270 _ 66 _ _,invalid
_ _ _ 3770 _ _ 3173 1392 2283 2460 _ _ 2075 _ _ _,invalid
_ 809 _ _ _ 25 _ _ _ _ 2429 _ _ _ 660 _,valid
1461 _ _ _ 924 _ _ 1824 3559 _ _ 1625 _ _ _ 1642,invalid
111 _ 3060 _ _ 3354 _ _ _ _ 472 _ _ 2459 _ 3928,valid
1700 699 _ _ _ 2555 _ _ _ _ 1032 _ _ _ 2691 4061,valid
1087 _ _ _ _ 3595 1950 _ _ 3465 992 _ _ _ _ 3065,invalid
_ _ _ 2795 1851 _ _ _ _ _ _ 1951 3102 _ _ _,invalid
_ 3204 _ _ 1292 _ _ 1324 2902 _ _ 3003 _ _ 1478 _,valid
_ _ 862 1200 _ _ _ _ _ _ _ _ 3341 2486 _ _,valid
_ _ _ _ _ 474 _ 1383 3032 _ 2623 _ _ _ _ _,valid
_ 431 2236 _ 1001 _ _ _ _ _ _ 624 _ 1036 3234 _,invalid
_ _ 392 _ _ _ 3447 3226 1999 644 _ _ _ 1163 _ _,invalid
_ 421 2791 _ _ 635 _ _ _ _ 1132 _ _ 2918 3459 _,valid
_ 2559 _ _ _ _ 1584 _ _ 2329 _ _ _ _ 4083 _,invalid
2563 _ _ 277 _ _ 831 _ _ 1278 _ _ 1438 _ _ 2081,invalid
4067 _ 2176 _ _ _ _ _ _ _ _ _ _ 3761 _ 3057,valid
_ _ _ _ 2710 _ 450 _ _ 420 _ 3839 _ _ _ _,invalid
_ 2151 _ 2798 _ _ _ _ _ _ _ _ 185 _ 190 _,invalid
1727 _ _ 140 _ _ 1462 _ _ 1988 _ _ 1981 _ _ 3456,invalid
_ _ 3421 2037 _ _ 364 _ _ 3846 _ _ 3493 1647 _ _,invalid
_ _ _ 3773 _ _ _ 3597 3366 _ _ _ 358 _ _ _,valid
2577 _ _ _ 2805 781 _ _ _ _ 812 1578 _ _ _ 1127,valid
_ _ 337 1792 _ _ _ 1511 1020 _ _ _ 221 4099 _ _,invalid
_ _ _ 2583 1099 _ _ _ _ _ _ 186 1646 _ _ _,valid
_ _ _ 2710 856 _ _ 2054 3570 _ _ 3769 2729 _ _ _,valid
2532 _ _ 3867 _ _ 3565 _ _ 447 _ _ 3232 _ _ 4079,invalid
_ 933 _ 1054 924 _ _ _ _ _ _ 1092 1980 _ 321 _,invalid
_ 993 _ _ _ 1187 _ _ _ _ 1264 _ _ _ 1551 _,valid
_ 1001 _ 3937 _ _ _ _ _ _ _ _ 3841 _ 2754 _,invalid
_ _ 328 _ 3483 _ _ _ _ _ _ 2176 _ 2059 _ _,valid
_ 3677 _ _ _ _ 3469 _ _ 1424 _ _ _ _ 2595 _,valid
_ 4088 _ _ _ _ _ 2501 3517 _ _ _ _ _ 1525 _,valid
_ _ 3031 1628 _ _ _ 3371 2245 _ _ _ 1985 1782 _ _,invalid
_ 239 _ _ 3486 _ 539 _ _ 2661 _ 1930 _ _ 2164 _,invalid
_ 2893 _ _ _ _ 1945 _ _ 657 _ _ _ _ 2035 _,invalid
