puzzle,label
_ 2009 _ _ 1020 3702 _ _ _ _ 136 3640 _ _ 2819 _,valid
_ 3108 _ _ _ 1178 959 _ _ 4131 763 _ _ _ 978 _,valid
3765 _ _ 1189 _ 2899 _ _ _ _ 3686 _ 1441 _ _ 1301,invalid
_ _ 3452 _ _ 118 _ 3101 375 _ 3296 _ _ 4012 _ _,invalid
198 _ 3404 _ _ _ _ _ _ _ _ _ _ 3035 _ 3371,valid
2638 _ _ _ _ 444 _ 755 2784 _ 3937 _ _ _ _ 1185,invalid
_ _ _ 3941 2047 _ _ _ _ _ _ 2606 1260 _ _ _,valid
_ 325 _ 1646 3849 _ _ _ _ _ _ 293 53 _ 0 _,valid
_ 498 1951 _ 2514 _ _ _ _ _ _ 1954 _ 2180 2467 _,valid
_ _ 2529 _ _ _ 2967 1813 3532 3726 _ _ _ 1000 _ _,invalid
1775 _ _ _ _ _ _ 1683 4135 _ _ _ _ _ _ 3696,invalid
3026 _ _ _ _ 831 2132 _ _ 3129 2271 _ _ _ _ 3311,invalid
1775 _ 359 _ _ _ _ 3831 1088 _ _ _ _ 3464 _ 2257,invalid
_ _ _ 2440 _ 2768 463 _ _ 2789 3412 _ 475 _ _ _,valid
_ _ 3727 2157 _ _ 4082 _ _ 1054 _ _ 3002 1696 _ _,valid
_ 1887 _ _ 2484 _ _ 2771 1618 _ _ 3757 _ _ 336 _,invalid
3227 _ _ 1885 _ 764 _ _ _ _ 2876 _ 3416 _ _ 2683,invalid
_ 1331 _ _ 2248 _ _ 252 1025 _ _ 4070 _ _ 1368 _,valid
1601 _ _ 825 _ 2482 _ _ _ _ 260 _ 2611 _ _ 3504,invalid
_ _ _ 3681 _ 735 559 _ _ 3145 545 _ 2060 _ _ _,invalid
974 _ _ _ _ _ 3142 _ _ 1721 _ _ _ _ _ 3362,valid
_ _ _ 2102 _ 3124 3659 _ _ 4099 2504 _ 2359 _ _ _,invalid
_ _ _ 3677 _ 33 2169 _ _ 3101 83 _ 1887 _ _ _,invalid
3413 _ _ _ 190 _ _ _ _ _ _ 2003 _ _ _ 4044,valid
_ _ _ _ 1250 3457 _ _ _ _ 250 425 _ _ _ _,valid
_ _ _ _ 2479 730 _ _ _ _ 1046 4034 _ _ _ _,valid
3464 _ _ _ 706 2503 _ _ _ _ 897 3529 _ _ _ 1323,valid
3651 _ 1720 _ _ _ _ 1100 3862 _ _ _ _ 1913 _ 2769,invalid
_ 2848 _ 2307 2451 _ _ _ _ _ _ 1155 370 _ 2203 _,invalid
_ _ _ _ 1683 2253 _ _ _ _ 3186 1319 _ _ _ _,valid
_ _ _ 283 3558 _ _ _ _ _ _ 4026 1496 _ _ _,valid
_ 2791 1588 _ _ _ _ 1229 1545 _ _ _ _ 1474 2324 _,invalid
3909 _ _ _ 545 2230 _ _ _ _ 515 2360 _ _ _ 3090,invalid
_ _ _ _ _ 3805 3338 2272 2527 1926 1519 _ _ _ _ _,invalid
_ 1830 2407 _ _ _ _ 1027 2038 _ _ _ _ 1439 1563 _,invalid
_ _ _ 765 _ _ 2878 2951 3839 1840 _ _ 1089 _ _ _,invalid
_ _ _ _ _ 1524 _ 3150 1376 _ 347 _ _ _ _ _,invalid
_ _ 3077 _ _ _ 4049 2678 293 1223 _ _ _ 1343 _ _,invalid
714 _ _ 1313 _ _ _ 1484 3792 _ _ _ 1891 _ _ 2439,invalid
1036 _ _ 3709 _ 1604 _ _ _ _ 3808 _ 152 _ _ 3277,invalid
_ _ _ 2924 _ _ 2107 2104 2566 3006 _ _ 1280 _ _ _,valid
_ _ _ _ 3038 _ 539 _ _ 2566 _ 685 _ _ _ _,valid
_ 364 509 _ 626 _ _ _ _ _ _ 3136 _ 1117 480 _,invalid
_ _ 503 _ _ _ 2851 3575 3768 3276 _ _ _ 2125 _ _,invalid
2982 _ _ _ _ 3090 1659 _ _ 2309 3681 _ _ _ _ 2806,valid
874 _ _ _ _ _ _ 1563 3107 _ _ _ _ _ _ 1792,invalid
_ _ 3677 _ _ _ 3839 3276 2627 1939 _ _ _ 2224 _ _,valid
_ 1023 2955 _ _ _ _ 1390 1282 _ _ _ _ 337 1337 _,valid
_ 757 _ _ _ _ 3928 _ _ 3905 _ _ _ _ 4154 _,invalid
_ 3947 _ _ _ _ 3072 _ _ 2946 _ _ _ _ 3082 _,invalid
