puzzle,label
_ 1252 _ _ _ _ _ 1257 2185 _ _ _ _ _ 2065 _,valid
3671 _ _ _ 515 2791 _ _ _ _ 690 3184 _ _ _ 333,valid
_ _ _ 1364 _ 271 2982 _ _ 3354 3300 _ 2004 _ _ _,invalid
_ _ 1014 _ _ 3035 _ _ _ _ 1745 _ _ 3960 _ _,invalid
2211 _ _ _ _ 2176 2352 _ _ 89 3777 _ _ _ _ 691,valid
_ _ 2821 _ _ 3507 _ _ _ _ 3515 _ _ 1373 _ _,invalid
1956 106 _ _ _ 1775 _ _ _ _ 1358 _ _ _ 122 1428,valid
_ _ 1853 _ 2271 _ _ _ _ _ _ 1649 _ 3371 _ _,valid
3720 _ _ 1732 _ _ 2183 _ _ 2444 _ _ 513 _ _ 3612,valid
_ _ 668 _ _ _ 3529 3464 2856 3597 _ _ _ 3710 _ _,invalid
2031 _ _ _ 3545 _ _ 2668 2947 _ _ 3317 _ _ _ 3650,invalid
_ 1891 626 _ _ 190 _ _ _ _ 3777 _ _ 2970 3980 _,invalid
89 _ _ _ 2224 2707 _ _ _ _ 1505 2244 _ _ _ 3592,invalid
1377 4008 _ _ _ _ _ _ _ _ _ _ _ _ 1989 699,valid
_ _ 894 _ 214 _ _ _ _ _ _ 3472 _ 684 _ _,valid
202 _ _ 1670 1599 _ _ _ _ _ _ 3629 3874 _ _ 410,invalid
1857 1112 _ _ _ 2758 _ _ _ _ 1259 _ _ _ 482 2991,invalid
_ _ _ 3077 _ 647 _ _ _ _ 1476 _ 847 _ _ _,valid
_ 109 _ _ _ _ 213 _ _ 773 _ _ _ _ 3464 _,invalid
1129 _ _ 4149 _ 2211 _ _ _ _ 3469 _ 2253 _ _ 1014,invalid
_ 359 324 _ _ _ _ 3556 2080 _ _ _ _ 3043 3357 _,valid
_ 511 _ _ 2408 919 _ _ _ _ 3901 1001 _ _ 2117 _,invalid
1013 _ _ _ 3242 81 _ _ _ _ 3332 47 _ _ _ 2588,invalid
784 _ _ _ _ _ 3508 _ _ 1573 _ _ _ _ _ 3277,valid
_ _ 2007 _ 3792 _ _ 2438 2711 _ _ 3815 _ 2425 _ _,valid
_ _ _ 2561 _ _ 3363 3123 257 1721 _ _ 3779 _ _ _,valid
_ _ _ 1591 _ _ 497 3423 291 27 _ _ 2050 _ _ _,valid
_ _ _ _ 3400 _ 959 _ _ 3795 _ 3553 _ _ _ _,invalid
_ 1521 _ _ 2710 _ _ 232 780 _ _ 938 _ _ 3771 _,invalid
_ 998 2638 _ 2662 _ _ _ _ _ _ 3965 _ 344 1922 _,valid
_ _ 953 _ _ _ 191 1077 413 905 _ _ _ 2753 _ _,valid
2121 _ 1039 _ _ _ _ _ _ _ _ _ _ 1664 _ 291,invalid
3617 _ _ _ 1751 3013 _ _ _ _ 1145 2676 _ _ _ 1079,invalid
_ _ _ _ _ 79 _ 517 4111 _ 654 _ _ _ _ _,invalid
1477 _ _ 329 3657 _ _ _ _ _ _ 2355 3144 _ _ 752,invalid
_ 4028 _ _ 1362 3232 _ _ _ _ 1745 2642 _ _ 1715 _,invalid
_ _ _ _ 2045 _ 3423 _ _ 2917 _ 3699 _ _ _ _,invalid
2486 3452 _ _ 3675 _ _ _ _ _ _ 2854 _ _ 2368 3995,invalid
_ 1287 _ _ _ _ 3306 _ _ 770 _ _ _ _ 277 _,invalid
435 1660 _ _ 1774 _ _ _ _ _ _ 2670 _ _ 2146 3830,invalid
1785 _ _ 4155 _ _ _ 3402 2291 _ _ _ 1618 _ _ 700,valid
4043 _ _ _ _ 3356 3715 _ _ 2481 993 _ _ _ _ 441,valid
_ _ _ 1478 _ 1376 4102 _ _ 1027 3817 _ 3003 _ _ _,invalid
1963 3815 _ _ _ 1896 _ _ _ _ 1521 _ _ _ 1708 313,invalid
_ _ _ 3563 _ _ _ 2589 3900 _ _ _ 2973 _ _ _,valid
_ 2984 _ _ _ _ 252 _ _ 2024 _ _ _ _ 151 _,invalid
_ 2330 _ _ _ 3398 _ _ _ _ 2653 _ _ _ 2748 _,valid
_ _ _ _ 3641 1848 _ 227 1236 _ 2034 3430 _ _ _ _,valid
_ 2211 _ _ _ _ 3649 _ _ 2987 _ _ _ _ 1963 _,invalid
3709 _ _ 3065 _ 2878 _ _ _ _ 542 _ 1520 _ _ 2308,invalid
2706 _ _ _ _ _ 3602 _ _ 1742 _ _ _ _ _ 1407,valid
_ _ 588 _ _ _ 3300 151 417 2870 _ _ _ 3378 _ _,valid
_ _ _ 531 _ 1657 _ _ _ _ 1077 _ 2114 _ _ _,valid
363 _ _ 1282 _ _ 3242 _ _ 3225 _ _ 1374 _ _ 1240,invalid
470 _ _ _ 2861 1706 _ _ _ _ 1788 602 _ _ _ 1639,invalid
482 _ _ 441 _ _ 1813 _ _ 359 _ _ 2404 _ _ 2280,valid
_ 2881 458 _ 1574 _ _ _ _ _ _ 2843 _ 1696 1924 _,invalid
_ _ _ 3600 2038 _ _ _ _ _ _ 990 249 _ _ _,invalid
_ _ _ 3248 _ 3196 _ _ _ _ 1484 _ 1117 _ _ _,valid
_ _ _ _ _ 544 _ 1557 1322 _ 4119 _ _ _ _ _,invalid
_ 2428 1894 _ 811 _ _ _ _ _ _ 330 _ 1394 1392 _,invalid
_ _ 3698 _ 4108 _ _ 679 1858 _ _ 3413 _ 677 _ _,invalid
2944 1041 _ _ _ 582 _ _ _ _ 1556 _ _ _ 3281 4031,invalid
_ 1963 _ _ _ _ 375 _ _ 487 _ _ _ _ 861 _,valid
