puzzle,label
_ _ _ 82 _ 2273 1236 _ _ 3928 2886 _ 3696 _ _ _,valid
317 _ _ _ _ _ 3108 _ _ 1084 _ _ _ _ _ 1769,valid
3129 _ _ _ _ 2924 577 _ _ 1941 3735 _ _ _ _ 1820,invalid
_ _ _ 3260 1479 _ _ _ _ _ _ 1436 1087 _ _ _,invalid
_ _ _ _ 1772 3727 1531 _ _ 3026 1246 562 _ _ _ _,valid
_ 1291 _ _ _ 982 820 _ _ 3305 2645 _ _ _ 3606 _,invalid
_ 2008 _ _ _ _ _ 1455 470 _ _ _ _ _ 2581 _,valid
_ _ 3365 _ 3928 _ _ _ _ _ _ 269 _ 2649 _ _,valid
_ 3258 _ _ _ 1896 3453 _ _ 1118 2556 _ _ _ 240 _,valid
_ 206 _ _ 1395 _ _ 1455 2146 _ _ 232 _ _ 947 _,invalid
1097 _ _ _ _ _ _ 3051 3966 _ _ _ _ _ _ 226,invalid
_ _ 1660 _ _ 1823 _ _ _ _ 2949 _ _ 497 _ _,invalid
_ 1795 _ _ 3490 231 _ _ _ _ 267 1837 _ _ 4016 _,invalid
_ _ 730 _ _ 2942 _ _ _ _ 2175 _ _ 3072 _ _,valid
_ 2038 _ _ _ _ _ 91 2822 _ _ _ _ _ 2511 _,valid
_ 3379 _ _ _ _ 1025 _ _ 2270 _ _ _ _ 1583 _,invalid
2872 3869 _ _ 519 _ _ _ _ _ _ 821 _ _ 1414 2386,invalid
_ _ 3343 _ 3903 _ _ 911 930 _ _ 1985 _ 3699 _ _,valid
1671 _ _ _ _ _ _ 3689 1338 _ _ _ _ _ _ 1752,invalid
_ 493 _ _ 2538 _ 2212 _ _ 3306 _ 1279 _ _ 592 _,invalid
_ _ _ 376 _ 1551 3744 _ _ 3792 3024 _ 1406 _ _ _,valid
_ _ 2517 1907 _ _ _ 1922 3821 _ _ _ 3554 3808 _ _,invalid
2656 _ _ _ _ 2656 1095 _ _ 1971 1368 _ _ _ _ 1843,invalid
_ 361 _ _ _ 448 _ _ _ _ 946 _ _ _ 3103 _,valid
_ 1197 _ _ _ _ 4009 _ _ 2945 _ _ _ _ 3654 _,valid
_ 858 _ 1985 2016 _ _ _ _ _ _ 4135 735 _ 2408 _,valid
_ _ _ _ 806 2186 _ _ _ _ 942 2047 _ _ _ _,valid
_ 131 2307 _ _ _ _ 3202 640 _ _ _ _ 4047 784 _,invalid
_ 3985 _ 3301 _ _ 3311 _ _ 3618 _ _ 2678 _ 3858 _,invalid
_ 698 214 _ 518 _ _ _ _ _ _ 989 _ 4033 591 _,valid
2028 2296 _ _ _ _ _ _ _ _ _ _ _ _ 1770 391,valid
_ 4030 _ 2878 _ _ _ _ _ _ _ _ 1293 _ 1649 _,invalid
_ _ 397 2320 _ _ _ 4031 1985 _ _ _ 3305 703 _ _,invalid
_ 575 2465 797 _ _ _ _ _ _ _ _ 467 2854 832 _,invalid
_ _ _ 3520 1378 _ _ _ _ _ _ 3956 145 _ _ _,invalid
_ _ 467 3452 _ _ _ 153 4065 _ _ _ 1574 1118 _ _,invalid
_ _ _ _ _ 3471 _ 1262 3203 _ 3888 _ _ _ _ _,invalid
_ _ 1043 1887 _ _ 847 _ _ 3084 _ _ 3960 3584 _ _,invalid
_ _ 2723 _ _ 2975 _ _ _ _ 505 _ _ 1133 _ _,invalid
1958 166 _ _ _ 828 _ _ _ _ 2376 _ _ _ 953 3320,invalid
_ 116 1858 _ 1460 _ _ _ _ _ _ 996 _ 2716 1861 _,valid
_ _ _ 2687 _ 3142 _ _ _ _ 1269 _ 333 _ _ _,valid
2716 _ _ 1761 _ _ 2370 _ _ 1474 _ _ 1113 _ _ 2944,invalid
1577 _ _ _ _ 2154 1787 _ _ 3128 1617 _ _ _ _ 3165,invalid
_ _ 258 _ 582 _ _ _ _ _ _ 281 _ 422 _ _,valid
4043 _ _ _ _ _ _ 46 2500 _ _ _ _ _ _ 4062,invalid
720 1017 _ _ _ _ _ _ _ _ _ _ _ _ 3607 3068,valid
_ 3792 _ 2954 _ _ _ _ _ _ _ _ 1543 _ 3643 _,valid
_ _ 3484 _ _ 1433 _ _ _ _ 2051 _ _ 1361 _ _,invalid
