puzzle,label
_ _ _ 2805 _ 914 _ _ _ _ 594 _ 1189 _ _ _,valid
_ 3341 _ _ _ _ 240 _ _ 3670 _ _ _ _ 3521 _,valid
_ 2948 1677 2909 _ _ _ _ _ _ _ _ 3108 1729 3659 _,invalid
_ _ 2759 _ _ 299 _ _ _ _ 1489 _ _ 1723 _ _,invalid
_ _ 543 _ 30 _ _ 3879 696 _ _ 2297 _ 2747 _ _,valid
1932 _ _ _ _ _ _ 4000 1839 _ _ _ _ _ _ 2431,invalid
758 _ _ 4030 _ _ _ 2652 2769 _ _ _ 1556 _ _ 1501,valid
_ 2742 1749 _ 3973 _ _ _ _ _ _ 2380 _ 2526 3101 _,valid
_ 2540 3306 _ _ _ _ 1182 3042 _ _ _ _ 2556 3701 _,valid
_ 3681 _ _ 2585 3321 _ _ _ _ 466 1680 _ _ 2280 _,invalid
1557 _ _ _ _ _ _ 2004 883 _ _ _ _ _ _ 367,invalid
_ _ _ 3234 2918 _ _ _ _ _ _ 2022 1697 _ _ _,invalid
_ 47 _ _ 1155 907 _ _ _ _ 3767 514 _ _ 1994 _,invalid
_ _ _ 2654 _ 3590 _ _ _ _ 2987 _ 1868 _ _ _,valid
_ _ _ 337 _ 1805 1593 _ _ 3536 1412 _ 2004 _ _ _,valid
_ 337 _ _ _ _ 420 _ _ 2219 _ _ _ _ 3237 _,invalid
_ _ _ 3647 _ _ 1540 2989 3079 1055 _ _ 451 _ _ _,invalid
1028 _ 3573 511 _ _ _ _ _ _ _ _ 2566 2571 _ 1540,valid
520 _ _ 2272 _ _ _ 1727 742 _ _ _ 1785 _ _ 3338,invalid
3658 _ 1103 _ _ _ _ _ _ _ _ _ _ 3020 _ 1200,invalid
_ _ _ _ _ _ 947 2438 449 3521 _ _ _ _ _ _,valid
1675 3693 _ _ _ 1209 _ _ _ _ 1517 _ _ _ 1539 3145,invalid
_ _ _ 161 _ _ 303 1547 960 3034 _ _ 3331 _ _ _,invalid
_ _ _ _ _ _ 457 4079 1356 2585 _ _ _ _ _ _,valid
_ _ 2562 _ _ _ 3181 733 2212 613 _ _ _ 3795 _ _,valid
_ _ 3417 _ _ 1830 _ 1704 2266 _ 3589 _ _ 2344 _ _,valid
_ _ _ _ _ _ 4009 2191 3240 1887 _ _ _ _ _ _,valid
_ _ _ _ _ 2419 _ 2237 3423 _ 2712 _ _ _ _ _,invalid
_ _ _ _ _ 2292 _ 944 2683 _ 1676 _ _ _ _ _,invalid
_ _ 1642 1872 _ _ 2654 _ _ 3993 _ _ 3607 861 _ _,valid
_ 4046 _ _ 4028 3839 _ _ _ _ 2744 3693 _ _ 1604 _,valid
3983 _ 739 _ _ _ _ _ _ _ _ _ _ 569 _ 8,invalid
