puzzle,label
3704 827 _ _ _ 1438 _ _ _ _ 1738 _ _ _ 2789 1442,valid
_ _ _ 1272 _ 166 1042 _ _ 193 4136 _ 2525 _ _ _,valid
_ 2488 3610 _ _ _ _ 752 1742 _ _ _ _ 3464 1365 _,invalid
_ 1748 2851 _ _ _ _ 3956 2665 _ _ _ _ 2490 704 _,invalid
_ _ _ 1337 _ _ 841 4000 2946 4093 _ _ 193 _ _ _,valid
_ 1356 _ _ _ 1584 2837 _ _ 3074 1505 _ _ _ 2301 _,invalid
_ 2277 1189 _ 1439 _ _ _ _ _ _ 2956 _ 810 1272 _,valid
_ _ _ 3340 _ 2917 910 _ _ 2720 2963 _ 2336 _ _ _,valid
315 _ _ _ _ 2842 3400 _ _ 2244 1781 _ _ _ _ 2275,valid
_ _ 4050 _ _ _ 4007 2155 3831 2484 _ _ _ 1146 _ _,invalid
_ _ _ 988 _ 1485 173 _ _ 2016 570 _ 3297 _ _ _,invalid
_ _ _ 3469 1949 _ _ _ _ _ _ 588 2362 _ _ _,invalid
739 _ _ _ 558 2785 _ _ _ _ 1494 3545 _ _ _ 1728,invalid
_ 1020 1562 _ _ _ _ 2587 674 _ _ _ _ 864 2897 _,valid
_ 103 4108 1569 _ _ _ _ _ _ _ _ 336 1698 2048 _,valid
3787 _ _ 1187 _ 3295 _ _ _ _ 2007 _ 1811 _ _ 2883,invalid
1168 2715 _ _ _ 3115 _ _ _ _ 1221 _ _ _ 3567 360,invalid
_ _ 218 _ _ 1321 _ _ _ _ 2798 _ _ 3082 _ _,valid
_ _ 1240 _ 4046 _ _ 1668 995 _ _ 389 _ 3603 _ _,invalid
_ _ _ 1193 _ 681 281 _ _ 469 2720 _ 2446 _ _ _,invalid
_ _ 2972 2000 _ _ _ _ _ _ _ _ 260 3000 _ _,valid
_ _ 3480 _ _ _ 4034 2443 360 1926 _ _ _ 3502 _ _,invalid
_ _ 1192 2075 _ _ _ 1678 2460 _ _ _ 1128 2080 _ _,invalid
3951 _ _ _ _ 975 2109 _ _ 692 4083 _ _ _ _ 2402,valid
3604 _ _ 1411 _ _ _ 3815 4054 _ _ _ 1641 _ _ 1654,valid
276 _ 207 2603 _ _ _ _ _ _ _ _ 347 627 _ 3074,valid
_ 3072 1672 3425 _ _ _ _ _ _ _ _ 1573 2451 3769 _,valid
_ _ 1461 _ _ 222 _ 1311 2799 _ 3935 _ _ 2813 _ _,invalid
_ 3033 _ _ 699 _ _ 1858 1188 _ _ 765 _ _ 427 _,invalid
_ 2995 2248 _ 2540 _ _ _ _ _ _ 1079 _ 3139 729 _,valid
_ _ _ 2776 _ _ _ 2207 555 _ _ _ 2062 _ _ _,valid
_ 2038 _ 3802 _ _ _ _ _ _ _ _ 1368 _ 3542 _,invalid
_ _ _ 355 _ 2392 3229 _ _ 1475 3149 _ 1813 _ _ _,invalid
_ 171 _ _ 2535 _ 2043 _ _ 4151 _ 3639 _ _ 306 _,invalid
