puzzle,label
_ 2722 _ _ _ _ _ 245 3068 _ _ _ _ _ 1596 _,valid
_ 3131 _ _ _ _ 926 _ _ 1275 _ _ _ _ 3692 _,valid
3875 _ _ _ _ 1416 1677 _ _ 979 3855 _ _ _ _ 2389,invalid
_ 2657 2500 _ _ 1617 _ _ _ _ 1950 _ _ 2604 3502 _,invalid
_ _ _ _ 2161 _ 2683 _ _ 3556 _ 1048 _ _ _ _,valid
3103 _ _ _ _ _ _ 4047 167 _ _ _ _ _ _ 1658,invalid
_ _ 1861 2058 _ _ _ _ _ _ _ _ 1107 2282 _ _,valid
306 2456 _ _ _ 1301 _ _ _ _ 2532 _ _ _ 392 3508,valid
1524 _ 1647 _ _ 654 _ _ _ _ 3572 _ _ 1463 _ 1143,valid
1782 2256 _ _ 2050 _ _ _ _ _ _ 2512 _ _ 1871 2482,invalid
_ 735 3112 _ _ 1446 _ _ _ _ 388 _ _ 3237 2649 _,invalid
_ _ 3354 _ _ 2423 _ _ _ _ 2488 _ _ 596 _ _,invalid
265 918 _ _ _ 1935 _ _ _ _ 590 _ _ _ 535 995,invalid
_ _ _ _ _ 3369 _ 4104 1975 _ 3502 _ _ _ _ _,valid
_ _ _ _ _ 3617 3337 1637 669 1252 2119 _ _ _ _ _,valid
_ _ _ 1788 828 _ _ _ _ _ _ 761 511 _ _ _,invalid
_ _ 518 1854 _ _ 3666 _ _ 736 _ _ 2648 3237 _ _,invalid
_ _ 2462 _ 3954 _ _ 2370 3024 _ _ 252 _ 1455 _ _,valid
_ 2418 _ _ _ _ 2285 _ _ 3950 _ _ _ _ 2080 _,invalid
_ 3594 _ _ 3969 _ 3529 _ _ 1949 _ 2236 _ _ 3626 _,invalid
_ _ 995 _ _ 2236 _ _ _ _ 2259 _ _ 3750 _ _,valid
_ _ 672 3752 _ _ 2377 _ _ 267 _ _ 1477 1046 _ _,invalid
_ _ 1695 2038 _ _ 2229 _ _ 1981 _ _ 2436 3681 _ _,invalid
_ 2282 2173 _ _ _ _ 1958 646 _ _ _ _ 2107 1476 _,valid
_ _ 3059 _ _ 3842 _ _ _ _ 3680 _ _ 2189 _ _,valid
4021 _ _ 1235 _ 2463 _ _ _ _ 3428 _ 2728 _ _ 1203,valid
_ 2763 _ _ 3151 149 _ _ _ _ 557 2477 _ _ 4005 _,valid
1941 _ _ _ _ 2128 3059 _ _ 2157 2716 _ _ _ _ 1593,invalid
2330 _ _ _ _ 1647 3595 _ _ 1880 2595 _ _ _ _ 394,invalid
_ 1501 _ 3459 _ _ _ _ _ _ _ _ 3457 _ 2971 _,valid
_ 1891 _ 1867 _ _ _ _ _ _ _ _ 870 _ 4103 _,valid
1696 _ 3993 _ _ _ _ _ _ _ _ _ _ 886 _ 2809,invalid
3415 _ _ _ 1573 660 _ _ _ _ 3680 3122 _ _ _ 3469,invalid
_ 3331 2292 _ _ _ _ 3526 478 _ _ _ _ 1868 1755 _,invalid
_ _ _ 1728 4047 _ _ 2657 3169 _ _ 1312 2407 _ _ _,invalid
_ _ 1948 1386 _ _ 617 _ _ 2176 _ _ 231 4103 _ _,invalid
2822 _ 3508 _ _ _ _ _ _ _ _ _ _ 3100 _ 3003,invalid
_ _ 3422 1573 _ _ 1718 _ _ 2389 _ _ 691 3004 _ _,invalid
_ _ 3493 _ _ 579 _ _ _ _ 2 _ _ 3834 _ _,invalid
4136 3346 _ _ 223 _ _ _ _ _ _ 3656 _ _ 3760 2283,invalid
_ _ _ _ 3399 2821 3950 _ _ 2879 3411 1380 _ _ _ _,valid
_ 3032 _ _ _ _ 1092 _ _ 3433 _ _ _ _ 3637 _,valid
_ _ 4035 _ _ 2026 _ _ _ _ 3199 _ _ 3307 _ _,invalid
151 _ _ _ 1183 1258 _ _ _ _ 2089 100 _ _ _ 3471,invalid
1817 _ _ _ _ _ _ 3859 3229 _ _ _ _ _ _ 3252,valid
4061 _ _ _ _ _ _ 4084 2066 _ _ _ _ _ _ 72,invalid
_ 3441 _ _ _ 2858 _ _ _ _ 202 _ _ _ 300 _,valid
_ 2680 _ 2237 _ _ 3230 _ _ 3909 _ _ 16 _ 979 _,valid
_ _ _ 4147 1857 _ _ _ _ _ _ 3704 3103 _ _ _,invalid
_ _ _ 760 110 _ _ _ _ _ _ 3387 2864 _ _ _,invalid
2265 _ _ _ _ _ 2796 _ _ 4147 _ _ _ _ _ 2121,valid
481 2908 _ _ 2327 _ _ _ _ _ _ 2949 _ _ 2054 558,valid
_ _ 2151 _ _ 4034 _ _ _ _ 2642 _ _ 2696 _ _,valid
194 _ _ _ _ 2114 2375 _ _ 1291 1915 _ _ _ _ 1649,invalid
_ _ 2266 1220 _ _ 3675 _ _ 1267 _ _ 1013 2313 _ _,invalid
_ 2332 _ 3074 _ _ _ _ _ _ _ _ 1569 _ 1533 _,valid
1747 _ _ _ _ _ _ 531 3679 _ _ _ _ _ _ 1717,invalid
861 _ _ _ _ _ _ 3445 47 _ _ _ _ _ _ 3542,invalid
_ _ _ 956 2954 _ 2313 _ _ 1776 _ 225 2899 _ _ _,valid
_ _ _ 2605 _ 3761 3231 _ _ 1648 261 _ 4012 _ _ _,invalid
_ _ 2424 _ 3163 _ _ 3339 3471 _ _ 2024 _ 3110 _ _,invalid
2423 _ _ _ _ 543 847 _ _ 1776 4087 _ _ _ _ 257,invalid
_ 1989 _ _ 1261 154 _ _ _ _ 2508 2875 _ _ 4031 _,invalid
3546 _ _ _ 1382 1286 _ _ _ _ 2092 303 _ _ _ 2513,valid
_ _ _ _ _ _ 3282 225 3002 2537 _ _ _ _ _ _,valid
2913 _ _ _ 2463 718 _ _ _ _ 1122 1129 _ _ _ 1935,invalid
_ _ 1916 358 _ _ _ 2164 946 _ _ _ 2317 2989 _ _,valid
_ _ 709 _ 1874 _ _ 374 2226 _ _ 2009 _ 3022 _ _,valid
_ 535 314 632 _ _ _ _ _ _ _ _ 357 745 1489 _,invalid
_ _ _ 1195 _ 1402 2865 _ _ 934 2418 _ 3493 _ _ _,invalid
_ 1971 744 321 _ _ _ _ _ _ _ _ 2563 3464 4018 _,valid
_ _ 1301 _ _ 3340 _ 487 1658 _ 1053 _ _ 1566 _ _,invalid
3604 _ _ 574 _ 3066 _ _ _ _ 1689 _ 2808 _ _ 4091,valid
3085 _ _ 1004 _ 2671 _ _ _ _ 427 _ 3874 _ _ 1310,valid
_ _ _ 3645 901 _ _ _ _ _ _ 1220 2778 _ _ _,valid
2603 _ _ 3444 _ 2069 _ _ _ _ 2210 _ 3517 _ _ 161,invalid
_ _ 2520 _ 1462 _ _ 488 3552 _ _ 227 _ 1114 _ _,invalid
_ 4067 1166 _ _ _ 4128 _ _ 433 _ _ _ 4039 3075 _,invalid
_ 163 _ _ _ 2912 _ _ _ _ 2611 _ _ _ 3965 _,valid
1521 _ _ _ 1556 41 _ _ _ _ 3679 2173 _ _ _ 737,invalid
_ _ _ 2386 _ 3381 _ _ _ _ 714 _ 3459 _ _ _,valid
_ _ _ 4102 _ 946 464 _ _ 1234 2562 _ 738 _ _ _,valid
3532 _ _ _ _ _ _ 4074 3838 _ _ _ _ _ _ 2966,valid
_ _ _ _ 3170 _ 3214 _ _ 2479 _ 2320 _ _ _ _,valid
_ _ 1846 _ _ _ 2429 1431 1723 1733 _ _ _ 3908 _ _,invalid
_ 2527 _ _ _ _ _ 905 774 _ _ _ _ _ 987 _,valid
4000 _ _ _ 3281 2714 _ _ _ _ 105 1517 _ _ _ 2090,invalid
_ _ _ 2996 1499 _ _ _ _ _ _ 3968 2951 _ _ _,invalid
_ 3389 3609 _ 3267 _ _ _ _ _ _ 760 _ 1027 3968 _,valid
_ _ _ _ _ 4028 _ 2814 529 _ 2465 _ _ _ _ _,valid
_ 1844 _ _ 1585 3634 _ _ _ _ 1240 1891 _ _ 436 _,invalid
_ 182 _ _ _ _ 242 _ _ 3225 _ _ _ _ 3706 _,valid
_ 2308 1623 _ 1373 _ _ _ _ _ _ 3066 _ 1143 1663 _,invalid
2600 _ _ _ _ _ _ 3618 3176 _ _ _ _ _ _ 2111,invalid
_ _ _ _ _ 1049 _ 2202 2775 _ 549 _ _ _ _ _,invalid
3387 _ _ _ _ 1981 3596 _ _ 3380 3167 _ _ _ _ 3404,invalid
_ _ _ _ _ 2191 _ 1612 4009 _ 1207 _ _ _ _ _,valid
_ _ 3969 _ _ _ 2212 925 4002 1095 _ _ _ 1032 _ _,valid
_ 1281 _ _ 101 _ 286 _ _ 1179 _ 828 _ _ 1333 _,valid
_ _ _ 2685 2648 _ _ _ _ _ _ 1766 4053 _ _ _,invalid
_ _ 4065 3954 _ _ _ _ _ _ _ _ 3637 3625 _ _,valid
_ 3122 _ _ 769 _ _ 549 1511 _ _ 1715 _ _ 3012 _,invalid
_ _ _ 3262 _ 3932 2348 _ _ 241 3115 _ 3457 _ _ _,valid
_ 1773 _ _ 2473 _ 167 _ _ 3543 _ 2940 _ _ 3282 _,valid
492 _ _ 245 _ _ 4031 _ _ 420 _ _ 1646 _ _ 3634,invalid
_ 677 _ _ _ _ 2587 _ _ 1908 _ _ _ _ 502 _,invalid
_ 3799 _ 2330 2227 _ _ _ _ _ _ 3600 1464 _ 1521 _,valid
58 _ 0 _ _ _ _ _ _ _ _ _ _ 509 _ 1654,valid
_ 3657 _ _ 3313 82 _ _ _ _ 103 2497 _ _ 2482 _,invalid
_ _ _ 1776 _ _ 1693 3985 394 1529 _ _ 4049 _ _ _,invalid
_ _ _ _ 426 _ 1098 3564 2029 2911 _ 1353 _ _ _ _,valid
_ 2297 _ 2908 _ _ 1545 _ _ 1981 _ _ 1811 _ 3957 _,valid
_ _ _ _ _ 61 2458 2590 1106 2307 2467 _ _ _ _ _,valid
_ 517 _ _ 2632 33 _ _ _ _ 831 202 _ _ 887 _,valid
_ _ 3311 2229 _ _ _ 3195 2472 _ _ _ 3989 3839 _ _,invalid
_ _ _ _ 3330 _ 1505 1892 1664 705 _ 2670 _ _ _ _,valid
_ 790 _ 319 _ _ _ _ _ _ _ _ 2599 _ 1505 _,invalid
3033 _ _ _ 3735 _ _ 727 3345 _ _ 3690 _ _ _ 757,invalid
_ 1446 _ _ _ _ 1223 _ _ 1518 _ _ _ _ 4109 _,invalid
_ _ 261 _ 4108 _ _ 1531 3461 _ _ 92 _ 1902 _ _,invalid
_ _ 679 _ 111 _ _ _ _ _ _ 2757 _ 1907 _ _,valid
_ _ 3126 2135 _ _ 4016 _ _ 286 _ _ 679 3075 _ _,valid
_ _ 536 _ _ _ 3976 1613 2018 3999 _ _ _ 1259 _ _,valid
