puzzle,label
_ 132 _ _ _ 2481 _ _ _ _ 2722 _ _ _ 3957 _,valid
2205 _ _ 2605 _ _ 1749 _ _ 1515 _ _ 2974 _ _ 2309,valid
1514 _ _ _ _ 1819 2256 _ _ 3279 1416 _ _ _ _ 172,invalid
_ _ _ 2460 1490 _ _ _ _ _ _ 3075 933 _ _ _,invalid
_ _ _ _ 3760 2022 _ _ _ _ 2188 4014 _ _ _ _,valid
870 _ _ _ _ _ _ 2088 1301 _ _ _ _ _ _ 14,invalid
_ _ 1413 _ _ _ 2082 _ _ 2317 _ _ _ 2343 _ _,valid
_ _ _ _ 1158 _ 1495 _ _ 1170 _ 692 _ _ _ _,valid
_ _ 2828 _ _ _ 2653 _ _ 1176 _ _ _ 31 _ _,valid
_ _ 3774 3455 _ _ _ 1554 3397 _ _ _ 1325 950 _ _,invalid
_ _ 1925 _ _ 313 _ _ _ _ 81 _ _ 2086 _ _,invalid
3693 _ _ _ _ _ _ 1175 647 _ _ _ _ _ _ 3919,invalid
_ _ _ 2118 _ _ 2992 3735 3232 3007 _ _ 4133 _ _ _,invalid
_ _ 3638 _ 2812 _ _ _ _ _ _ 4019 _ 1467 _ _,valid
_ _ _ _ _ 2231 1132 3069 3826 2018 587 _ _ _ _ _,valid
_ _ _ 3713 _ 2115 2969 _ _ 1585 1177 _ 1533 _ _ _,invalid
1822 _ _ 499 _ _ 3726 _ _ 1577 _ _ 352 _ _ 166,invalid
_ _ _ 2173 _ 1921 4157 _ _ 216 1593 _ 2217 _ _ _,valid
1108 _ _ _ _ _ _ 531 2565 _ _ _ _ _ _ 1546,invalid
_ _ _ _ _ 2687 _ 2046 122 _ 1619 _ _ _ _ _,invalid
_ _ 247 _ 466 _ _ 97 4130 _ _ 94 _ 617 _ _,valid
_ _ 1182 2903 _ _ 2277 _ _ 2546 _ _ 1748 3659 _ _,invalid
2120 _ _ _ _ 1737 3571 _ _ 688 2971 _ _ _ _ 1214,invalid
_ _ 2931 3951 _ _ _ 2142 3101 _ _ _ 2150 3233 _ _,valid
2150 _ _ 3127 _ _ 808 _ _ 700 _ _ 1866 _ _ 2580,valid
_ _ 736 _ _ _ 1858 _ _ 3678 _ _ _ 2912 _ _,valid
_ _ _ 3185 _ 2545 _ _ _ _ 1001 _ 3499 _ _ _,valid
3816 _ 1816 _ _ _ _ _ _ _ _ _ _ 574 _ 1664,invalid
_ _ _ _ _ 1884 _ 1836 1611 _ 2426 _ _ _ _ _,invalid
1822 _ 3397 _ _ _ _ _ _ _ _ _ _ 1895 _ 2049,valid
_ 153 _ _ _ 100 _ _ _ _ 2424 _ _ _ 1452 _,valid
909 _ _ 1583 _ _ 943 _ _ 2308 _ _ 1204 _ _ 229,invalid
_ 3923 _ _ 1371 _ _ 2098 1328 _ _ 916 _ _ 3649 _,invalid
_ _ _ _ _ 2549 _ 832 1751 _ 854 _ _ _ _ _,invalid
_ _ _ 413 1508 _ _ 1399 1979 _ _ 1322 4119 _ _ _,invalid
2719 936 _ _ 2234 _ _ _ _ _ _ 616 _ _ 3215 1163,invalid
_ _ _ _ 706 _ 1326 _ _ 1507 _ 2770 _ _ _ _,invalid
2300 _ _ _ 1500 4122 _ _ _ _ 436 1697 _ _ _ 3677,invalid
_ _ 2480 _ 3292 _ _ 429 240 _ _ 2952 _ 3171 _ _,invalid
_ _ 1726 876 _ _ _ 4088 2804 _ _ _ 2628 3280 _ _,invalid
_ _ _ 2412 _ 2537 _ _ _ _ 3704 _ 2072 _ _ _,valid
_ _ _ _ _ _ 3853 3754 373 3063 _ _ _ _ _ _,valid
2799 _ _ _ _ _ _ 780 3315 _ _ _ _ _ _ 11,invalid
_ _ 3313 _ _ _ 4093 3303 359 4135 _ _ _ 3295 _ _,invalid
_ _ 853 _ 2350 _ _ 897 783 _ _ 1306 _ 2517 _ _,valid
705 _ _ _ 1272 _ _ 3032 1331 _ _ 2008 _ _ _ 1291,invalid
3296 _ _ _ 230 527 _ _ _ _ 2148 1543 _ _ _ 1673,valid
_ _ _ _ 2622 1756 _ _ _ _ 687 3276 _ _ _ _,valid
2068 _ _ 3862 _ _ 2035 _ _ 2862 _ _ 3114 _ _ 2526,invalid
