puzzle,label
2512 463 _ _ 1243 _ _ _ _ _ _ 2462 _ _ 2786 3511,valid
_ 2966 _ _ 2678 _ 3048 _ _ 960 _ 2318 _ _ 2901 _,valid
1096 _ _ _ _ 1552 1088 _ _ 626 2804 _ _ _ _ 3901,invalid
_ 3083 _ _ 1031 _ 1371 _ _ 2949 _ 2689 _ _ 1813 _,invalid
_ 1286 _ _ _ _ 3839 _ _ 2999 _ _ _ _ 3068 _,valid
539 _ 2378 _ _ 1604 _ _ _ _ 42 _ _ 858 _ 152,invalid
_ _ 3379 _ 2316 _ _ _ _ _ _ 3341 _ 3196 _ _,valid
2710 _ _ _ _ _ 1729 _ _ 1706 _ _ _ _ _ 2564,valid
_ _ _ 3412 _ 1283 _ _ _ _ 2374 _ 2757 _ _ _,valid
_ _ 2486 4076 _ _ 3108 _ _ 2304 _ _ 3456 3686 _ _,invalid
1462 _ 4021 _ _ 719 _ _ _ _ 2253 _ _ 2975 _ 841,invalid
_ 3940 3198 _ 1508 _ _ _ _ _ _ 3452 _ 609 2308 _,invalid
2535 _ _ _ _ 194 1383 _ _ 1527 788 _ _ _ _ 2361,invalid
1850 _ _ 1454 _ 1440 _ _ _ _ 2104 _ 3200 _ _ 3412,valid
2347 _ _ 3728 _ _ _ 1323 690 _ _ _ 362 _ _ 2118,valid
_ 2411 _ _ 2602 _ _ 137 2633 _ _ 235 _ _ 180 _,invalid
3270 _ _ 1671 _ _ 2945 _ _ 3952 _ _ 3347 _ _ 1178,invalid
_ _ _ _ _ 965 1743 3300 804 325 2272 _ _ _ _ _,valid
4114 _ _ 47 916 _ _ _ _ _ _ 677 3875 _ _ 2792,invalid
_ 3234 2401 2259 _ _ _ _ _ _ _ _ 3216 757 3602 _,invalid
_ _ _ 3571 _ 118 2407 _ _ 2307 3610 _ 4067 _ _ _,valid
_ _ _ 3115 _ 2444 104 _ _ 3670 896 _ 2924 _ _ _,invalid
_ 1090 _ _ 3515 _ _ 3863 2554 _ _ 4045 _ _ 58 _,invalid
_ 2103 2657 _ _ _ _ 1020 3945 _ _ _ _ 3645 4004 _,valid
_ _ 1788 2193 _ _ _ _ _ _ _ _ 120 760 _ _,valid
_ 810 3731 _ _ _ _ 8 1535 _ _ _ _ 420 1041 _,valid
930 _ _ _ _ _ _ 3402 3903 _ _ _ _ _ _ 3888,valid
_ _ 363 _ _ 3706 _ 2513 976 _ 1539 _ _ 1568 _ _,invalid
_ _ _ _ 1719 _ 3564 _ _ 1778 _ 3657 _ _ _ _,invalid
_ 3917 _ _ _ _ 3640 _ _ 196 _ _ _ _ 3032 _,valid
_ _ _ _ 3225 1340 _ _ _ _ 755 3397 _ _ _ _,valid
1598 _ 696 _ _ _ _ _ _ _ _ _ _ 221 _ 1529,invalid
1790 1808 _ _ 3610 _ _ _ _ _ _ 807 _ _ 1133 3105,invalid
_ _ _ _ 3412 _ 202 _ _ 669 _ 2627 _ _ _ _,invalid
_ _ _ 1204 3203 _ _ _ _ _ _ 1313 3187 _ _ _,invalid
_ _ _ 692 _ 2584 3670 _ _ 2069 146 _ 4134 _ _ _,invalid
_ _ _ _ 2843 _ 533 _ _ 3415 _ 425 _ _ _ _,invalid
_ _ 3240 171 _ _ 1860 _ _ 3851 _ _ 1677 14 _ _,invalid
2962 _ _ 231 _ _ 25 _ _ 2018 _ _ 3787 _ _ 3587,invalid
_ 537 _ _ 1174 _ _ 268 837 _ _ 2812 _ _ 2524 _,invalid
2252 _ _ 2389 _ 1446 _ _ _ _ 3416 _ 3017 _ _ 559,valid
3200 _ _ _ 3303 3995 _ _ _ _ 2685 1843 _ _ _ 2647,valid
_ _ 1112 _ _ 3678 _ _ _ _ 4095 _ _ 3720 _ _,invalid
_ _ _ 172 _ _ 2002 3493 3428 134 _ _ 2300 _ _ _,invalid
155 3903 _ _ _ 1566 _ _ _ _ 1525 _ _ _ 901 421,valid
345 _ _ 930 _ _ 949 _ _ 2583 _ _ 1423 _ _ 3264,invalid
_ _ _ 939 _ _ _ 3945 3315 _ _ _ 3681 _ _ _,valid
3333 _ _ 1261 _ 826 _ _ _ _ 3437 _ 3996 _ _ 1164,valid
