puzzle,label
_ _ 85 _ 2034 _ _ _ _ _ _ 1278 _ 2143 _ _,valid
_ _ _ 2437 2215 _ _ _ _ _ _ 3019 85 _ _ _,valid
_ 2138 _ _ 4011 _ _ 1217 1447 _ _ 1587 _ _ 2793 _,invalid
1666 _ _ _ _ _ _ 2771 3494 _ _ _ _ _ _ 140,invalid
2519 _ _ _ 1718 604 _ _ _ _ 277 2813 _ _ _ 2055,valid
_ _ _ 3589 _ 2770 2329 _ _ 2173 573 _ 1895 _ _ _,invalid
672 _ _ _ _ _ 3961 _ _ 1763 _ _ _ _ _ 2081,valid
3196 _ _ 748 _ _ 3877 _ _ 1360 _ _ 2061 _ _ 865,valid
_ 1237 1757 _ _ _ _ 1676 2704 _ _ _ _ 3847 2840 _,valid
960 _ _ _ 775 1486 _ _ _ _ 217 2465 _ _ _ 1242,invalid
_ 2459 _ _ _ _ 3280 _ _ 1965 _ _ _ _ 1139 _,invalid
_ _ _ 1054 2511 _ _ _ _ _ _ 4135 632 _ _ _,invalid
3980 2606 _ _ 3058 _ _ _ _ _ _ 750 _ _ 468 1111,invalid
_ 2542 _ _ 2525 _ _ 400 3283 _ _ 756 _ _ 2293 _,valid
_ _ _ _ _ 3073 _ 720 3921 _ 3344 _ _ _ _ _,valid
_ _ _ 3925 _ 1380 3753 _ _ 3119 3579 _ 3823 _ _ _,invalid
1560 _ _ _ 1651 471 _ _ _ _ 3800 1847 _ _ _ 2500,invalid
_ _ 2539 _ _ _ 3982 1446 4022 615 _ _ _ 3500 _ _,valid
_ _ _ 39 1855 _ _ _ _ _ _ 3577 3763 _ _ _,invalid
_ _ 2684 _ 2225 _ _ 2802 2421 _ _ 4154 _ 3256 _ _,invalid
_ _ _ _ _ 1142 _ 1039 2029 _ 2146 _ _ _ _ _,valid
_ _ 3029 _ _ _ 635 2601 2901 2554 _ _ _ 968 _ _,invalid
_ _ 2683 765 _ _ 81 _ _ 3642 _ _ 2104 2329 _ _,invalid
_ _ 544 _ _ 3932 _ _ _ _ 1997 _ _ 698 _ _,valid
_ _ 2765 _ 185 _ _ _ _ _ _ 416 _ 3123 _ _,valid
_ _ 2577 4059 _ _ _ _ _ _ _ _ 1217 3386 _ _,valid
74 _ _ _ 872 _ _ _ _ _ _ 4048 _ _ _ 2142,valid
_ _ 32 _ 3202 _ _ 617 2758 _ _ 136 _ 3894 _ _,invalid
_ _ _ _ _ 3276 _ 3727 1536 _ 3104 _ _ _ _ _,invalid
_ _ 286 _ 2131 _ _ 389 2572 _ _ 2760 _ 766 _ _,valid
_ _ 182 _ _ _ 53 685 60 788 _ _ _ 3943 _ _,valid
3067 736 _ 230 _ _ _ _ _ _ _ _ 604 _ 730 3340,invalid
3460 4073 _ _ 332 _ _ _ _ _ _ 3639 _ _ 3907 3781,invalid
3993 _ _ 2923 _ 1848 _ _ _ _ 2974 _ 1201 _ _ 4116,invalid
_ _ 1634 _ _ 2148 _ _ _ _ 4066 _ _ 4003 _ _,invalid
_ _ 653 117 _ _ 3817 _ _ 3783 _ _ 278 1916 _ _,invalid
_ 1165 _ _ 2131 _ _ 2757 612 _ _ 1305 _ _ 2236 _,invalid
_ 3312 _ _ 3382 2050 _ _ _ _ 417 861 _ _ 4013 _,invalid
_ _ _ 538 1345 _ _ _ _ _ _ 2940 183 _ _ _,invalid
_ 2616 2940 _ _ _ _ 1528 1290 _ _ _ _ 3223 2048 _,invalid
_ 1426 3858 3055 _ _ _ _ _ _ _ _ 2160 1429 4081 _,valid
_ 2069 411 _ _ _ 2416 _ _ 2364 _ _ _ 1017 3797 _,valid
_ _ 2324 _ _ 2361 2973 _ _ 1636 1654 _ _ 2459 _ _,invalid
_ 389 2695 _ 3487 _ _ _ _ _ _ 3014 _ 3516 2315 _,invalid
1804 _ _ _ 2905 _ _ 264 3408 _ _ 1335 _ _ _ 3957,valid
_ 3263 _ _ _ _ 2489 _ _ 4077 _ _ _ _ 3738 _,invalid
959 _ _ _ _ _ 2011 _ _ 1650 _ _ _ _ _ 1244,valid
997 245 _ _ _ 3701 _ _ _ _ 644 _ _ _ 979 296,valid
642 _ _ _ 614 _ _ 836 1970 _ _ 3239 _ _ _ 637,invalid
_ _ _ 2165 3739 _ _ _ _ _ _ 3242 2084 _ _ _,invalid
_ _ 2975 _ _ _ 1464 _ _ 4093 _ _ _ 3752 _ _,valid
_ _ 3857 989 _ _ 4005 _ _ 86 _ _ 3442 822 _ _,valid
236 _ _ _ _ 3702 2095 _ _ 1330 2012 _ _ _ _ 3234,valid
_ _ _ _ _ 1190 _ 2067 3924 _ 4157 _ _ _ _ _,invalid
_ _ 1606 _ _ _ 4156 3924 4131 3432 _ _ _ 111 _ _,invalid
_ _ _ _ 2975 1006 _ _ _ _ 1392 3621 _ _ _ _,valid
