puzzle,label
_ _ _ 1398 2353 _ _ _ _ _ _ 2638 3481 _ _ _,valid
_ _ _ 1708 1521 _ _ _ _ _ _ 2872 190 _ _ _,valid
_ _ _ 3773 2014 _ 304 _ _ 1765 _ 379 1243 _ _ _,invalid
_ _ 1796 _ _ 322 _ _ _ _ 1602 _ _ 527 _ _,invalid
_ _ _ 732 _ 3721 _ _ _ _ 3137 _ 3526 _ _ _,valid
_ _ _ 2331 199 _ _ 4084 2231 _ _ 4144 3568 _ _ _,invalid
1874 _ _ 1556 _ _ 3594 _ _ 3830 _ _ 163 _ _ 574,valid
_ _ 3804 _ 2972 _ _ _ _ _ _ 910 _ 2824 _ _,valid
_ _ 2865 787 _ _ 1037 _ _ 3085 _ _ 1599 701 _ _,valid
_ 2899 _ _ 1507 _ _ 857 1805 _ _ 3717 _ _ 1378 _,invalid
_ 243 1286 _ 111 _ _ _ _ _ _ 3809 _ 2770 1984 _,invalid
_ _ 500 _ _ 1087 _ _ _ _ 4054 _ _ 2080 _ _,invalid
_ _ 3554 _ _ _ 2273 3841 1328 237 _ _ _ 1659 _ _,invalid
_ _ _ 1069 _ 2967 _ _ _ _ 4082 _ 1643 _ _ _,valid
3443 _ _ _ 3197 _ _ _ _ _ _ 917 _ _ _ 3038,valid
_ 274 _ _ _ _ 1597 _ _ 229 _ _ _ _ 2555 _,invalid
514 _ _ 3690 _ 1785 _ _ _ _ 4156 _ 3068 _ _ 1080,invalid
_ _ 983 2592 _ _ _ _ _ _ _ _ 2401 877 _ _,valid
339 _ _ _ _ _ _ 3531 3951 _ _ _ _ _ _ 164,invalid
30 _ _ 2493 _ _ 3071 _ _ 3423 _ _ 115 _ _ 4061,invalid
_ _ _ 3032 _ 736 _ _ _ _ 338 _ 484 _ _ _,valid
_ _ _ 1495 _ _ 263 1683 1258 3715 _ _ 3184 _ _ _,invalid
_ _ _ 493 _ _ 139 2137 2592 2636 _ _ 1488 _ _ _,invalid
_ _ 3664 _ _ 3172 _ _ _ _ 990 _ _ 2299 _ _,valid
_ 882 3370 _ 3473 _ _ _ _ _ _ 1248 _ 2257 3203 _,valid
_ _ _ 1081 _ 2444 _ _ _ _ 3329 _ 570 _ _ _,valid
1422 _ _ _ _ 1043 2777 _ _ 355 2805 _ _ _ _ 1590,valid
_ 1654 2975 _ 3237 _ _ _ _ _ _ 1774 _ 3905 1563 _,invalid
459 _ 864 _ _ _ _ _ _ _ _ _ _ 1037 _ 640,invalid
_ _ 3216 _ 713 _ _ _ _ _ _ 2477 _ 3511 _ _,valid
_ 3076 _ _ _ 3496 _ _ _ _ 2052 _ _ _ 2928 _,valid
_ 3714 518 _ 3207 _ _ _ _ _ _ 3834 _ 3400 3775 _,invalid
_ 4018 _ _ 3253 _ _ 2964 1917 _ _ 2871 _ _ 1039 _,invalid
_ 2081 _ _ 733 _ _ 1845 1288 _ _ 3503 _ _ 3615 _,invalid
1628 _ _ 361 3996 _ _ _ _ _ _ 828 3965 _ _ 467,invalid
_ _ _ 1331 _ _ 390 4153 3689 2634 _ _ 1981 _ _ _,invalid
_ _ _ _ _ 3050 _ 2973 2716 _ 1188 _ _ _ _ _,invalid
_ _ 794 629 _ _ _ 377 3387 _ _ _ 2412 1806 _ _,invalid
_ 2362 _ _ _ 1422 3167 _ _ 2471 3062 _ _ _ 2194 _,invalid
162 _ _ 30 _ _ 4118 _ _ 77 _ _ 3624 _ _ 1740,invalid
_ 2224 2853 _ _ _ _ 3950 175 _ _ _ _ 77 2464 _,valid
_ _ _ _ _ 3064 _ 2882 1510 _ 2402 _ _ _ _ _,valid
1778 _ _ _ _ _ _ 4151 3186 _ _ _ _ _ _ 558,invalid
2100 3060 _ _ _ 1577 _ _ _ _ 930 _ _ _ 3465 4055,invalid
1015 _ _ _ _ _ _ 1099 384 _ _ _ _ _ _ 1205,valid
535 _ _ _ _ _ _ 95 1838 _ _ _ _ _ _ 3152,invalid
_ _ 435 3165 _ _ _ 1010 12 _ _ _ 3027 2578 _ _,valid
_ _ 1407 _ _ _ 1921 2920 2647 2296 _ _ _ 3923 _ _,valid
_ _ _ 3956 857 _ _ _ _ _ _ 1292 2013 _ _ _,invalid
3116 _ _ _ _ _ _ 3436 4008 _ _ _ _ _ _ 750,invalid
_ _ _ 3363 3362 _ _ _ _ _ _ 2021 2875 _ _ _,valid
_ 1267 1248 _ 305 _ _ _ _ _ _ 1324 _ 3242 427 _,valid
_ 1694 _ _ _ 4005 3207 _ _ 3637 259 _ _ _ 4065 _,valid
_ _ _ _ 2999 _ 3316 _ _ 4102 _ 3667 _ _ _ _,invalid
_ 590 362 _ _ _ _ 3699 3349 _ _ _ _ 467 3249 _,invalid
_ _ 323 769 _ _ _ _ _ _ _ _ 329 2399 _ _,valid
_ 2929 _ _ _ _ 2534 _ _ 238 _ _ _ _ 1367 _,invalid
_ 3913 _ _ _ _ 1279 _ _ 795 _ _ _ _ 1542 _,invalid
_ _ 134 _ _ _ 1341 3474 2089 2355 _ _ _ 3167 _ _,valid
1347 _ _ _ _ 2603 3282 _ _ 1164 2236 _ _ _ _ 3357,invalid
_ 4150 _ 2047 _ _ _ _ _ _ _ _ 3517 _ 2547 _,invalid
3423 _ 2798 _ _ _ _ _ _ _ _ _ _ 2553 _ 1689,invalid
751 _ _ _ _ 2919 116 _ _ 1202 1342 _ _ _ _ 1850,invalid
3052 _ _ _ _ _ 1301 _ _ 2164 _ _ _ _ _ 2097,valid
2007 1124 _ _ _ 3761 _ _ _ _ 997 _ _ _ 3376 3329,valid
_ 2547 _ _ 2837 _ _ 3810 3575 _ _ 2307 _ _ 1136 _,invalid
_ _ _ _ _ _ 1380 1206 1508 921 _ _ _ _ _ _,valid
770 3118 _ _ 1113 _ _ _ _ _ _ 2532 _ _ 3927 1908,valid
_ _ _ 1400 _ 3335 3950 _ _ 3346 127 _ 2248 _ _ _,invalid
_ 3248 _ 470 _ _ 2357 _ _ 1319 _ _ 3126 _ 2714 _,invalid
_ 2248 _ 3607 3122 _ _ _ _ _ _ 1452 520 _ 627 _,valid
1898 1093 _ 1850 _ _ _ _ _ _ _ _ 3555 _ 2084 3952,invalid
3102 3978 _ _ _ _ _ _ _ _ _ _ _ _ 4015 1712,valid
1034 _ 413 _ _ _ _ _ _ _ _ _ _ 1794 _ 2176,valid
_ _ _ 2059 3617 _ 2254 _ _ 218 _ 715 2001 _ _ _,valid
2844 845 _ _ 906 _ _ _ _ _ _ 2617 _ _ 657 1789,invalid
_ _ _ _ 2157 _ 2647 _ _ 3142 _ 3445 _ _ _ _,invalid
_ _ _ 1567 3993 _ _ _ _ _ _ 2060 2877 _ _ _,invalid
_ 1429 683 _ _ _ _ 1443 2681 _ _ _ _ 2189 917 _,valid
_ 1868 _ _ 863 _ _ 665 887 _ _ 1294 _ _ 1411 _,invalid
_ _ _ _ 469 3023 _ _ _ _ 3003 480 _ _ _ _,valid
_ 1319 3223 _ 3260 _ _ _ _ _ _ 3235 _ 437 1429 _,valid
_ _ _ 302 _ 1055 _ _ _ _ 3543 _ 3508 _ _ _,valid
_ _ _ 2656 2207 _ _ _ _ _ _ 3573 3728 _ _ _,valid
_ _ 863 1139 _ _ _ 1956 3674 _ _ _ 3921 3465 _ _,invalid
_ _ _ _ 2368 2127 _ _ _ _ 2500 877 _ _ _ _,valid
2436 _ _ _ 3266 3667 _ _ _ _ 4065 3244 _ _ _ 1694,invalid
3196 _ _ _ _ _ _ 3919 234 _ _ _ _ _ _ 2830,invalid
_ _ _ 2185 _ _ _ 3112 2142 _ _ _ 1272 _ _ _,valid
_ _ 1343 _ _ _ 2758 _ _ 327 _ _ _ 709 _ _,valid
_ _ 1258 2872 _ _ 266 _ _ 2266 _ _ 2819 171 _ _,invalid
_ _ _ _ 2111 3436 _ 1460 558 _ 4044 1544 _ _ _ _,valid
_ 3094 _ 3625 _ _ 783 _ _ 829 _ _ 4070 _ 2484 _,invalid
1493 _ _ 2648 _ 345 _ _ _ _ 3112 _ 1853 _ _ 107,invalid
1246 _ _ _ _ 2553 2767 _ _ 4124 1299 _ _ _ _ 43,invalid
2083 _ _ _ _ 2228 3960 _ _ 974 3038 _ _ _ _ 3879,invalid
420 _ _ _ _ 2496 2174 _ _ 105 1560 _ _ _ _ 700,valid
_ 4050 _ 3382 3634 _ _ _ _ _ _ 1096 2191 _ 2849 _,valid
3025 _ _ _ 2610 2180 _ _ _ _ 2024 393 _ _ _ 2165,valid
724 _ _ _ _ _ _ 537 3099 _ _ _ _ _ _ 109,invalid
_ _ _ 1932 2578 _ _ _ _ _ _ 145 1750 _ _ _,valid
_ _ 2535 _ 541 _ _ 752 199 _ _ 2668 _ 1311 _ _,invalid
_ _ _ _ 493 1723 _ 3812 2823 _ 1540 3233 _ _ _ _,valid
_ _ 794 _ 3919 _ _ _ _ _ _ 1036 _ 232 _ _,valid
_ 2497 _ _ 1137 _ _ 104 698 _ _ 913 _ _ 2979 _,invalid
1374 _ _ _ _ _ _ 2730 3532 _ _ _ _ _ _ 1684,invalid
300 _ 116 _ _ _ _ _ _ _ _ _ _ 1079 _ 1481,valid
3706 _ _ _ _ 2730 _ 3569 227 _ 2779 _ _ _ _ 312,valid
1847 _ _ _ _ 3832 1808 _ _ 1845 4110 _ _ _ _ 3804,invalid
3205 577 _ _ _ 838 _ _ _ _ 3584 _ _ _ 3809 301,invalid
_ 1871 _ 3971 _ _ 1999 _ _ 2283 _ _ 1454 _ 1871 _,valid
_ 3790 1593 _ _ _ _ 1671 3492 _ _ _ _ 953 110 _,valid
_ _ _ _ 291 2169 _ _ _ _ 1628 2550 _ _ _ _,valid
2849 _ 2665 1978 _ _ _ _ _ _ _ _ 519 1523 _ 3951,valid
3072 1885 _ _ _ 2556 _ _ _ _ 2030 _ _ _ 1846 1852,invalid
_ 331 _ _ 3565 3993 _ _ _ _ 3341 3536 _ _ 3519 _,valid
_ _ _ _ 3093 _ 1144 _ _ 1553 _ 363 _ _ _ _,invalid
741 _ _ _ _ _ _ 2796 3951 _ _ _ _ _ _ 557,invalid
_ _ 3189 _ _ 304 _ _ _ _ 1851 _ _ 2940 _ _,invalid
_ _ 3908 719 _ _ _ 1902 2994 _ _ _ 4024 2592 _ _,invalid
_ _ _ _ _ _ 1238 4016 1452 3849 _ _ _ _ _ _,valid
_ _ 1313 _ _ _ 1351 _ _ 1805 _ _ _ 1716 _ _,valid
2785 _ _ 1372 735 _ _ _ _ _ _ 3736 1934 _ _ 2002,valid
_ 1432 _ _ 1699 _ _ 1045 482 _ _ 1851 _ _ 360 _,valid
_ _ _ 3582 _ 3347 _ _ _ _ 3327 _ 4116 _ _ _,valid
550 _ _ _ 722 _ _ _ _ _ _ 3204 _ _ _ 2054,valid
2210 _ _ _ _ _ 307 _ _ 3136 _ _ _ _ _ 1228,valid
1582 _ _ 359 _ _ 686 _ _ 1267 _ _ 2137 _ _ 1248,invalid
_ _ 3721 _ 1832 _ _ 2341 298 _ _ 2038 _ 4000 _ _,invalid
_ _ 1058 _ _ _ 2511 795 3258 3704 _ _ _ 774 _ _,invalid
3027 _ _ _ _ _ 3398 _ _ 2244 _ _ _ _ _ 3498,valid
263 3742 _ _ _ 3268 _ _ _ _ 2471 _ _ _ 3062 1769,invalid
_ _ _ 4113 207 _ _ 1407 2788 _ _ 490 624 _ _ _,valid
2281 _ _ _ _ 2702 _ 2626 2803 _ 2769 _ _ _ _ 1167,valid
401 _ _ _ _ 1887 _ 1252 3637 _ 1242 _ _ _ _ 2848,invalid
_ 41 109 _ _ _ _ 1407 3744 _ _ _ _ 1896 2645 _,valid
_ _ _ 164 3042 _ _ 3723 876 _ _ 3961 799 _ _ _,invalid
_ _ _ 577 4127 _ _ _ _ _ _ 1263 2440 _ _ _,invalid
307 _ _ _ 2587 _ _ _ _ _ _ 934 _ _ _ 977,valid
_ 2232 898 _ 1679 _ _ _ _ _ _ 1332 _ 2528 83 _,valid
_ _ _ _ _ _ 2610 2213 2897 1734 _ _ _ _ _ _,valid
_ _ _ 921 _ _ 2564 3999 654 640 _ _ 2249 _ _ _,invalid
_ _ 2566 _ 2369 _ _ _ _ _ _ 632 _ 3617 _ _,valid
_ 994 3670 _ _ 167 _ _ _ _ 1877 _ _ 511 2345 _,invalid
_ 2441 _ _ 3471 3215 _ _ _ _ 2165 4083 _ _ 1067 _,valid
1848 _ _ _ 3474 4131 _ _ _ _ 971 449 _ _ _ 1960,invalid
_ 1648 _ _ 2876 _ _ 3155 2126 _ _ 335 _ _ 3316 _,invalid
_ 375 _ _ 1553 3779 _ _ _ _ 3000 2552 _ _ 2181 _,valid
_ _ 2193 3296 _ _ 1954 _ _ 2453 _ _ 2396 1295 _ _,invalid
_ 2695 _ _ _ _ 3445 _ _ 2939 _ _ _ _ 4084 _,valid
_ 3996 2798 _ _ _ _ 1001 2894 _ _ _ _ 545 2733 _,invalid
_ 2525 _ _ _ 1301 2988 _ _ 719 792 _ _ _ 1182 _,invalid
_ _ _ 4018 _ _ 1467 3428 1787 3337 _ _ 3384 _ _ _,invalid
_ _ 2753 1552 _ _ _ 3201 1583 _ _ _ 3959 1332 _ _,valid
_ _ _ 3084 _ 3714 _ _ _ _ 1407 _ 1415 _ _ _,valid
3650 _ _ 1743 _ _ 2791 _ _ 3540 _ _ 1675 _ _ 241,invalid
_ _ _ _ _ 690 _ 3965 2993 _ 2601 _ _ _ _ _,invalid
_ _ _ 33 3261 _ _ 975 19 _ _ 315 1415 _ _ _,invalid
_ _ 3844 _ _ _ 579 _ _ 3727 _ _ _ 1977 _ _,valid
_ _ _ 2000 508 _ _ _ _ _ _ 984 1646 _ _ _,invalid
_ _ 2850 _ 3121 _ _ 2804 2975 _ _ 594 _ 2180 _ _,invalid
_ _ _ 1665 _ 3471 2327 _ _ 3564 258 _ 4158 _ _ _,invalid
_ _ _ 2948 _ 2312 _ _ _ _ 3481 _ 774 _ _ _,valid
1391 _ _ _ 1845 _ _ _ _ _ _ 1825 _ _ _ 1867,valid
_ 2886 _ _ 1916 4015 _ _ _ _ 3678 3342 _ _ 1398 _,valid
_ _ _ 3071 _ _ 3912 1954 2321 2230 _ _ 2788 _ _ _,valid
_ _ 870 _ 53 _ _ 1240 1991 _ _ 829 _ 2024 _ _,invalid
_ _ 993 _ _ _ 3626 1060 1338 2284 _ _ _ 1844 _ _,valid
_ 1496 _ 3531 _ _ _ _ _ _ _ _ 3966 _ 4087 _,invalid
1060 2429 _ _ _ 1119 _ _ _ _ 4140 _ _ _ 1499 3339,invalid
_ _ 295 _ _ 1139 _ _ _ _ 182 _ _ 1426 _ _,valid
