puzzle,label
_ _ 324 _ 280 _ _ _ _ _ _ 250 _ 1999 _ _,valid
1712 490 _ _ _ _ _ _ _ _ _ _ _ _ 1573 4117,valid
_ 4113 _ 187 _ _ _ _ _ _ _ _ 3680 _ 1954 _,invalid
_ 2272 _ _ 398 _ _ 2634 673 _ _ 972 _ _ 3851 _,invalid
_ _ _ _ 2862 3341 _ _ _ _ 3022 2761 _ _ _ _,valid
_ _ _ 442 880 _ _ _ _ _ _ 1885 2738 _ _ _,invalid
_ _ _ _ _ 3828 _ 1788 3156 _ 2582 _ _ _ _ _,valid
_ 2212 _ _ _ _ 2331 _ _ 526 _ _ _ _ 1261 _,valid
_ _ 2439 _ 3888 _ _ _ _ _ _ 1776 _ 3465 _ _,valid
1285 2644 _ _ _ 3332 _ _ _ _ 2345 _ _ _ 984 69,invalid
_ 3998 _ _ _ _ 2360 _ _ 3016 _ _ _ _ 2890 _,invalid
_ _ 1041 _ _ 3686 _ _ _ _ 1991 _ _ 3542 _ _,invalid
_ 1524 2439 _ 1171 _ _ _ _ _ _ 3250 _ 119 3752 _,invalid
_ _ 2380 _ _ _ 1459 _ _ 683 _ _ _ 3968 _ _,valid
_ _ 4117 879 _ _ _ _ _ _ _ _ 4009 2334 _ _,valid
1923 _ _ 3936 _ _ 812 _ _ 3968 _ _ 1338 _ _ 300,invalid
_ _ 2336 3397 _ _ 3339 _ _ 2383 _ _ 4002 517 _ _,invalid
3144 _ _ _ 1693 2074 _ _ _ _ 3595 3176 _ _ _ 944,valid
_ _ _ 2030 _ 2638 928 _ _ 458 745 _ 3965 _ _ _,invalid
3404 3129 _ 2320 _ _ _ _ _ _ _ _ 245 _ 2324 1160,invalid
_ _ _ _ 2497 _ 735 _ _ 318 _ 2757 _ _ _ _,valid
2768 3635 _ _ 1412 _ _ _ _ _ _ 1665 _ _ 2563 3993,invalid
4109 _ _ 3604 _ 3045 _ _ _ _ 3481 _ 2284 _ _ 2893,invalid
_ 1223 _ _ _ 1802 _ _ _ _ 3663 _ _ _ 3609 _,valid
242 2665 _ _ _ 1460 _ _ _ _ 3592 _ _ _ 848 3505,valid
_ _ _ _ 3404 _ 1924 _ _ 4053 _ 4 _ _ _ _,valid
_ _ _ 3575 _ 3917 _ _ _ _ 2514 _ 115 _ _ _,valid
_ 2909 1056 _ _ _ _ 1456 3156 _ _ _ _ 582 3215 _,invalid
_ _ 1242 _ 817 _ _ 3666 2072 _ _ 2584 _ 971 _ _,invalid
_ 95 _ _ _ _ _ 1573 2668 _ _ _ _ _ 488 _,valid
_ _ 2516 3496 _ _ _ _ _ _ _ _ 1038 1523 _ _,valid
