puzzle,label
_ _ _ _ _ _ 3699 3608 3503 1163 _ _ _ _ _ _,valid
_ _ 2125 _ 321 _ _ _ _ _ _ 358 _ 100 _ _,valid
1259 _ _ 667 _ _ 2223 _ _ 3051 _ _ 1700 _ _ 2135,invalid
_ 1654 _ _ _ _ 548 _ _ 3589 _ _ _ _ 1817 _,invalid
_ _ 171 _ 383 _ _ 3127 1902 _ _ 374 _ 3370 _ _,valid
_ _ 107 _ _ 2805 _ _ _ _ 3889 _ _ 391 _ _,invalid
_ 2840 _ 2066 _ _ 1695 _ _ 3795 _ _ 3387 _ 1813 _,valid
_ _ 1333 _ 970 _ _ 1096 105 _ _ 2502 _ 101 _ _,valid
_ _ 1176 _ 2078 _ _ _ _ _ _ 3042 _ 3347 _ _,valid
_ _ 1171 3395 _ _ 714 _ _ 2812 _ _ 2461 838 _ _,invalid
3980 _ _ _ _ _ _ 3901 3805 _ _ _ _ _ _ 2438,invalid
_ 2696 _ _ _ _ 3388 _ _ 4048 _ _ _ _ 53 _,invalid
3270 _ _ _ 3764 4012 _ _ _ _ 2403 3291 _ _ _ 3421,invalid
_ _ _ 2102 3808 _ _ 3924 2599 _ _ 474 47 _ _ _,valid
_ 317 _ _ 91 1338 _ _ _ _ 2787 2117 _ _ 229 _,valid
4103 _ _ _ _ _ _ 3301 2067 _ _ _ _ _ _ 161,invalid
_ _ 2770 _ _ _ 3923 487 1492 3260 _ _ _ 2484 _ _,invalid
_ 888 _ _ 2840 _ _ 1476 3928 _ _ 2870 _ _ 880 _,valid
68 _ _ _ _ _ _ 1342 3013 _ _ _ _ _ _ 2161,invalid
_ _ _ 1077 _ 2912 2805 _ _ 2502 189 _ 3187 _ _ _,invalid
_ _ _ 1062 _ _ _ 1647 4033 _ _ _ 1962 _ _ _,valid
_ _ 3477 _ _ _ 1617 2971 2135 49 _ _ _ 437 _ _,invalid
2865 _ _ _ 194 536 _ _ _ _ 2929 978 _ _ _ 1507,invalid
2329 _ _ 155 _ 2582 _ _ _ _ 2892 _ 3706 _ _ 3701,valid
2469 1043 _ _ _ _ _ _ _ _ _ _ _ _ 1440 4107,valid
_ _ _ 2744 _ _ 3529 1369 709 1524 _ _ 3023 _ _ _,valid
3803 _ 2920 _ _ _ _ _ _ _ _ _ _ 771 _ 3662,valid
_ 960 _ 3184 _ _ 423 _ _ 299 _ _ 4039 _ 2670 _,invalid
_ _ _ 1098 _ 1010 2537 _ _ 2253 1395 _ 3624 _ _ _,invalid
_ 1371 3704 1525 _ _ _ _ _ _ _ _ 511 295 2441 _,valid
_ 958 _ _ 3839 _ 3043 _ _ 1027 _ 2611 _ _ 128 _,valid
_ _ _ _ 3128 _ 3539 _ _ 2304 _ 2189 _ _ _ _,invalid
