puzzle,label
_ _ 347 _ 2590 _ _ _ _ _ _ 2369 _ 2472 _ _,valid
1150 _ _ 4122 _ 1062 _ _ _ _ 1272 _ 3687 _ _ 484,valid
3516 _ 301 _ _ _ _ _ _ _ _ _ _ 2422 _ 1805,invalid
_ _ 2894 _ _ 2559 _ _ _ _ 1266 _ _ 4112 _ _,invalid
3048 1699 _ _ _ _ _ _ _ _ _ _ _ _ 4008 700,valid
_ _ _ 3631 1608 _ _ _ _ _ _ 900 1022 _ _ _,invalid
1915 2586 _ _ _ _ _ _ _ _ _ _ _ _ 3228 2540,valid
_ 3609 _ _ 1898 _ _ 2385 763 _ _ 1325 _ _ 2544 _,valid
_ _ _ 1180 _ 1931 _ _ _ _ 242 _ 2235 _ _ _,valid
_ _ 417 _ 4021 _ _ 3966 1109 _ _ 3668 _ 2047 _ _,invalid
3348 _ _ _ _ _ _ 980 1489 _ _ _ _ _ _ 12,invalid
1678 _ _ 630 _ _ 2116 _ _ 1441 _ _ 3015 _ _ 3187,invalid
_ _ _ 3678 _ 4099 3747 _ _ 884 3125 _ 3560 _ _ _,invalid
711 _ _ 1310 3773 _ _ _ _ _ _ 3690 4065 _ _ 2094,valid
3909 _ _ 3243 _ 3424 _ _ _ _ 4102 _ 3900 _ _ 2249,valid
1593 _ _ 936 _ _ 3485 _ _ 1485 _ _ 4039 _ _ 3967,invalid
_ _ 2294 1835 _ _ 1829 _ _ 2496 _ _ 3527 2115 _ _,invalid
1539 2686 _ 3588 _ _ _ _ _ _ _ _ 2618 _ 992 98,valid
_ 858 2855 _ _ _ _ 2964 3197 _ _ _ _ 501 855 _,invalid
2965 _ 170 _ _ 1474 _ _ _ _ 3536 _ _ 2504 _ 2875,invalid
3645 _ _ _ _ _ 3476 _ _ 2810 _ _ _ _ _ 1401,valid
_ _ 2090 2330 _ _ 945 _ _ 1016 _ _ 279 2593 _ _,invalid
_ _ 2748 2702 _ _ _ 3849 345 _ _ _ 3534 2324 _ _,invalid
_ 2171 _ _ _ _ _ 2035 2773 _ _ _ _ _ 429 _,valid
_ _ 734 _ _ _ 681 3889 1696 411 _ _ _ 2510 _ _,valid
_ _ _ _ 2477 3289 1805 _ _ 2580 538 1875 _ _ _ _,valid
_ _ 932 _ 2662 _ _ _ _ _ _ 2687 _ 1940 _ _,valid
38 _ 2458 _ _ _ _ _ _ _ _ _ _ 2627 _ 3128,invalid
_ _ _ _ 3820 _ 2727 _ _ 4028 _ 18 _ _ _ _,invalid
_ _ 858 _ _ _ 661 2806 2604 1603 _ _ _ 3416 _ _,valid
_ _ 3847 _ _ _ 2384 _ _ 1452 _ _ _ 290 _ _,valid
68 _ _ 2418 _ _ 1834 _ _ 3587 _ _ 2296 _ _ 3373,invalid
_ 3879 _ _ 1747 _ _ 1019 472 _ _ 544 _ _ 2286 _,invalid
_ 1774 _ _ 1712 _ _ 3810 637 _ _ 2878 _ _ 1042 _,invalid
_ _ 3449 _ 2686 _ _ 2384 2864 _ _ 3932 _ 3003 _ _,invalid
_ 614 1525 _ _ _ _ 2121 393 _ _ _ _ 2704 730 _,invalid
2970 1913 _ 3451 _ _ _ _ _ _ _ _ 3993 _ 927 2010,invalid
_ _ _ 1094 _ _ 2685 790 1697 1890 _ _ 2201 _ _ _,invalid
606 _ _ _ _ 3494 589 _ _ 614 2949 _ _ _ _ 2877,invalid
_ 3149 3395 _ 3953 _ _ _ _ _ _ 4136 _ 4131 591 _,invalid
_ 1821 3328 _ _ _ _ 1698 3065 _ _ _ _ 3951 759 _,valid
_ _ _ _ 1849 _ 2745 _ _ 3049 _ 1188 _ _ _ _,valid
_ _ 1492 _ _ 69 _ _ _ _ 4055 _ _ 1418 _ _,invalid
1022 _ _ _ _ 607 _ 3842 1793 _ 404 _ _ _ _ 4147,invalid
2132 _ _ _ _ _ _ 3773 210 _ _ _ _ _ _ 3958,valid
1893 _ _ _ _ _ _ 1265 627 _ _ _ _ _ _ 2055,invalid
_ _ _ _ 762 _ 3732 _ _ 4014 _ 1963 _ _ _ _,valid
_ 2700 _ _ 1304 2289 _ _ _ _ 2178 801 _ _ 3889 _,valid
_ _ 1291 _ _ 1318 _ _ _ _ 397 _ _ 3286 _ _,invalid
_ 3542 1936 _ 2511 _ _ _ _ _ _ 2090 _ 1040 915 _,invalid
_ 2725 900 _ _ _ _ 3241 3396 _ _ _ _ 3503 3567 _,valid
_ _ _ 2205 _ 1308 3056 _ _ 1514 2275 _ 1752 _ _ _,valid
1176 _ _ _ _ _ _ 2478 4003 _ _ _ _ _ _ 806,valid
2214 _ _ _ _ 517 _ 2949 476 _ 3114 _ _ _ _ 2980,invalid
_ 949 _ _ 3720 _ _ 348 1914 _ _ 311 _ _ 3775 _,invalid
2001 _ _ 481 _ 2119 _ _ _ _ 4024 _ 2248 _ _ 2313,valid
_ _ _ 3453 2824 _ 127 _ _ 3679 _ 991 340 _ _ _,invalid
584 _ _ _ _ _ _ 512 1383 _ _ _ _ _ _ 1969,invalid
3187 284 _ _ _ 3300 _ _ _ _ 2591 _ _ _ 712 700,valid
_ 1596 319 _ 244 _ _ _ _ _ _ 145 _ 2277 1495 _,invalid
