puzzle,label
_ _ _ _ 1830 3750 _ 740 3730 _ 863 3589 _ _ _ _,valid
1970 _ _ _ _ _ _ 3078 469 _ _ _ _ _ _ 2002,valid
590 _ 1543 _ _ _ _ 4082 658 _ _ _ _ 951 _ 1935,invalid
_ 1566 _ _ _ _ 1314 _ _ 3496 _ _ _ _ 3183 _,invalid
3178 _ _ _ 1727 638 _ _ _ _ 38 42 _ _ _ 3437,valid
306 _ _ _ _ 347 1428 _ _ 2248 1664 _ _ _ _ 1729,invalid
_ 3611 2218 3141 _ _ _ _ _ _ _ _ 3068 2101 1760 _,valid
_ 550 3652 _ _ _ _ 3059 2559 _ _ _ _ 3689 3189 _,valid
_ 2472 _ _ _ 2090 _ _ _ _ 845 _ _ _ 1056 _,valid
3261 _ _ _ _ 541 585 _ _ 691 3134 _ _ _ _ 2053,invalid
_ 3552 51 _ 1694 _ _ _ _ _ _ 2771 _ 1014 1484 _,invalid
_ _ 343 _ _ 2813 _ _ _ _ 1049 _ _ 4038 _ _,invalid
_ _ _ 832 _ _ 1399 1323 1705 2248 _ _ 1974 _ _ _,invalid
_ _ _ _ _ 928 _ 1372 2414 _ 898 _ _ _ _ _,valid
_ 2599 _ _ _ _ 2633 _ _ 993 _ _ _ _ 3732 _,valid
1751 _ _ _ _ _ _ 2944 3038 _ _ _ _ _ _ 3395,invalid
965 _ _ 1763 _ 2555 _ _ _ _ 1954 _ 3996 _ _ 672,invalid
1220 2581 _ _ 2008 _ _ _ _ _ _ 2365 _ _ 1624 1812,valid
2321 _ 2093 _ _ _ _ 2984 2331 _ _ _ _ 379 _ 307,invalid
_ _ _ _ 795 _ 3118 _ _ 2652 _ 722 _ _ _ _,invalid
_ 3787 _ _ 2462 _ _ 543 1422 _ _ 677 _ _ 435 _,valid
_ 3385 2979 _ 1124 _ _ _ _ _ _ 3276 _ 825 1361 _,invalid
_ _ 3845 4135 _ _ _ 3480 1354 _ _ _ 2729 983 _ _,invalid
_ _ 1111 _ 914 _ _ _ _ _ _ 1313 _ 3509 _ _,valid
_ _ 585 1058 _ _ 3198 _ _ 4030 _ _ 2837 2231 _ _,valid
_ 1963 _ _ _ _ 8 _ _ 2309 _ _ _ _ 4089 _,valid
224 _ _ _ _ _ _ 3889 515 _ _ _ _ _ _ 130,valid
_ 2722 _ _ 2897 _ _ 4146 2763 _ _ 3883 _ _ 1543 _,invalid
2537 _ _ 305 _ _ 2452 _ _ 1646 _ _ 2653 _ _ 1557,invalid
_ _ 2848 _ 1098 _ _ _ _ _ _ 1292 _ 2189 _ _,valid
631 _ _ _ _ 2479 3361 _ _ 1328 675 _ _ _ _ 885,valid
_ 3472 993 _ _ _ _ 1643 2924 _ _ _ _ 613 1576 _,invalid
_ 3139 3252 _ 1408 _ _ _ _ _ _ 3554 _ 594 302 _,invalid
_ _ _ _ 719 3214 3335 _ _ 857 2320 3037 _ _ _ _,invalid
_ _ _ 2327 341 _ _ _ _ _ _ 1547 837 _ _ _,invalid
_ _ 2599 _ 198 _ _ 1277 2464 _ _ 2671 _ 2867 _ _,invalid
_ _ _ 1743 2842 _ 3210 _ _ 1776 _ 2819 3993 _ _ _,invalid
_ _ 2527 1041 _ _ 1159 _ _ 141 _ _ 1721 2553 _ _,invalid
_ _ 3290 _ _ 1949 _ _ _ _ 3250 _ _ 3755 _ _,invalid
_ _ 161 _ 2665 _ _ 2638 3520 _ _ 2639 _ 1474 _ _,invalid
_ _ 196 _ _ 2789 _ _ _ _ 419 _ _ 1871 _ _,valid
1590 _ _ _ 805 _ _ _ _ _ _ 3566 _ _ _ 319,valid
424 _ 1300 _ _ 956 _ _ _ _ 815 _ _ 1493 _ 2401,invalid
_ _ 317 3819 _ _ _ 4005 3131 _ _ _ 934 3100 _ _,invalid
