puzzle,label
3207 _ _ 3794 _ _ 248 _ _ 3924 _ _ 1238 _ _ 1452,valid
_ _ 2946 2216 _ _ _ _ _ _ _ _ 2107 3343 _ _,valid
1748 _ _ 904 _ _ 4132 _ _ 1521 _ _ 1167 _ _ 4102,invalid
_ _ 3291 _ _ 2365 _ _ _ _ 4112 _ _ 1424 _ _,invalid
2581 _ _ 344 _ 286 _ _ _ _ 1295 _ 2220 _ _ 1889,valid
_ 2589 _ _ _ _ 3377 _ _ 646 _ _ _ _ 367 _,invalid
_ _ _ _ _ _ 3660 1334 975 3757 _ _ _ _ _ _,valid
_ _ 1172 1675 _ _ 49 _ _ 464 _ _ 3097 364 _ _,valid
_ _ 545 _ 2892 _ _ _ _ _ _ 3986 _ 3862 _ _,valid
_ 2391 _ _ 1421 3331 _ _ _ _ 3779 3234 _ _ 1508 _,invalid
_ 1597 _ _ _ _ 3460 _ _ 3834 _ _ _ _ 2335 _,invalid
_ _ _ 3624 2054 _ _ _ _ _ _ 185 1129 _ _ _,invalid
_ _ _ 1020 _ _ 2381 3382 1010 384 _ _ 4043 _ _ _,invalid
_ _ _ 3038 _ 1984 _ _ _ _ 1402 _ 2944 _ _ _,valid
_ _ 2701 _ 947 _ _ _ _ _ _ 2234 _ 2617 _ _,valid
_ _ _ 2366 668 _ _ 3671 2769 _ _ 2102 2799 _ _ _,invalid
_ _ 2823 2098 _ _ _ 2292 3216 _ _ _ 705 1017 _ _,invalid
_ 3558 _ 4138 _ _ _ _ _ _ _ _ 3971 _ 2889 _,valid
3421 _ _ _ _ _ _ 1194 2791 _ _ _ _ _ _ 815,invalid
1718 _ _ 2694 _ _ 1056 _ _ 632 _ _ 3381 _ _ 2949,invalid
267 _ _ _ 3875 _ _ _ _ _ _ 1174 _ _ _ 2748,valid
_ _ 3927 1004 _ _ _ 2753 3013 _ _ _ 2490 3647 _ _,invalid
_ 199 _ _ 2459 1950 _ _ _ _ 4117 212 _ _ 783 _,invalid
_ _ _ _ 1867 _ 2082 _ _ 3723 _ 3643 _ _ _ _,valid
_ _ _ 617 _ 374 _ _ _ _ 3669 _ 2767 _ _ _,valid
