puzzle,label
_ 550 _ 3379 _ 3986 _ 8694 _ _ _ 5309 1523 _ 7241 1633 _ _ _ _ _ _ 5558 _ _ _ _ 6099 4902 _ _ _ _ _ 6608 3159 _ _ 1038 _ _ _ 6133 _ _ 2714 7513 _ _ _ _ _ 7093 8129 _ _ _ _ 515 _ _ _ _ _ _ 5483 5083 _ 1852 4096 _ _ _ 1151 _ 4001 _ 2323 _ 6341 _,invalid
_ _ 7072 609 _ _ _ _ 3139 414 8587 _ 3361 7028 _ 6998 3219 _ _ _ _ _ 3403 _ 6692 _ _ _ 7081 _ 7353 6067 _ _ 2398 _ _ _ _ _ _ _ _ _ _ _ 7579 _ _ 2161 8968 _ 3249 _ _ 5581 134 _ 7896 _ _ _ 7239 _ 6418 _ 5575 8554 _ _ 6369 _ 1176 _ _ 2048 _ _ _ 5901 _,valid
_ _ 4904 2241 _ _ 7365 _ _ 1402 2090 _ _ _ _ _ 5971 957 _ 6374 _ _ _ 7632 _ 701 _ 2000 _ _ _ 4179 _ _ _ 8326 _ _ _ 4708 _ 8556 _ _ _ _ 2408 _ _ 3571 _ _ 3067 _ _ 7068 _ 7182 _ _ _ 227 _ 6841 1916 _ _ _ _ _ 3941 7061 _ _ 3613 _ _ 4677 1284 _ _,invalid
_ _ _ _ _ 3953 _ 563 _ _ _ _ _ 3660 _ _ _ 226 _ 5465 6120 _ _ _ 2048 _ _ _ _ 653 2098 _ _ _ _ _ _ _ _ _ _ _ 7211 5491 _ 3169 _ _ 5665 _ 3358 3008 _ _ 8698 _ 8577 _ _ 1919 _ 4332 _ _ _ _ _ 2332 _ 1254 _ _ 1934 1014 _ _ _ _ _ 8778 _,invalid
_ 4038 _ _ 6012 _ _ _ 5575 7891 _ _ 2330 _ 5413 1077 _ 7411 3172 _ _ 2770 _ _ _ 2063 _ _ _ 2580 _ _ 1157 2641 _ _ _ _ _ _ 7844 _ _ _ _ _ _ _ 1853 _ _ _ _ _ _ 4194 _ _ _ 6584 _ _ 3746 _ _ 8057 5875 _ 4767 _ _ 3828 3452 2131 _ _ 3481 _ _ 284 _,valid
_ _ 2009 5348 _ _ _ 5870 _ _ 2556 4243 _ _ 7758 _ 6748 _ 7518 2083 _ _ _ _ _ _ _ _ 2689 _ _ 5284 2743 _ _ 574 _ _ _ _ _ _ _ _ _ 5752 _ _ 350 6086 _ _ 6307 _ _ _ _ _ _ _ _ 1927 8005 1698 4320 _ 134 _ _ 7675 2148 _ _ _ _ _ _ 45 4162 _ _,invalid
_ _ _ _ _ 1699 _ 1235 748 _ _ 6783 _ _ 3726 _ _ _ _ 6124 56 _ 2525 _ _ 7649 _ _ _ 3911 _ _ _ _ _ _ _ _ 3849 _ 4351 _ _ 4039 _ _ _ _ _ _ 5457 _ 6436 8811 _ 3358 _ _ _ _ 2181 _ _ 8511 2853 _ _ _ _ _ _ 7047 _ _ 2586 5059 _ _ 8846 _ _,valid
_ _ 1746 5259 _ _ 7928 _ _ 2048 _ 250 _ _ 8178 7922 _ 5378 7604 5718 _ 1043 _ _ _ 6592 2938 2254 _ 3574 _ _ _ 1814 _ 1483 _ _ _ _ _ _ _ _ _ _ 6350 _ _ _ _ _ 7736 _ 8679 3486 _ _ _ 6664 _ 3582 2100 2853 _ 8949 6357 _ _ 2409 _ 5061 _ _ 897 _ _ 2267 6873 _ _,valid
7885 _ _ _ 2508 _ 2281 5915 _ 1536 _ _ _ 5107 _ 604 2239 _ 7002 _ _ 5968 2870 _ _ 5462 _ _ _ _ 8135 _ _ _ _ _ 6279 7495 _ _ _ _ _ 3690 4971 _ _ _ _ _ 2033 _ _ _ 3733 3005 _ 1876 646 _ _ _ _ 7174 7085 5870 _ 7954 _ _ _ _ _ _ _ _ 7924 _ 5134 1058 1177,invalid
_ 7586 _ 6720 2443 _ 7641 6534 5554 _ _ _ _ 3115 _ _ _ 1804 5048 4390 _ _ _ _ _ 4657 _ 6119 7661 _ _ 6511 _ _ 3468 3102 _ _ _ 1810 _ 6699 _ _ _ _ _ _ _ 4589 _ _ _ _ 4083 _ _ _ _ _ _ 5295 2675 2328 _ 4055 _ 5009 _ _ _ _ 6511 6104 _ 3120 1660 _ _ 2560 _,valid
