puzzle,label
7882 6643 _ _ _ _ _ _ _ 289 _ 3628 4126 3969 _ _ 244 _ _ 8771 _ 6527 _ 8328 _ _ _ _ _ 5606 _ _ _ 3659 8494 _ _ 2147 _ _ 93 _ _ 3146 _ _ 3492 5801 _ _ _ 8245 _ _ _ _ _ 6050 _ 4999 _ 2142 _ _ 7941 _ _ 6767 7291 162 _ 4402 _ _ _ _ _ _ _ 1593 6541,valid
_ _ 1368 7286 373 8913 _ _ 2113 _ _ _ 6106 _ 4386 _ _ _ 3614 _ _ _ 7586 _ _ _ _ 435 3482 _ 8274 858 _ _ 6497 4050 492 _ 3105 _ _ _ 5917 _ 6932 4461 410 _ _ 7431 7903 _ 2001 8092 _ _ _ _ 590 _ _ _ 5855 _ _ _ 2755 _ 3952 _ _ _ 1391 _ _ 1252 1209 7393 3463 _ _,valid
3485 _ _ 8347 _ 616 7631 _ _ _ 2298 _ _ _ _ 4617 _ _ _ _ _ _ 1346 _ _ 1839 506 4384 _ _ _ _ 8775 _ _ 2300 _ _ 396 6149 _ 2477 6734 _ _ 428 _ _ 7068 _ _ _ _ 4240 5268 3607 _ _ 3568 _ _ _ _ _ _ 2874 _ _ _ _ 7531 _ _ _ 8813 935 _ 1153 _ _ 8217,invalid
_ _ _ 2540 _ 2465 8158 _ _ _ _ _ _ _ 4918 _ 1941 _ 309 _ _ _ 1039 _ _ _ 6718 _ 7463 _ _ _ 5221 _ 1682 _ 621 7602 _ _ _ _ _ 1982 6767 _ 538 _ 2025 _ _ _ 3220 _ 5686 _ _ _ 3455 _ _ _ _ _ 3126 _ _ _ 2356 _ _ _ _ _ 7906 1252 _ 887 2310 _ _,invalid
7769 _ _ 1827 _ 5885 _ _ 3505 _ _ 8506 _ _ _ _ 1175 _ _ _ 876 469 _ 3665 7641 _ _ 8299 _ 591 _ 5156 _ 5056 _ 382 _ _ _ 6812 _ 4895 _ _ _ 1549 _ 1439 _ 5012 _ 7559 _ 6988 _ _ 8920 3505 _ 5359 4815 _ _ _ 1709 _ _ _ _ 3596 _ _ 3138 _ _ 5075 _ 7967 _ _ 6298,valid
5617 _ _ 5705 _ 2631 _ _ 3283 6078 _ _ _ _ 1079 _ _ 2002 _ _ 1379 _ _ _ 1254 _ _ _ _ 8199 5734 _ 7715 8524 _ _ 3492 _ _ _ _ _ _ _ 4517 _ _ 8160 3380 _ 1255 8288 _ _ _ _ 2307 _ _ _ 6455 _ _ 4406 _ _ _ _ 4159 _ _ 6245 4385 _ _ 1508 _ 17 _ _ 8433,invalid
5443 _ _ 5229 _ _ _ _ _ _ _ _ _ 8510 _ _ 7943 _ _ _ 2526 _ 8324 6774 4703 _ _ _ _ 6656 8290 _ _ _ _ 1296 _ 1917 _ _ _ _ 1814 _ _ _ _ _ _ _ _ 2015 _ 1583 4534 _ _ _ 6045 _ _ _ _ 6055 5040 _ 430 _ _ _ _ _ 8263 _ _ 3086 2747 7522 _ _ _,valid
_ 3346 4490 4880 _ _ 7029 _ _ _ _ _ _ 1541 _ _ _ 5882 _ _ 1674 _ _ 2696 _ _ 6145 7614 _ _ _ 8908 _ _ _ 2580 _ 8687 _ 3831 5373 _ _ _ _ 4136 _ 4638 _ _ 3450 _ _ _ _ 7067 _ _ 6618 _ 5167 _ _ _ _ _ _ _ _ 3091 _ _ _ _ _ _ 4530 _ 8306 _ 1312,valid
_ _ 4835 133 _ _ 6472 _ _ 8409 _ _ 194 839 _ _ _ 3390 6370 _ _ _ _ 7109 _ _ 1073 _ _ 6297 _ 3474 _ _ 8057 2174 _ 8092 _ _ _ _ _ 8328 _ 2290 1490 _ _ 5433 _ 6304 _ _ 8000 _ _ 1124 _ _ _ _ 560 2095 _ _ _ 5643 4077 _ _ 2463 _ _ 2617 _ _ 3436 7879 _ _,valid
_ _ 4365 7399 _ 6851 1970 _ _ _ _ _ 2569 1076 6029 _ _ _ 6217 _ _ _ _ _ _ _ 4773 7533 5567 _ _ 6389 _ _ 6175 4100 _ 3478 _ 8510 _ 6810 _ 1942 _ 1869 8057 _ _ 8642 _ _ 8130 125 3800 _ _ _ _ _ _ _ 4130 _ _ _ 7778 177 678 _ _ _ _ _ 7520 237 _ 8782 4393 _ _,invalid
_ 6245 _ _ _ _ _ _ 8566 613 4688 46 _ _ _ _ _ 2937 _ _ 2238 _ 1545 _ 7417 _ _ _ _ _ _ 4015 1190 _ _ _ _ _ 777 6156 _ 4036 442 _ _ _ _ _ 556 3470 _ _ _ _ _ _ 5993 _ 5808 _ 2247 8872 _ _ _ _ _ _ _ _ 237 1788 7294 7908 _ _ _ _ _ 4330 _,invalid
1234 6597 _ _ 106 _ 3690 _ _ _ _ _ _ _ 373 _ 8034 6275 _ _ 3341 _ _ _ _ _ _ _ _ 3591 _ 8147 _ 1514 _ _ _ 4619 1993 _ _ 6965 _ _ _ _ _ _ _ _ 7384 _ 7463 _ 4753 8645 _ _ 4433 _ _ _ 274 _ _ _ _ _ 5928 94 _ 5683 _ 2789 7591 _ _ _ _ 3606 _,invalid
_ 7876 4331 _ _ _ _ 1776 _ _ _ _ _ _ _ 3920 _ _ 4126 _ 1550 3533 2906 _ _ 8877 _ 2834 _ _ _ 7143 _ _ _ _ _ _ _ 2542 _ _ _ 8103 3250 6145 _ _ 8983 _ _ 764 _ _ _ 974 _ _ _ 6823 4631 _ _ _ 951 _ _ _ 3677 _ 491 8293 _ _ 5315 _ 4284 _ _ _ _,invalid
_ _ _ _ _ 3144 _ _ _ _ _ 8140 586 4191 _ 1846 _ _ 5644 6210 _ _ 5410 _ _ 2178 745 7196 6657 _ _ _ _ 7882 _ 4314 _ _ _ _ _ _ _ _ _ 8142 _ 417 _ _ _ _ 2273 1828 992 8222 _ _ 4041 _ _ 267 4374 _ _ 8342 _ 278 6397 3180 _ _ _ _ _ 8365 _ _ _ _ _,valid
