puzzle,label
673 _ 762 1664 _ 5826 _ _ 3514 _ 6801 _ _ 5265 _ _ _ _ _ _ _ _ 2023 _ 7965 6861 _ 3360 _ _ _ 7628 _ _ 3569 _ 7780 _ _ _ _ _ _ _ _ _ _ _ 7680 _ 674 _ _ _ 6969 2868 _ _ _ _ 6094 _ _ _ _ _ 863 4889 _ _ 7740 _ _ 3995 _ _ 6117 _ _ _ _,valid
_ _ _ _ _ _ _ _ _ _ 8041 1603 _ _ 8523 2707 428 _ 3072 _ 4579 _ 3997 _ 6656 _ 1814 _ 1853 _ 4593 _ 1169 _ _ _ _ _ 2951 _ _ _ 7363 _ _ _ _ _ 3006 _ 1388 _ 8114 _ 379 _ 8457 _ 8747 _ 8127 _ 638 _ 3064 7812 4047 _ _ 7153 4259 _ _ _ _ _ _ _ _ _ _,valid
_ 7582 _ _ 4327 _ 4379 _ 8657 _ _ 1880 _ _ 8741 4794 _ 8799 _ 5710 _ _ 5162 _ _ 7162 _ 3884 _ _ _ _ _ _ 7632 _ _ 8598 _ 5684 _ 4857 _ _ _ _ _ _ 266 _ _ _ _ _ _ _ _ _ 3587 _ _ 774 _ 1036 _ _ _ _ _ _ _ 1755 2263 _ 1742 _ _ _ 3575 _ 1063,invalid
_ _ 483 _ _ 1260 3489 _ _ _ _ _ 6513 3564 _ _ _ _ _ 7794 8023 7948 _ _ 4412 7022 _ _ _ 4305 3546 _ _ 1383 _ _ _ _ _ _ _ _ _ _ _ _ 6633 _ _ _ 5232 _ 5836 _ _ 8291 8512 _ _ 6517 6573 1572 _ _ _ _ _ 2369 6436 _ _ _ _ _ 6060 2471 _ _ 1918 _ _,invalid
_ _ 160 _ 6540 _ 5870 6368 _ _ 8215 _ 1595 _ _ _ _ 3727 _ _ 6527 _ _ _ 4767 _ _ _ _ _ _ 5189 _ _ _ _ 4877 _ _ 938 2597 3697 _ _ 456 _ 3127 _ _ 1735 _ _ 5123 _ 7827 _ 8260 _ _ _ 1185 _ 5310 8843 _ _ 2998 _ _ _ 8923 _ _ 8888 _ _ 977 _ _ _ _,valid
5454 _ 3155 _ _ _ _ _ 5605 _ _ _ _ 4243 _ _ 6127 _ _ 1359 _ _ _ _ _ _ 7713 _ 2745 _ _ 5058 _ _ _ _ _ _ _ 5030 _ _ _ 679 _ 6832 _ _ _ _ _ _ 1054 1162 6922 4094 4867 _ 8067 _ _ _ _ _ 4916 _ 5125 _ 4091 2646 _ _ _ _ _ 1743 _ _ _ 458 _,invalid
_ _ 7271 _ _ _ _ 1333 _ _ _ _ _ _ 1507 _ _ _ _ 7002 1067 6015 _ _ _ 1870 _ _ 610 _ _ _ _ _ _ _ _ 7202 414 _ _ 2903 _ 7716 _ _ 802 _ _ 2898 6226 _ _ 5778 _ _ 6214 4193 _ 2338 3873 _ _ 4641 _ _ _ _ _ _ _ 217 _ _ _ _ 5256 _ 4658 3962 _,valid
3052 _ _ _ 7312 _ _ _ 3941 _ _ _ 2346 _ 7680 _ 7364 _ _ 8465 _ 501 _ 845 _ _ _ _ 3081 2988 _ 5718 _ 6062 6892 _ 98 _ _ _ _ _ _ _ 6441 _ 3356 1831 _ 8757 _ 4611 5031 _ _ _ _ 4131 _ 1789 _ _ _ _ 7389 _ 8705 _ 273 8258 _ _ 295 _ _ _ 1855 _ _ _ 3708,valid
_ _ _ _ _ 2166 _ _ 54 _ _ 7811 8931 _ _ _ 298 _ 5606 4856 _ 643 _ 1277 _ _ _ 6998 _ 7191 _ _ _ 3238 3763 _ _ _ _ _ _ _ _ _ _ _ 7668 7925 _ _ _ 5898 _ 887 _ _ _ 8065 _ 6410 _ 5602 _ _ 2471 _ _ _ 3697 2511 _ _ 1023 _ _ 1769 _ _ 5573 _ _,valid
8078 _ _ 657 _ 5307 _ _ 3913 _ _ _ _ _ _ _ _ _ 5277 1706 7780 1863 _ _ 8614 3286 1438 6577 8534 _ _ _ 5140 4631 _ _ 4955 _ _ _ _ _ _ _ 8849 _ _ 7904 5945 _ _ _ 7697 1505 395 8834 3919 1606 _ _ 3861 7510 4413 _ _ _ _ _ _ _ _ _ 7136 _ _ 2699 _ 2658 _ _ 6763,invalid
572 _ 5507 _ _ _ 4592 _ 3872 _ _ 4985 _ _ 4875 4280 _ _ _ 6808 _ _ _ _ _ 536 _ 5682 _ _ 5635 _ 8272 _ _ 1929 _ _ 331 _ _ _ 3145 _ _ 5839 _ 4678 1106 _ 6717 8834 _ 4078 _ 2521 _ _ _ _ _ 319 _ _ _ 506 _ _ 4160 3277 _ _ 3348 _ 2906 _ _ _ 3102 _ 778,invalid
_ _ 3272 _ _ _ _ 18 _ _ _ _ 4382 _ 8990 4406 1155 _ _ 3785 5799 _ _ _ 7542 _ _ 5100 3312 _ _ 493 _ _ 4365 _ _ _ 8492 _ 6316 _ 6377 _ _ 8068 _ _ _ _ _ _ 2168 _ _ _ _ _ _ 6243 _ 2688 _ _ 2907 _ 488 _ _ 3881 _ _ _ _ 4597 7400 _ _ _ _ _,invalid
7748 _ _ 285 3724 775 _ _ _ _ _ 735 8685 _ _ _ 7480 _ _ _ 1514 _ _ _ _ _ _ 5360 _ _ 2895 _ 3884 6508 5278 _ _ 6844 _ _ _ _ _ 2691 _ _ 3405 8133 8799 _ 2078 _ _ 1918 _ _ _ _ _ _ 73 _ _ _ 6783 _ 6234 _ _ 7820 _ _ _ _ _ 424 2865 6280 _ _ 3876,invalid
_ 647 _ 6518 _ 191 _ _ _ _ _ _ 5010 1635 1683 _ _ _ 4013 _ _ _ _ _ _ 6322 _ 2090 442 _ 485 5262 _ _ 7582 2925 _ 1504 _ 2309 _ 8510 _ 5303 _ 5204 8327 _ _ 4843 2424 _ 6069 3649 _ 1853 _ _ _ _ _ _ 4019 _ _ _ 1839 4512 757 _ _ _ _ _ _ 3663 _ 8968 _ 6645 _,valid
_ _ 1718 5145 _ 5709 1075 _ _ _ 456 _ _ _ _ _ 80 _ 7821 _ _ _ 717 _ _ _ 3669 2926 _ _ _ 5283 _ _ _ 7215 _ _ 4660 6878 _ 3060 3897 _ _ 7491 _ _ _ 6882 _ _ _ 2839 6656 _ _ _ 1235 _ _ _ 1587 _ 7339 _ _ _ _ _ 6651 _ _ _ 5795 8206 _ 4515 8178 _ _,valid
3485 7488 _ _ _ 8094 _ _ _ 2088 4261 1019 _ _ _ _ _ 63 _ _ 6289 _ _ _ _ _ _ _ 2623 _ 5529 _ 1044 _ 2726 _ 6938 _ 4810 _ 2728 _ 8374 _ 6804 _ _ _ 7174 _ 7743 _ _ _ _ _ _ _ _ _ 6699 _ _ 2627 _ _ _ _ _ 5695 2770 2342 _ _ _ _ _ 7961 _ 4441 1260,invalid
_ 4922 _ _ _ _ _ 6648 _ _ _ 1795 626 _ _ 504 _ _ 8315 4781 _ _ _ 5966 _ 2748 5275 _ _ _ _ 8495 8182 _ _ _ _ _ _ 6706 _ 3155 _ _ _ 2522 _ _ 8086 6676 _ _ _ 5788 5104 7224 _ 1215 _ _ _ 8765 385 _ _ 3794 _ _ 7905 4643 _ _ _ 3191 _ _ _ _ _ 3822 _,invalid
_ _ _ _ 6909 _ _ 7895 _ _ 8070 _ 8408 _ 6747 _ _ 5236 _ _ 4412 6610 _ _ 6492 5484 _ 8898 _ 2522 _ _ 642 _ 2123 _ _ _ _ _ _ _ _ _ _ _ 6108 _ 8772 _ _ 8744 _ 8227 _ _ 516 568 _ _ 2641 _ _ 6581 _ 7126 7389 _ 7351 _ 6124 _ _ 4151 _ _ 3635 _ _ _ _,valid
_ _ _ 2420 _ 7458 _ _ 2826 _ _ 6357 254 _ 7220 _ _ _ 5307 _ _ _ 2045 _ _ 4735 _ 2435 8133 _ _ _ 1936 _ 7645 6665 _ _ 1090 _ 5794 _ 4311 _ _ 3434 1075 _ 1615 _ _ _ 3571 8445 _ 8032 _ _ 7131 _ _ 2695 _ _ _ _ 6968 _ 1049 _ _ _ 4144 _ _ 3456 _ 3250 6759 _ _,invalid
_ 8557 _ _ 6151 _ _ _ 782 _ 1944 _ _ _ 1882 4105 _ _ _ 1506 _ _ _ _ 3087 _ 2593 _ _ 1922 2714 1278 _ _ _ _ 354 _ _ _ 1292 _ _ _ _ 1493 _ 4784 _ _ _ 4701 _ _ _ _ _ 427 _ _ _ 2521 _ _ _ _ 3338 3399 _ _ 6912 _ 5864 _ _ _ _ 6336 _ _ _,invalid
_ _ _ _ 1337 1728 _ _ _ 5548 _ 3250 1110 _ _ 2415 _ 4021 _ _ 3297 4113 _ _ 2525 _ _ 7034 _ _ _ _ _ _ _ 2723 _ _ 453 _ 2642 _ 3874 _ _ 5564 _ _ _ _ _ _ _ 424 _ _ 2807 8573 _ _ 6151 _ _ 6755 _ 338 4529 _ _ 7182 _ 8037 _ _ _ _ 2094 6423 _ _ _,valid
_ 5204 _ 1199 _ 7151 _ _ _ _ _ 4676 6418 5752 4913 _ _ _ 2316 _ _ 8497 _ 3060 _ _ _ 7159 8449 2863 _ _ _ 4793 355 1585 _ 8495 _ _ _ _ _ 8004 _ 3669 5285 8929 _ _ _ 8750 5053 2323 _ _ _ 8622 _ 2389 _ 7865 _ _ _ _ 7743 6469 7105 _ _ 342 _ _ _ 5184 _ 4176 957 _ _,invalid
_ 6095 _ _ _ _ _ 3818 5441 3789 _ _ 6082 _ 1202 _ _ _ _ 1053 _ _ 2406 _ _ _ 4300 _ 8973 _ _ 3774 467 _ 1125 _ _ _ 2093 1169 _ 491 8156 _ _ _ 4199 _ 8044 6586 _ _ 1056 _ _ _ _ _ 6022 _ _ _ _ 6086 _ _ 4261 _ 7415 6922 _ 7484 1442 _ 3230 _ _ _ _ 4509 _,invalid
7813 7019 _ _ 2554 _ _ _ 5447 _ _ _ _ _ _ _ _ _ 1144 _ 7924 2316 _ 7848 _ 2364 _ _ _ 5333 _ 8836 4281 6352 _ _ 7662 _ _ _ _ _ _ _ 5007 _ _ 6505 5750 4981 _ 8063 _ _ _ _ _ 1788 _ 8352 745 _ _ _ _ 2637 _ _ _ _ _ 8573 6061 _ _ _ 8530 _ 7156 _ 8263,valid
_ _ _ _ 119 3804 _ _ 1270 _ _ 2942 6937 _ 1802 _ _ 7704 8371 _ _ _ 1460 _ _ 5344 _ 269 7095 _ _ _ _ _ 7353 _ 6323 _ 2719 1267 _ 3071 5778 _ 3035 _ 4456 _ _ _ _ _ 1546 854 _ _ _ _ 199 _ _ 4606 _ _ _ 4662 5236 _ 8970 _ _ _ 6599 656 _ 990 4001 _ 1710 _ _,valid
_ _ _ _ 8785 1131 _ _ _ 2681 785 _ 8553 _ _ _ 6574 5364 _ _ 4068 _ _ _ 2566 _ _ 1367 _ _ 2257 _ _ _ 7961 _ 4117 _ _ _ _ _ _ _ 715 _ 7024 _ _ _ 3487 _ _ 7107 _ _ 6627 _ _ _ 1545 _ _ _ 299 _ _ _ 7568 _ 8738 4593 _ 6434 _ 9003 5224 _ _ _ _,valid
_ 3489 _ _ _ _ _ 3827 _ _ 205 5322 5720 7970 _ 1561 3775 _ 6410 _ _ _ _ _ _ _ 1519 3804 _ _ _ _ 2763 5778 _ _ 1721 _ _ _ 6333 _ _ _ 6906 _ _ 6111 9016 _ _ _ _ 1615 5621 _ _ _ _ _ _ _ 4255 _ 2510 1603 _ 2800 1320 7185 8699 _ _ 3927 _ _ _ _ _ 2133 _,valid
_ _ _ 8661 _ _ _ _ _ 1070 _ 3810 _ 8675 _ _ 3375 5034 _ 6302 4748 _ 8086 _ _ _ _ _ 8097 _ _ 4203 _ 5292 _ _ _ _ 5028 590 _ _ 2427 _ _ 2888 _ _ _ _ _ 4314 1533 _ _ 7083 _ _ _ _ _ _ _ _ _ _ 5219 _ 4544 _ _ _ _ 2553 4159 _ _ _ 212 _ _,invalid
_ _ _ _ _ 1718 _ _ _ _ 643 3264 _ _ 528 4120 859 _ _ 5581 _ 2234 _ _ _ 2722 _ 2718 2742 _ _ 7291 _ 2472 _ _ _ _ _ 8922 _ 3925 _ _ _ _ _ 2263 _ 2689 _ _ 1981 8108 _ 791 _ _ _ 4321 _ 5110 _ _ 5166 135 695 _ _ 1742 6396 _ _ _ _ 6627 _ _ _ _ _,invalid
678 _ _ _ _ _ _ _ 250 5050 _ 4980 _ 8980 _ 7255 _ 3157 _ _ _ _ 4145 121 _ _ _ _ _ 4397 3137 2869 _ _ _ _ _ 7379 1206 _ _ _ 5229 6321 _ _ _ _ _ 7645 4013 349 _ _ _ _ _ 1211 2723 _ _ _ _ 5939 _ 0 _ 6185 _ 7281 _ 7629 7204 _ _ _ _ _ _ _ 6802,valid
4735 _ _ _ _ 619 2431 _ _ _ 486 6289 _ 199 _ _ _ 4032 5248 7481 _ _ _ _ _ _ _ 4598 _ _ 8427 3138 _ _ _ _ _ 8071 _ 1922 5317 8155 _ 8227 _ _ _ _ _ 3117 8343 _ _ 4223 8821 _ _ _ _ _ _ 5008 _ _ _ _ _ 6968 _ 895 3890 _ _ 4535 _ 458 _ _ 8295 _ 7594,valid
