puzzle,label
_ 6303 _ 8631 4092 5852 _ 1857 _ _ _ _ 6806 _ 4660 _ _ _ 3536 _ _ _ 6172 _ _ _ 6207 4208 858 _ _ _ _ _ 2119 6605 2110 _ 2712 _ _ _ 8738 _ 7075 1560 5769 _ _ _ _ _ 394 4620 4503 _ _ _ 714 _ _ _ 6055 _ _ _ 2683 _ 2988 _ _ _ _ 5379 _ 1486 4672 7014 _ 1541 _,valid
_ _ 4010 _ _ _ _ _ _ 4924 6924 _ _ _ 102 _ 2944 8776 _ _ 3112 2521 _ _ _ _ _ 4163 1525 _ _ 674 _ _ 3532 _ 7984 _ _ 6005 _ 8644 _ _ 3474 _ 2185 _ _ 4414 _ _ 39 4385 _ _ _ 7666 _ _ 8172 _ 5169 1543 7498 _ _ _ 5052 _ 4647 _ _ _ _ _ _ _ _ 8982 _,valid
_ 151 _ 4365 _ 7942 _ 6141 _ _ _ 3352 2990 3742 _ 2019 _ _ _ _ 8435 _ _ _ 8810 _ _ 4723 _ _ _ 5666 _ _ 2860 284 _ 5490 _ 7894 _ 3205 _ 7051 _ 666 3956 _ _ 7402 _ _ _ 7338 _ _ 6296 _ _ _ 4106 _ _ _ _ 477 _ 6255 7642 8156 _ _ _ 4077 _ 1883 _ 6753 _ 8960 _,invalid
_ _ _ 3209 _ 3342 _ _ _ 8804 _ _ _ _ _ _ _ 7566 6196 _ _ 5360 8303 1103 _ _ 5718 8371 _ 7285 _ _ _ 2422 _ 6952 _ _ 4374 _ 459 _ 6974 _ _ 2197 _ 7270 _ _ _ 1694 _ 3603 2692 _ _ 8781 4683 1492 _ _ 4143 5094 _ _ _ _ _ _ _ 1752 _ _ _ 3600 _ 6566 _ _ _,invalid
_ 2928 _ _ _ _ _ 8316 _ 1649 _ 8017 _ _ _ 7260 _ 8959 _ 7895 2564 _ _ 5659 5875 8256 _ _ _ _ 6827 _ 2247 _ _ _ _ 4759 _ 8031 _ 5052 _ 661 _ _ _ 6887 7109 _ 891 5959 _ _ _ 30 2509 1558 _ _ 3219 8763 _ 1033 _ 7158 _ _ _ 8690 _ 7224 _ 2911 _ _ _ _ _ 1721 _,valid
_ 3966 _ _ 8758 _ _ 4344 _ _ _ 3816 7839 _ _ 4299 _ _ 4321 _ _ _ _ 8589 _ _ 947 _ _ 601 _ 7889 _ _ 980 _ 5506 _ _ 173 _ 4482 _ _ 5352 _ 5920 _ _ 7313 _ 3692 _ _ 3538 _ _ 419 _ _ _ _ 7472 _ _ 2802 _ _ 8673 6029 _ _ _ 6370 _ _ 729 _ _ 8952 _,invalid
_ 5784 _ 6430 _ 6571 1431 _ _ _ _ _ _ _ _ 3893 _ _ _ 4813 _ _ 2590 _ _ _ 1074 4769 _ _ 5077 _ _ _ _ 2506 _ _ 2812 _ _ _ 8980 _ _ 1147 _ _ _ _ 2712 _ _ 6336 3111 _ _ _ 7851 _ _ _ _ _ _ 7903 _ _ _ 2914 _ 7061 _ _ 2004 413 _ 1549 _ _ _,valid
_ _ _ 4106 _ 2132 _ _ _ _ _ _ _ 1 _ 3371 1503 _ _ 4527 6575 _ 7319 _ _ _ _ 1007 _ _ _ 149 _ _ _ 1815 _ 3459 8638 _ _ _ 1703 2933 _ 6412 _ _ _ 8320 _ _ _ 170 _ _ _ _ 5043 _ 7552 _ _ _ 5396 843 _ 1820 _ 7317 _ _ _ _ _ 5753 _ 1566 _ _ _,valid
_ _ _ _ _ _ _ 6970 _ _ _ _ 5149 5568 _ _ _ 7849 8435 _ 5390 _ 212 5580 _ _ 8240 _ _ 3903 _ _ _ _ 7399 _ _ 1628 6796 _ 1405 _ 5499 5980 _ _ 2394 _ _ _ _ 8962 _ _ 876 _ _ 6309 8861 _ 8687 _ 8462 6297 _ _ _ 4764 8836 _ _ _ _ 3035 _ _ _ _ _ _ _,valid
_ _ _ 854 _ 7002 _ 8751 _ _ 1167 _ _ _ _ _ _ 3731 _ 6637 2030 4242 _ _ _ _ _ 4361 1459 _ _ _ _ _ 8023 3554 _ _ _ _ 6839 _ _ _ _ 962 _ 1914 _ _ _ 6440 _ 56 _ _ _ _ _ 2293 7101 _ _ 5487 _ _ _ _ _ 5889 2244 _ _ 8878 _ 8029 _ 8592 _ _ _,invalid
