puzzle,label
1797 _ 2593 _ _ _ _ 2040 6918 _ 3001 _ _ _ 6756 _ _ _ 1642 _ _ 6316 _ 2984 _ _ _ _ 6530 _ _ _ 1253 _ _ 1896 _ _ _ 2062 _ _ _ 5659 7219 2441 _ 1439 _ _ _ _ 1749 _ 8026 _ 9003 _ _ _ _ 1301 _ _ _ _ _ 7025 _ _ _ _ 5844 _ _ _ 2431 2524 3820 _ _,valid
4440 _ _ _ _ _ _ _ _ _ 5159 7820 _ _ 668 _ 7638 _ _ _ 1947 _ 1436 3157 7133 _ _ _ 3831 7183 _ 5456 _ _ _ _ _ _ 18 3990 _ 5517 2362 _ _ _ _ _ _ 407 _ 4507 8079 _ _ _ 7783 4446 192 _ 6117 _ _ _ 7672 _ 1012 _ _ 7191 3126 _ _ _ _ _ _ _ _ _ 5507,valid
_ 2228 _ _ _ _ _ 685 _ _ _ 6562 2323 _ 6732 5213 _ _ 7694 _ _ 8711 264 2516 _ _ 3624 _ 8292 6851 _ _ _ 5029 81 _ _ _ 1092 _ _ _ 7840 _ _ _ 2642 4138 _ _ _ 3891 6620 _ 2866 _ _ 7972 8426 7167 _ _ 7973 _ _ 8520 4089 _ 2913 181 _ _ _ 5611 _ _ _ _ _ 5554 _,invalid
_ _ _ 2431 _ 7516 _ _ _ _ _ _ _ 2841 4714 6970 _ _ _ _ 2335 8605 _ _ _ 6117 6839 6019 4111 _ _ _ _ 4953 _ 6334 _ 617 _ _ _ _ _ 3937 _ 6803 _ 5949 _ _ _ _ 5905 7587 1462 3609 _ _ _ 3808 7195 _ _ _ _ 6037 3724 8988 _ _ _ _ _ _ _ 3624 _ 8843 _ _ _,invalid
_ _ 3946 405 7195 7115 8165 _ _ _ _ 1822 _ _ _ 2402 _ _ _ _ _ 5667 _ 8751 _ _ _ 8111 _ 3952 _ 3773 _ 5539 _ 3021 7504 _ _ 3836 _ 6298 _ _ 3615 2174 _ 3265 _ 4468 _ 4194 _ 6476 _ _ _ 3340 _ 7824 _ _ _ _ _ 7803 _ _ _ 304 _ _ _ _ 7875 8342 3066 7100 2621 _ _,valid
8501 _ 1750 _ _ 2073 _ _ _ _ 2883 _ 8165 _ _ 4437 _ 8976 8860 4311 8897 _ _ 1899 _ _ _ 5262 _ _ _ _ 940 _ _ 2707 _ _ _ _ _ _ _ _ _ _ _ 6675 2133 _ _ 8336 _ _ _ 6066 _ 1691 _ _ 6928 _ 7067 _ _ _ _ _ 1767 619 1740 _ _ 4327 _ 2998 _ _ 5997 _ 7673,invalid
_ 7127 _ 6469 _ _ _ _ 2403 _ _ 870 _ _ _ _ _ _ _ _ _ _ 2112 _ _ 3050 _ _ _ _ _ 3099 _ _ 7513 _ _ 7612 _ _ _ _ _ 8055 2451 4755 _ _ _ 8206 _ 4722 _ _ 3057 667 _ 2286 _ _ _ _ 6885 _ _ 1424 _ _ _ _ 7621 _ 1804 3223 _ _ _ _ 7163 1641 _,valid
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 1303 7132 3004 _ 7015 3124 4396 _ _ 617 _ _ _ _ _ _ _ _ 6956 _ _ _ _ 3794 1367 _ 4787 6763 _ _ _ _ 2805 _ _ _ 6434 2315 _ _ 7956 _ _ _ _ _ 231 _ 373 _ _ 1952 8577 _ _ _ _ 2937 _ 5965 _ 575 _ _ _ _,valid
2303 _ _ _ _ _ 1057 _ _ _ 3352 _ 4379 _ _ _ 1363 _ _ _ 5180 _ _ 7481 _ _ 462 604 _ _ _ 4029 4180 _ _ 4560 _ _ 3183 _ _ _ 256 _ _ _ _ _ _ 5752 _ _ 8349 _ 6966 2612 _ _ _ 173 _ _ _ 656 _ _ _ _ _ 2925 _ _ _ _ _ 2696 _ _ 6487 _ 675,valid
5814 _ 5362 5188 2881 _ _ _ _ _ _ 8033 _ _ _ _ _ _ 1545 _ _ 4814 _ _ _ 8214 _ _ _ _ _ 7547 _ 3576 _ 7768 618 _ _ 1396 _ 7615 _ _ 8867 3078 _ 4892 _ 419 _ _ _ _ _ 3847 _ _ _ 155 _ _ 6013 _ _ _ _ _ _ 4486 _ _ _ _ _ _ 8836 6318 2496 _ 8489,invalid
_ _ _ _ 1320 717 _ _ _ _ 1969 6801 2907 _ _ 7491 1546 _ 828 _ _ _ _ _ _ _ 6746 3613 _ _ _ _ _ _ 1967 _ 7357 _ _ 4665 8904 2362 _ _ 989 _ 5411 _ _ _ _ _ _ 7974 374 _ _ _ _ _ _ _ 6181 _ 3249 4401 _ _ 2004 112 6816 _ _ _ _ 1840 8395 _ _ _ _,invalid
_ 7520 _ _ _ _ 8867 _ _ _ 8000 768 2510 6544 2869 _ _ _ _ _ 1535 7142 _ _ _ _ 5118 8071 _ _ 2877 _ _ _ _ _ _ 554 4131 _ _ _ 8472 706 _ _ _ _ _ _ 5213 _ _ 4261 5190 _ _ _ _ 2399 1913 4912 _ _ _ _ 2206 372 1122 _ 7493 5362 _ _ 5336 _ _ _ _ _ _,invalid
5847 _ _ 1827 _ _ _ 2041 _ _ _ 5471 4730 _ 5350 _ _ 2133 _ _ 2435 6069 _ 3566 _ _ _ _ 4906 5355 _ _ _ 6180 524 8096 _ _ _ 132 _ 4488 _ _ _ 1738 672 2409 _ _ _ 4002 3628 _ _ _ _ 5709 _ 532 6617 _ _ 4461 _ _ 1132 _ 8843 5305 _ _ _ 3898 _ _ _ 2949 _ _ 8646,invalid
2169 3812 _ 7504 _ 2350 _ _ _ _ 8694 _ 197 _ 1342 _ _ _ _ _ _ 8129 3949 6998 _ _ _ 808 6558 4829 _ _ _ 72 5729 3826 _ _ 4021 _ _ _ 895 _ _ 4083 6993 552 _ _ _ 834 6346 2472 _ _ _ 8161 4307 2722 _ _ _ _ _ _ 2900 _ 8699 _ 127 7190 _ _ _ 4365 _ 1832 _ _ 2427,valid
5145 _ 834 _ 31 _ 1722 _ 7641 7143 2083 _ 5711 _ _ _ 7477 3615 _ _ 6379 _ _ _ 4807 _ _ _ 8722 _ _ 5826 _ _ _ _ 7866 _ _ 2826 _ 6726 _ _ 923 _ _ _ _ 6971 _ _ 5689 _ _ _ 3281 _ _ _ 6915 _ _ 2876 899 _ _ _ 747 _ 3918 5284 3543 _ 8073 _ 634 _ 4657 _ 5701,valid
_ _ 8586 _ 7972 6413 _ 8732 _ _ _ _ 2471 _ 1402 _ _ _ 1652 _ _ 2651 _ _ _ _ _ 3301 7968 _ 2402 _ 763 782 4693 _ 5241 _ _ _ _ _ _ _ 3035 _ 1877 7212 2910 _ 2129 _ 5486 6487 _ _ _ _ _ 2858 _ _ 7380 7560 _ _ 5464 _ 1781 _ _ _ _ _ _ 8409 7297 _ 8010 _ _,invalid
_ 373 5344 _ _ _ 458 _ _ 4109 _ _ 4850 _ _ _ 5152 _ _ 3739 _ _ _ _ _ _ 2211 8687 8019 _ 2850 7322 _ 1216 _ _ _ _ _ 8231 _ 6061 _ _ _ _ _ 3390 _ 7286 4510 _ 4491 7503 5001 _ _ _ _ _ _ 8692 _ _ 7511 _ 1784 _ _ _ _ 1863 _ _ 4319 _ _ _ 2254 4426 _,invalid
_ _ _ 5859 38 6537 _ _ _ 4423 _ _ 7160 _ 5468 _ _ 1687 _ 5808 _ 638 7054 2163 _ 5031 _ 6970 5792 8596 _ _ _ 2221 2751 2361 5945 _ 722 _ _ _ 6533 _ 7514 8570 7748 4040 _ _ _ 6474 8186 2898 _ 8644 _ 1473 5671 2598 _ 433 _ 2457 _ _ 2599 _ 2944 _ _ 913 _ _ _ 5544 7768 6130 _ _ _,valid
_ _ 6423 192 _ _ 1128 _ _ _ _ _ _ 7508 _ _ _ _ 6108 _ 2942 _ 4200 953 7481 _ 6377 _ _ 2659 7976 _ _ _ _ 2783 _ 5433 8479 _ _ _ 1043 3927 _ 1335 _ _ _ _ 4661 5781 _ _ 1703 _ 5969 8738 6464 _ 1125 _ 1323 _ _ _ _ 6121 _ _ _ _ _ _ 1132 _ _ 4019 4265 _ _,invalid
_ 3177 6988 1746 _ _ _ 7897 7611 1228 _ 1889 _ _ _ _ _ _ _ _ _ _ 2102 _ _ 6095 1150 _ _ _ _ _ 617 _ _ 7217 _ _ 2928 _ _ _ 2471 _ _ 6154 _ _ 2133 _ _ _ _ _ 8176 551 _ _ 5239 _ _ _ _ _ _ _ _ _ _ 5578 _ 7054 2495 7127 _ _ _ 22 638 7656 _,invalid
2289 8 _ _ _ _ 1578 3150 _ _ _ _ 2043 _ _ _ 7268 6697 _ 7382 _ 8667 _ _ _ _ 4787 _ _ _ 2376 2714 _ 3093 1989 _ _ _ _ 8405 _ 354 _ _ _ _ 2821 5372 _ 3157 6918 _ _ _ 1498 _ _ _ _ 6114 _ 6611 _ 649 6293 _ _ _ 738 _ _ _ _ 1384 8522 _ _ _ _ 7149 2112,valid
7981 _ _ _ 4381 _ _ _ 5092 _ 5667 5013 548 _ _ 2006 1703 _ _ 2254 3225 _ _ _ 1280 3049 _ _ _ _ _ 6595 8160 _ 1776 _ 4261 _ _ _ 74 _ _ _ 8069 _ 2702 _ 4002 7760 _ _ _ _ _ 7057 1023 _ _ _ 2800 5489 _ _ 7276 1703 _ _ 3637 8234 6273 _ 2800 _ _ _ 4805 _ _ _ 8712,invalid
_ _ _ _ _ 7495 _ _ _ _ 2818 _ _ 4889 _ 6916 _ 2745 _ _ 7344 5618 8688 2421 1292 _ _ _ _ 8761 _ _ _ 5285 _ _ _ 2882 _ _ _ _ _ 4458 _ 8661 _ 5393 _ _ _ 8859 _ 7323 _ _ 7831 799 6334 6474 922 _ _ 6064 _ 2117 _ 1288 _ _ 7964 _ _ _ _ 8840 _ _ _ _ _,invalid
5478 _ 8326 8084 _ _ _ 5658 _ 4159 7285 _ _ 1109 _ _ 827 1767 _ _ _ _ _ _ 7105 _ _ _ 1880 2807 _ 7279 180 _ _ _ _ _ _ 4885 _ 2224 _ _ _ _ _ _ 1507 4221 _ 947 1106 _ _ _ 735 _ _ _ _ _ 1616 5632 7335 _ _ 8492 _ _ 1187 _ _ 7788 _ _ _ 1718 _ 2163 7466,valid
_ _ _ _ 1004 _ _ _ _ _ 4581 _ 3329 _ 247 _ 792 _ _ _ 7175 7243 _ 209 7234 _ _ _ 1619 6673 _ 7745 _ 1290 8185 _ 8876 _ _ 6014 _ 4762 _ _ 1117 _ 5904 6921 _ 7156 _ 3451 3427 _ _ _ 1315 5296 _ 2263 4666 _ _ _ 3825 _ 3827 _ 7398 _ 650 _ _ _ _ _ 890 _ _ _ _,valid
2979 3818 _ _ 2611 _ _ _ _ 5532 3831 _ _ _ _ 7693 _ 8419 _ _ _ 2906 _ _ _ _ _ 3285 _ _ 3232 4862 1032 _ _ 5534 _ _ _ 5371 _ 1986 _ _ _ _ _ 8861 2066 440 846 1893 _ _ _ 1401 _ 2235 _ _ _ _ _ _ _ _ _ _ _ _ 859 8989 _ 2041 _ _ 1556 _ _ 7982 3220,valid
30 _ _ 7519 _ 976 _ _ 5762 _ 3677 _ 2619 _ 5327 _ 195 _ _ _ 8278 _ _ _ 2575 _ _ 5028 278 _ 1462 326 7566 _ 6349 3712 _ _ _ 4269 _ 4313 _ _ _ 4378 6224 _ 609 883 5309 _ 140 266 _ _ 5831 _ _ _ 6169 _ _ _ 8854 _ 264 _ 7680 _ 4494 _ 7397 _ _ 8408 _ 8557 _ _ 7221,valid
1957 _ _ _ _ _ _ _ 7036 _ 6259 _ _ 2207 _ _ 478 _ _ _ 2281 2231 _ 5161 3051 _ _ _ _ 7445 _ 3439 7495 1366 _ _ _ 1698 _ 3985 _ 4781 _ 7034 _ _ _ 6036 7080 6105 _ 8322 _ _ _ _ 3507 8062 _ 7326 6241 _ _ _ 4777 _ _ 5151 _ _ 75 _ 5893 _ _ _ _ _ _ _ 2238,invalid
