puzzle,label
7026 _ _ 5323 _ _ _ _ 377 8274 2769 _ _ _ _ _ 134 6012 _ _ 5134 _ _ 7098 1121 _ _ 5030 2974 _ _ _ _ 8507 _ _ _ 7769 _ 8596 _ 6954 _ 8164 _ _ _ 8448 _ _ _ _ 8600 849 _ _ 2966 _ _ 1741 6956 _ _ 6184 1857 _ _ _ _ _ 5155 7167 4557 _ _ 5811 _ _ _ _ 7588,valid
_ 3909 _ _ _ _ _ 5566 _ _ _ _ 4103 _ 4440 4495 _ _ _ 7018 _ _ 8869 _ 5769 _ _ _ 7715 _ 300 2658 1938 _ 1460 _ _ _ 572 3785 _ 5187 3136 _ _ _ 1312 _ 5619 876 8410 _ 2875 _ _ 6667 8380 _ 3549 _ _ _ _ 4851 _ _ 3700 _ 3156 3113 _ 6383 _ _ _ _ _ _ _ _ _,valid
_ _ _ 6540 _ _ 2692 _ _ 5224 _ _ _ _ 3553 _ 6931 _ 3730 _ 7436 3368 _ _ _ _ 5521 7628 _ _ 6217 _ 6095 5496 1991 5188 _ _ _ _ _ _ _ _ _ 4277 6118 1619 4470 _ 8652 _ _ 387 550 _ _ 6280 _ _ 1410 _ _ _ 907 _ _ _ 1180 _ _ _ _ _ 458 8347 _ _ 5718 2868 _,invalid
_ _ _ 11 _ _ _ _ _ _ _ _ 5020 2412 3471 _ _ 7758 _ 2306 5000 _ _ _ _ _ 3275 _ 5414 _ _ 6385 _ _ 2506 5105 _ 1211 _ _ _ _ _ 4221 _ 2582 3946 _ _ 1019 _ _ 5767 _ 3306 _ _ _ _ _ 6002 _ _ 8127 _ _ 7028 3262 5264 1435 _ _ _ _ _ _ _ 1039 _ _ _,invalid
2125 _ _ _ 471 2511 _ _ _ _ 4313 2291 265 _ _ _ 3693 _ _ 1437 _ _ _ _ _ 4066 _ _ _ _ 5946 4436 _ _ _ _ _ _ _ _ 2792 _ _ _ _ _ _ _ 3765 _ _ 2402 _ _ _ 6765 _ _ 7656 _ 4589 _ _ _ 3572 2934 _ 4360 3828 5982 1358 _ _ 460 _ _ _ _ _ _ 8007,valid
_ _ _ _ 6469 7411 1713 187 _ _ _ _ _ _ 1663 _ _ _ _ _ 6970 2335 _ _ 1781 _ _ 788 3176 _ 8973 _ 1735 8154 _ _ 7830 _ _ _ _ _ _ _ 3577 _ _ 3152 30 _ 8087 _ 5013 5049 6544 _ 4852 _ _ 5355 5978 _ _ 6779 _ _ 1111 _ _ _ _ _ _ _ _ 7827 6180 _ _ _ _,invalid
_ 7942 _ _ _ 1377 _ _ 3886 _ _ _ _ _ _ _ 4908 _ 4526 _ 516 6435 _ _ _ 2108 6383 7492 _ _ _ 5755 _ _ _ 6535 _ _ _ 1591 2191 56 _ _ _ _ 5986 _ _ 5265 _ _ 7054 _ _ _ _ _ _ 6617 2398 _ _ _ 6243 1741 _ _ _ _ _ 3946 3583 _ 2822 7903 _ _ 2940 _ _,valid
_ 1129 _ 3726 _ _ _ 3825 _ _ _ _ 6162 _ _ _ _ _ _ 3874 4689 _ 2078 _ 3837 1442 _ _ _ _ 7566 _ _ _ 6512 8372 _ _ 7973 _ _ _ 1873 _ _ 3978 5941 _ _ _ 1473 _ _ _ _ 3685 7182 _ 6158 _ 4261 1707 _ _ _ _ _ _ 8904 _ _ _ _ 3942 _ _ _ 3411 _ 6577 _,valid
_ _ _ _ 4305 _ _ 7547 _ 6913 _ _ _ 6566 _ 2681 _ _ _ 8444 _ 3567 5446 _ _ _ 3245 _ _ _ 5873 _ _ 889 _ _ 3104 5822 912 _ _ _ 3372 5228 6019 _ _ 5429 _ _ 5495 _ _ _ _ 8193 _ _ 6885 7667 _ 5888 _ 5171 _ _ _ 3224 _ _ _ 4431 _ _ 5139 _ 5723 _ _ _ _,valid
_ _ 2545 1757 _ _ _ 6767 _ _ _ 3121 _ _ _ 6833 _ 7353 _ _ 2577 _ 6436 _ _ 1568 _ 6683 _ 6732 5224 _ 1958 33 _ 3183 _ _ _ _ 158 _ _ _ _ 5558 _ _ 6459 _ 6895 _ _ 7564 _ 5129 _ _ 6608 _ 2607 8385 5251 2861 _ 3706 _ _ _ _ _ _ _ 8740 _ _ _ 4439 _ _ _,invalid
8154 _ _ _ _ _ _ 6244 673 _ _ 1206 3837 _ 6757 _ _ _ _ _ _ 4085 7371 5147 _ _ _ _ 3629 8799 2508 570 _ 4495 6411 _ _ _ 4339 7306 _ 1523 8222 _ _ _ 5605 8581 _ 1513 7039 5060 5700 _ _ _ _ 6306 5121 8002 _ _ _ 6571 _ _ 4510 _ 2704 2242 _ _ 5188 _ _ _ _ _ _ _ 8050,invalid
8646 _ _ _ _ _ _ 8135 4376 _ _ _ _ 796 _ _ _ _ _ 416 _ 5854 3891 5557 _ _ _ _ _ _ _ 5270 _ 431 _ 8807 _ 3900 _ _ 5033 _ 1863 _ _ _ _ _ 47 _ _ 7244 6733 _ _ 3290 7204 _ _ 4698 _ 6363 _ 3008 _ _ 1457 _ _ _ _ _ _ _ 8277 _ _ _ _ 8901 _,invalid
6172 _ 4312 _ _ _ 4255 _ 783 _ _ _ _ 2726 _ _ _ _ _ _ 2904 5360 _ _ _ _ _ _ 2016 1128 _ 7747 _ 6742 2651 _ _ 5680 6652 2137 _ 82 5561 1824 _ 3329 _ 7593 _ 8473 _ 3468 _ 1163 7785 _ _ _ _ 8406 4943 _ _ _ _ _ _ 2848 _ _ _ _ 3971 _ _ _ _ _ 5406 _ 2784,invalid
6703 _ 3279 _ 8888 _ 395 _ 5459 2662 _ _ _ 4292 _ _ _ 1250 _ 2463 _ _ 357 3609 _ 7151 _ 1000 4214 _ 7211 _ _ 3142 _ _ _ 3153 _ _ _ _ _ 8135 _ _ _ 2030 _ _ 700 _ 8413 1911 _ 4433 _ _ 5875 5129 _ 4117 _ 8610 _ _ _ 988 _ _ _ 5345 8682 _ 5280 _ 7014 _ 8409 _ 5161,valid
_ _ _ 3331 _ 1604 _ _ 8055 _ _ _ 4176 8785 3667 _ 6190 _ _ _ _ _ _ _ 8148 _ _ 6299 469 _ _ 1746 _ _ 8001 7348 _ 3001 _ 2069 _ 2154 _ 2097 _ 5925 1135 _ _ 8057 _ _ 3674 6462 _ _ 1019 _ _ _ _ _ _ _ 4059 _ 7095 6669 3693 _ _ _ 6558 _ _ 2356 _ 8032 _ _ _,valid
7564 _ _ 7013 _ 4033 _ _ _ _ 1210 _ _ 2181 _ 6124 _ 3587 _ _ 8753 _ 7303 _ _ 3514 _ 241 _ _ _ _ 5691 _ _ 2629 _ 5676 2926 _ _ _ 942 1484 _ 7821 _ _ 8900 _ _ _ _ 6467 _ 1788 _ _ 347 _ 2882 _ _ _ _ 6265 _ 2604 _ _ 8276 _ _ 8099 _ 5799 _ 3189 _ _ 8199,invalid
