puzzle,label
1684 3369 1644 4305 _ _ _ 3472 _ _ _ _ _ 1759 _ 6660 _ 3603 _ 3229 _ 8939 _ _ _ _ _ _ _ _ _ 5736 _ 5385 _ 208 _ 7649 _ 852 _ 915 _ 6830 _ 125 _ 3904 _ 4866 _ _ _ _ _ 3111 _ _ _ 4677 _ _ 8053 5782 _ _ _ 4680 _ 8862 _ 47 _ 3312 _ _ _ 2525 _ _ 681,valid
_ 3454 _ _ _ 353 _ 3417 _ _ 4937 7478 _ _ 2437 7961 5280 _ _ _ _ _ _ _ _ _ _ _ 570 _ 6535 2113 _ _ 500 _ 4574 _ _ 1761 _ 5563 _ _ 5712 _ _ _ _ 101 4161 _ _ _ _ _ _ _ _ _ _ _ _ _ 7341 1682 578 _ _ 7682 2161 _ _ 6560 _ 7854 _ _ _ 4395 _,valid
5488 _ 1262 _ _ 8903 7879 _ _ _ 1556 _ _ _ _ _ _ _ 7341 _ _ _ 250 _ _ _ 646 7258 _ 4414 51 7981 _ 6216 _ _ _ _ _ 7514 _ 6360 _ _ _ _ _ 3923 _ 3463 5551 9002 _ 3162 8781 _ _ _ 4907 _ _ _ 4688 _ _ _ _ _ _ _ 862 _ _ _ 6412 5786 _ _ 3130 _ 403,invalid
7523 8189 _ _ _ 6795 _ 387 7094 _ _ 7936 _ _ _ 7870 _ _ 4652 _ _ _ _ 362 _ _ 6117 _ _ 6969 847 _ _ 3248 _ _ _ 4875 _ _ 4634 _ _ 4715 _ _ _ _ _ _ 8030 _ _ _ 5478 _ _ 7927 _ _ _ _ 3648 _ _ 953 _ _ _ 5055 _ _ 4673 2940 _ 8136 _ _ _ 6672 5993,invalid
_ 6117 _ _ _ 5030 _ _ _ 8172 874 _ 4231 _ _ _ 2428 5376 4612 _ _ 7004 5422 _ _ _ _ _ _ _ _ _ 4243 _ 8080 _ _ _ 4742 _ 6634 _ 2992 _ _ _ 6459 _ 4161 _ _ _ _ _ _ _ _ 6681 3316 _ _ _ 2208 _ 5153 _ 4980 _ _ _ 7276 1121 _ 1144 _ _ _ 5052 _ 1314 _,valid
1380 _ _ _ _ _ _ _ 5135 _ _ 397 6598 _ _ 5077 _ _ _ 2496 _ _ 6669 _ _ 2863 _ _ 5392 _ _ 5934 _ 2813 _ 6458 5403 993 _ _ _ _ _ 8733 4711 3876 _ 4137 _ 3167 _ _ 3796 _ _ 6809 _ _ 926 _ _ 4926 _ _ _ 3635 _ _ 8680 6606 _ _ 2241 _ _ _ _ _ _ _ 6994,invalid
_ _ 1917 _ 5314 1631 _ _ 1544 _ _ _ _ _ 17 _ _ _ _ _ 4482 5509 _ _ _ _ _ _ _ _ 6972 _ _ _ _ _ _ 5135 _ _ _ 2535 1459 6360 _ 7694 3162 _ _ _ 657 _ 4888 _ _ _ _ 6629 _ 3983 _ 7768 8305 1397 _ 8882 _ _ _ _ _ _ _ _ 2215 _ _ _ 2972 4287 _,valid
7208 _ _ 6353 _ 1670 _ _ 438 8360 7622 _ _ 3403 _ _ 2369 5404 _ _ 5360 _ _ _ 1389 _ _ 3377 _ _ 6658 _ 8853 _ _ 7237 _ 7003 _ _ _ _ _ 500 _ 7768 _ _ 8524 _ 8278 _ _ 1547 _ _ 2740 _ _ _ 8046 _ _ 3706 6425 _ _ 3121 _ _ 928 9014 3064 _ _ 4777 _ 5818 _ _ 6410,valid
_ _ 6975 _ 2404 874 2820 _ _ 8754 _ _ 4696 _ _ _ _ 6305 _ _ _ 8117 _ 8261 _ _ _ 2054 _ 6134 _ _ _ 6411 1130 _ 398 _ _ _ _ _ _ _ 6543 _ 1723 5653 _ _ _ 6515 _ 8005 _ _ _ 5103 _ 5428 _ _ _ 2829 _ _ _ _ 6809 _ _ 8751 _ _ 6308 6903 4588 _ 7139 _ _,valid
_ _ _ _ 1043 _ _ _ _ 2070 4482 _ 7367 _ 8955 _ 598 472 _ _ _ 302 _ 253 _ _ _ _ 8306 786 _ 1849 _ 621 417 _ 6794 _ _ 1524 _ 6871 _ _ 6138 _ 375 3426 _ 5888 _ 5358 7936 _ _ _ _ 2262 _ 2501 _ _ _ 2119 3026 _ 7085 _ 4250 _ 4230 506 _ _ _ _ 2495 _ _ _ _,invalid
_ 3997 _ _ 1708 6196 _ _ _ 1916 _ 4797 8235 _ _ _ _ _ _ _ _ 7134 _ 1409 _ _ _ _ 8379 _ _ _ _ _ 1754 _ 6282 _ 5201 _ _ _ 49 _ 6939 _ 246 3473 _ _ _ 842 7019 _ _ _ _ 130 _ 8865 _ _ _ _ _ _ 6861 _ _ 6276 _ 1214 _ _ _ _ 3931 1097 _ 4565 _,invalid
_ _ _ 1406 8036 3205 _ _ _ _ 4987 _ 4236 _ 8383 _ 6450 _ 2800 _ _ _ _ _ _ _ 2875 5931 8592 _ _ _ _ _ 7436 2539 8309 _ _ _ _ _ _ _ 3535 1373 2888 _ _ _ _ _ 5924 7275 6191 _ _ _ _ _ _ _ 8132 _ 4709 _ 8081 _ 7437 _ 4450 _ _ _ _ 2560 5721 7666 _ _ _,invalid
_ 933 _ _ _ 7402 _ _ _ 6846 _ 2035 _ 18 _ _ _ 5541 _ _ 6027 _ _ _ 8700 _ 366 _ _ _ _ 4024 3623 _ _ _ _ _ _ 4153 _ 7768 _ _ _ 6522 _ _ 5842 3916 _ _ _ 1971 8959 _ 4607 _ _ _ 193 _ _ 5152 _ _ _ 367 _ 3683 _ 8207 _ _ _ _ _ 5290 _ 4163 _,invalid
_ 2764 _ _ _ _ _ 792 _ _ 1989 7094 3459 _ _ 6245 7514 _ _ _ 2137 _ _ 8569 6507 _ _ _ _ _ 2579 _ 8445 _ _ _ 1933 _ _ _ _ _ _ _ 1102 _ 8244 _ 1923 _ 211 _ 2194 _ _ _ 2160 _ _ 5966 5672 _ _ _ 253 7017 8980 _ _ 376 7983 _ _ 939 _ _ _ _ _ 6671 _,valid
7029 5138 _ _ _ 6638 _ 7714 1585 5249 _ 6925 _ _ _ 5686 _ 5706 _ _ 8732 _ _ _ 7019 _ _ _ _ _ 8923 1832 _ _ _ _ _ _ _ 1386 _ 3962 _ _ _ _ 3199 _ _ 58 7646 _ 6222 _ _ _ 5249 _ _ _ 462 _ _ 2278 _ 3685 _ _ _ 6889 _ 2303 4733 938 _ 8328 _ _ _ 7053 7933,valid
7606 3532 7792 _ _ 6805 _ _ _ _ 2841 7061 6943 _ _ _ _ 5850 _ _ _ _ _ _ _ _ _ _ 7439 _ 4877 _ 6935 6591 _ _ 8796 _ _ 7684 _ 6796 _ _ 4943 _ _ 5095 843 _ 4598 _ 7438 _ _ _ _ _ _ _ _ _ _ 1941 _ _ _ _ 6684 2734 5156 _ _ _ _ 7667 _ _ 5684 8850 4677,invalid
_ _ 879 _ _ 8479 _ 7200 _ _ _ _ _ 6695 _ _ _ _ _ _ _ _ _ _ 3841 _ _ _ 596 470 _ _ _ 8801 _ _ _ _ _ _ 2289 _ _ _ 4150 _ _ 5407 3894 _ _ 257 _ 3679 _ _ 7649 _ _ 6915 _ _ _ 8460 _ _ _ _ _ _ _ 3295 _ 2659 _ _ 348 1934 5077 1069 _,invalid
3406 1744 _ 7926 8286 _ _ 3810 7078 _ _ _ 6994 _ _ _ _ _ 7647 _ _ _ 1076 _ _ _ 651 737 5879 _ _ _ _ _ 7187 833 _ _ 4617 _ _ _ 5859 _ _ _ 1036 _ _ _ _ _ 8779 _ 8476 _ _ _ 2311 _ _ _ 6515 _ _ _ 6204 _ _ _ _ _ 3559 6240 _ 2532 8726 _ _ 1459 7771,valid
_ 5555 _ 7190 539 _ _ _ 4520 _ _ 2878 _ _ 666 _ 3000 8112 _ _ _ _ 5804 3282 _ _ _ _ _ _ _ _ _ _ _ _ 7898 _ 4341 _ _ _ 416 _ 3961 539 65 _ _ _ _ _ 4402 2579 _ _ _ 6754 2000 _ _ _ _ _ 4022 _ 8888 _ _ 839 _ _ 5140 2432 _ _ 6872 8154 _ 308 _,invalid
