puzzle,label
_ _ _ _ _ _ 4506 5266 _ _ _ _ _ _ _ _ _ 4311 6919 3749 _ 5405 _ _ _ _ _ _ _ 2662 _ 8642 _ _ 1722 _ _ _ _ 4360 _ 4222 _ 503 _ _ 1830 1534 _ 4074 _ _ _ _ _ _ 1570 _ _ _ 4124 5658 _ _ 2101 _ 413 5336 _ _ _ _ 8862 _ _ _ 7319 _ 584 _ _,valid
_ 2589 6808 3489 _ 8468 _ _ _ _ _ _ 5783 _ 2412 5670 5507 _ _ _ _ 6257 5196 8338 _ _ _ 5851 8108 1661 _ _ _ 6767 4155 6746 _ _ 3076 _ _ _ 417 _ _ 4689 8124 7973 _ _ _ 6499 5055 8875 _ _ _ 1852 3402 7638 _ _ 6937 _ 6030 4348 1193 _ 7045 _ _ 4597 _ _ _ 877 _ 3930 _ _ _,valid
_ _ _ _ _ _ 5975 _ 2006 _ 3295 4661 _ 8994 _ _ 582 _ _ 5596 _ 7823 _ _ _ _ 4525 _ _ 1301 4384 _ 591 6072 _ _ _ _ _ _ _ _ _ 7296 _ _ 2187 2236 _ 7200 _ _ _ _ _ 7344 5305 6311 _ _ 5393 440 _ 1942 _ _ _ _ _ _ _ _ _ _ _ 6333 _ _ _ 6200 _,invalid
_ 7954 _ _ _ 2294 _ 1638 _ _ 4769 _ _ _ 4624 _ 5435 _ 5758 _ _ 7670 _ 4948 _ _ 2752 _ 4370 _ 2248 1646 _ _ 6150 _ _ _ 6240 8998 _ 7025 895 _ _ _ _ 1299 _ 3712 8937 1647 _ _ 5109 _ _ 1074 _ 7436 _ _ 1337 _ 3357 _ _ _ 571 _ 8929 _ _ 5291 _ _ _ 1453 _ 4842 _,invalid
_ 1165 _ 6358 5566 _ _ 367 _ _ _ 8363 _ _ 7628 _ 2662 _ _ _ 3755 1062 _ _ _ _ _ 3876 _ 6919 _ 7923 _ _ _ 5618 _ _ _ _ 4495 _ 1356 4294 _ _ _ _ 2721 _ _ 6486 4838 _ _ _ _ _ 3660 _ _ _ _ 4088 _ 7488 _ _ _ _ _ 4202 5107 7687 _ _ _ _ _ _ _,valid
_ _ _ 1813 7916 7210 2567 _ _ _ _ _ 1556 _ 2100 _ _ 8489 _ _ _ _ _ _ _ 2163 _ 9009 3575 _ 7387 _ _ _ 3048 641 7546 _ _ 1074 _ 3250 _ _ 6172 7040 5855 _ _ _ 930 _ 646 6955 6746 _ _ _ _ _ _ _ _ _ _ 6732 8258 _ 4552 _ _ _ _ 354 _ 190 4593 3953 _ _ _,invalid
_ _ 2168 _ 1430 _ _ _ 3733 8109 3090 _ 278 _ _ _ _ 6413 _ _ _ _ 5507 _ _ 2554 2082 _ _ _ _ _ _ _ 8486 _ 7735 _ 1265 _ _ _ 4874 _ 6334 _ 5871 _ _ _ _ _ _ _ 8876 7718 _ _ 531 _ _ _ 3075 3044 _ _ _ _ 3483 _ 7221 _ 4807 _ _ _ 8691 _ _ 8501 _,valid
_ 5285 8771 _ _ _ 347 6106 _ _ _ _ 833 _ 8472 _ _ _ 5218 _ 2846 _ _ _ 1081 _ 1945 _ 3289 _ _ 1303 5702 _ 3661 _ _ _ _ _ _ _ _ _ _ _ 2766 _ 3276 4801 _ _ 5762 _ 3089 _ 4380 _ _ _ 585 _ 165 _ _ _ 4921 _ 4554 _ _ _ _ 1886 135 _ _ _ 6956 7523 _,valid
_ 6423 _ 7495 7612 _ _ 1235 5467 _ _ _ 149 _ 5363 _ _ _ 241 _ _ 7484 _ _ _ _ 1769 4649 _ _ _ _ 6297 _ 6036 3206 6310 _ _ _ 5177 _ 647 _ _ _ 7022 _ 1515 _ _ _ _ _ _ 5951 _ _ 4522 _ _ 5239 3884 _ 5221 5483 _ _ _ _ _ _ _ _ _ 4760 _ _ _ _ 8809,valid
_ 585 _ 2822 _ _ 8828 _ _ _ _ _ _ _ _ _ 3569 _ 5191 _ _ 2250 5377 _ _ _ _ 1489 _ _ 227 271 _ _ 6570 _ 1352 _ _ _ _ _ 7217 _ 1935 _ _ 3387 3837 _ _ _ _ _ _ _ _ _ 8204 _ 4432 _ _ 6957 8447 _ _ _ _ _ _ _ _ 407 8228 _ _ _ _ _ 5020,invalid
