puzzle,label
_ _ 4260 8557 6676 _ _ _ _ _ 1614 _ _ _ 6705 _ _ 7201 6466 _ _ _ _ _ _ 5986 _ _ 5410 _ 7074 _ _ _ 5084 _ 2170 5360 _ _ 815 _ _ 8546 8929 _ _ 5373 _ _ 393 3334 _ _ _ _ _ _ _ _ _ _ 5057 _ _ 3656 _ _ 8281 _ 3568 _ _ 8799 _ 8594 2137 _ 3320 _ _,valid
_ 8565 _ _ 848 3069 _ _ _ _ _ 8223 _ 4921 _ _ 8846 _ _ _ _ _ 2603 _ 1588 _ _ 2961 _ _ _ _ 2863 _ _ _ 6288 7600 _ _ _ _ 6618 _ _ _ _ 8217 _ _ _ 2825 _ 3955 4228 _ 7599 _ 3233 _ _ _ 7545 _ _ _ _ 8749 4246 _ _ _ _ _ _ _ _ _ _ 2224 2568,valid
_ _ _ _ 2883 _ _ _ _ _ _ 4584 169 _ 6093 6521 _ _ _ 8517 _ 1831 1924 6017 _ 3279 _ _ 4479 1680 _ _ _ 2671 4223 _ 4288 _ 2642 _ _ _ 1924 _ 8278 _ 7113 3051 _ _ _ 5966 7986 _ _ 6887 _ 2871 2095 5168 _ 867 _ _ _ 3301 1672 _ 4760 5785 _ _ _ _ _ _ 3275 _ _ _ _,invalid
_ 8501 _ 401 _ 4921 _ _ _ 1644 _ _ _ _ _ _ _ 1818 _ 6254 8194 4355 _ _ _ _ 8631 994 _ 702 _ _ 7342 2307 _ 5706 _ _ _ _ 1675 _ _ _ _ 1301 _ _ 8151 _ _ _ _ 6025 624 _ _ 4710 _ _ 4492 2502 _ 6077 _ _ _ _ _ _ _ 5606 _ _ _ 8061 _ 8267 _ 6007 _,invalid
4720 _ _ _ _ _ _ _ _ _ 2683 _ 7366 _ 5888 _ _ 3275 5483 _ _ 5927 7078 3150 _ _ _ _ 2020 3381 _ 6942 _ 8658 377 _ _ _ 877 8031 _ 8045 396 _ _ _ 6 2226 _ 4375 _ 1479 2238 _ _ _ _ 5572 7316 4406 _ _ _ _ _ _ 4100 _ 2646 _ 4857 _ _ 7042 _ _ _ _ 7285 _ 2984,valid
_ _ _ _ _ 1480 _ _ _ 8294 _ 781 8466 7396 _ 3932 _ 2416 2944 _ _ _ 3047 _ _ _ 2738 3773 7969 _ _ _ _ _ 2232 6733 6980 _ 6739 7545 _ 1617 6801 _ 5582 _ _ 6737 _ _ _ 254 _ _ 1248 _ _ _ 8238 _ _ _ 20 3011 _ 1384 1971 2505 _ 8044 _ 8711 _ _ _ _ _ 2680 _ _ _,invalid
_ _ _ 4339 8742 839 _ _ _ _ _ 1378 _ _ 1679 _ _ _ _ 5593 _ 4917 _ _ 6117 _ _ _ _ 88 _ _ 3454 1185 _ 4937 3226 _ _ _ _ _ _ 5072 _ 6472 646 _ _ _ _ _ 4976 4020 _ 5207 _ _ 1143 _ 1770 _ 7557 _ _ _ 964 _ _ _ _ _ _ _ _ _ 2109 2376 _ _ _,valid
_ 5430 _ _ _ 5478 7914 _ 4364 5403 _ _ _ _ 8383 _ _ 3483 _ _ _ _ _ _ 2463 4503 _ _ _ 2609 _ 7902 4364 _ 1688 _ _ _ _ 797 _ 3063 _ _ _ _ 4685 _ 1558 1792 _ 7615 _ _ 5656 _ 6539 _ _ _ _ _ _ _ _ 620 2930 _ _ _ _ 1331 4465 65 _ 5427 _ _ _ 810 _,valid
_ _ 2525 _ _ _ 5889 2788 _ _ 775 987 _ 4937 _ _ 3670 _ 6296 2554 5889 _ _ _ _ _ _ _ _ _ 6385 3464 8088 _ _ _ _ 5652 _ 1206 _ 353 _ 709 _ _ _ _ 5881 5125 1373 _ _ _ _ _ _ _ _ _ 554 5486 4747 _ 2788 _ _ 3691 _ 5236 6330 _ _ 3404 8242 _ _ _ 2829 _ _,valid
_ 663 6205 1590 _ 7290 _ _ _ 7846 _ _ _ _ _ _ 4114 _ _ _ _ 6711 5943 3080 _ _ _ 7311 _ 949 4060 _ 2452 7787 _ 2523 _ _ 4616 _ _ _ 2167 _ _ 5324 _ 2241 439 _ 7315 7733 _ 7670 _ _ _ 337 4935 8 _ _ _ _ 1674 _ _ _ _ _ _ 8661 _ _ _ 5996 _ 5210 5170 2823 _,invalid
