puzzle,label
5094 _ _ 6923 4267 _ _ _ _ _ _ _ 3537 _ _ 7270 _ _ _ _ _ _ 4748 6102 _ _ _ _ 9010 _ 4638 _ _ _ _ _ 7598 _ 8513 _ _ _ 7525 3604 _ _ _ _ _ 4633 7895 6760 _ 2762 _ 930 _ _ _ 8031 4850 _ _ 4478 _ 6012 _ _ _ _ 1943 _ _ 3878 _ _ _ 1132 _ _ 8982,invalid
_ _ _ 7475 1894 6944 _ _ 8561 _ _ _ _ _ 8282 8094 _ _ _ _ 1868 2698 _ _ _ _ 8937 _ _ _ 7264 _ 6574 _ _ 5058 7447 _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 81 _ 1657 _ 5767 767 _ 1558 5595 _ _ _ 122 5286 _ _ 7995 _ 664 _ _ _ 3118 _ _ _ _ _ 2785,valid
_ _ 6949 _ 8815 _ _ _ _ _ _ _ 5642 _ 6962 4911 _ 7653 1781 3022 _ 6997 _ 4589 _ _ _ _ 7393 6878 _ _ _ 1157 2878 _ 4278 _ _ _ _ _ _ _ 7290 _ 5091 487 _ _ _ 1078 4165 _ _ 3884 _ 190 _ 3572 _ _ 2208 _ _ _ 581 _ 4531 5393 _ _ _ 6450 _ _ 2696 _ 7030 _ _,invalid
_ 4773 _ 7985 _ 7752 _ 4748 _ _ _ 5353 _ 2153 _ 3747 _ _ _ 7309 _ _ _ _ _ 76 _ 2345 _ _ 1837 _ 2273 _ _ 1004 _ 6799 _ _ _ _ _ 7768 _ 5965 _ _ 5431 _ 7200 _ _ 132 _ 516 _ _ _ _ _ 4408 _ _ _ 1560 _ 4275 _ 3491 _ _ _ 3815 _ 8713 _ 8706 _ 7641 _,invalid
6760 _ _ _ 7940 _ 8726 1030 2226 4228 _ 7931 2945 _ _ _ _ _ _ _ 5132 _ _ 5200 _ _ _ _ _ 1925 _ _ 9010 _ 7961 _ 2210 _ _ _ _ _ _ _ 820 _ 4922 _ 1565 _ _ 299 _ _ 5398 _ _ 6480 _ _ 8782 7093 _ 7022 _ _ _ _ 5385 _ _ _ 6850 _ _ _ 1100 _ _ 5479 2685,valid
_ _ _ _ _ _ _ _ _ 7397 _ _ _ _ _ 2053 640 _ _ _ 2699 3564 2418 _ _ _ 5926 _ 375 _ 4822 _ _ _ _ _ _ _ 281 _ _ _ 3710 _ _ _ _ _ _ _ 7614 4975 _ 1534 _ _ 8909 _ 1298 _ 4815 _ _ _ _ 7624 _ _ 5149 _ _ _ 3617 _ _ _ _ _ _ _ _,invalid
_ 4437 _ _ _ _ _ 6111 _ 423 _ 8954 _ _ 6839 _ 4663 _ _ _ _ _ 6921 5062 _ _ _ _ 2181 _ _ _ _ _ _ 7882 6369 _ _ _ 7952 _ 4819 5506 _ _ _ _ _ _ 102 6592 _ _ 7843 _ 4586 3646 7019 _ _ _ _ 3726 _ _ 4666 _ _ _ _ _ _ _ 5714 _ _ _ _ 3403 2123,valid
_ 8005 _ 3710 5885 _ _ _ _ _ _ 916 _ 8640 _ _ 3439 _ 2365 _ _ _ 2917 2979 _ _ 8666 7407 _ 8477 _ _ _ 2555 _ 7223 _ _ 1339 _ _ _ 6571 _ _ 1075 8282 _ _ _ _ _ 2967 7376 _ _ _ _ 3524 2444 _ _ 8948 _ 4745 _ _ 4282 _ 8770 _ _ _ _ 4145 2531 4856 _ _ 2364 _,valid
_ 520 _ _ 17 4006 _ _ 3993 1459 _ 1672 8683 2414 _ _ _ 4633 _ _ _ 7906 _ _ _ _ _ 3842 _ _ 6425 _ _ _ 1263 _ _ _ 2773 _ 152 _ 3378 _ _ _ 2935 _ _ _ 174 _ _ 3127 _ _ _ 3758 _ _ _ _ _ 5350 _ _ 6423 1259 _ 1359 _ 1828 7026 _ _ _ 8702 5705 _ 7249 _,invalid
_ _ 1554 8502 _ 7442 _ 4450 _ 4852 _ _ 4648 _ 7980 _ _ _ _ 4453 _ 1832 _ 8652 _ 8008 _ 1931 4150 4735 _ _ _ 5470 7700 7261 _ _ _ _ _ _ _ _ _ 3590 4549 1297 _ _ _ 1122 3854 7119 _ _ _ 5136 _ 2557 _ 3599 _ 7341 _ 1084 5426 _ 2230 _ _ 3677 _ _ _ 5850 _ 3125 4034 _ _,valid
