puzzle,label
_ _ _ _ 5189 14 2405 _ _ _ _ 7178 6782 8656 _ _ _ _ 2062 _ _ _ _ 5177 4175 _ _ 7729 _ 425 _ _ _ _ 3091 _ 767 6404 _ 4934 _ 3399 _ 4542 5834 _ 5266 _ _ _ _ 3628 _ 1455 _ _ 6820 1994 _ _ _ _ 8900 _ _ _ _ 7352 7272 158 _ _ _ _ 533 3860 4761 _ _ _ _,valid
5466 _ 6366 _ 358 _ 5483 _ 6507 1873 _ _ _ _ 4476 _ _ 5807 _ _ _ 8283 _ 5168 _ _ _ _ 8814 3455 _ _ _ 4097 _ _ 7796 _ _ _ 1940 _ _ _ 1309 _ _ 6872 _ _ _ 8763 749 _ _ _ _ 1936 _ 8776 _ _ _ 8732 _ _ 6831 _ _ _ _ 8232 6970 _ 7714 _ 1637 _ 7158 _ 5431,valid
_ _ _ 1222 _ _ _ _ _ 2259 3813 _ 2820 _ 7967 _ 8044 2337 _ 4041 _ _ 4588 7815 _ 5592 _ 5766 _ _ _ _ _ _ _ 7905 _ 309 _ _ _ _ _ 5509 _ 4894 _ 7038 _ _ _ 2870 _ 4310 _ 1499 _ _ 7459 2721 _ 8231 _ 335 6354 _ 1601 _ 1268 _ 1874 3896 _ _ _ 7401 _ _ _ _ _,invalid
_ _ _ 134 _ _ _ _ _ 1324 5046 _ _ 1076 520 _ 1287 3540 7046 _ 1202 _ _ 1450 8770 _ 7924 _ 3532 1862 _ _ _ _ _ 7573 _ 5921 _ _ _ _ _ 2306 _ 3991 _ _ _ _ _ 4713 402 _ 6502 _ 5247 4647 _ _ 5202 _ 312 6942 6205 _ 6500 5143 _ _ 8530 7616 _ _ _ _ _ 5417 _ _ _,invalid
4549 _ _ _ _ 646 1548 _ _ 40 1845 5908 _ _ _ _ _ _ _ _ _ 3496 _ _ _ _ _ _ _ 6475 _ _ _ _ 7603 _ 1962 _ _ _ 2871 _ 2258 8361 _ _ _ 8231 _ _ _ _ _ 6337 _ _ 607 5269 139 _ _ _ 8190 _ 1225 _ 2942 _ _ _ _ _ _ _ 2235 4117 _ _ _ 4943 _,valid
_ _ _ 2012 _ 1307 944 _ _ _ 2727 _ _ 5455 _ _ 4786 3567 _ _ 3509 _ _ _ _ _ 5324 6852 _ _ 2781 _ 8718 _ _ 3614 _ 1796 _ _ _ _ _ 7296 _ 3830 _ _ 5766 _ 6194 _ _ 6490 5871 _ _ _ _ _ 2704 _ _ _ 7638 _ _ 2414 _ _ 8061 _ _ 7893 4194 6736 _ 2865 _ _ _,invalid
3250 _ _ _ 5410 8421 _ _ 1701 _ 4844 _ _ _ _ _ 3153 _ 5342 6303 _ 5561 _ _ _ 4949 3799 _ _ _ _ 4885 5363 _ _ _ _ 8224 _ 4303 _ 6549 _ 2506 _ 6475 _ _ 6974 8289 _ _ _ 2314 366 4619 _ _ _ 5838 _ 8456 3279 _ 4531 _ _ _ _ _ 1331 _ 3089 _ _ 2119 2773 _ _ _ 7694,valid
_ _ _ 6494 4999 _ _ _ _ _ 5376 _ _ _ 7931 _ 1491 _ 348 _ _ _ 8893 560 _ _ 6707 _ 7417 5350 _ _ 1657 _ _ 2425 6711 _ 6737 _ _ _ 7400 _ 5589 5899 _ _ 832 _ _ 4782 8550 _ 804 _ _ 6997 6414 _ _ _ 2166 _ 4198 _ 3115 _ _ _ 5920 _ _ _ _ _ 694 8227 _ _ _,valid
_ _ _ _ _ 7479 _ 5724 3631 _ _ 4793 _ _ 260 _ _ 6113 _ 8926 _ _ _ _ 6456 _ _ _ _ 5677 2920 _ _ _ _ 8001 8257 857 _ _ 5170 _ _ 1561 337 3489 _ _ _ _ 5551 5050 _ _ _ _ 7787 _ _ _ _ 2537 _ 3887 _ _ 943 _ _ 6053 _ _ 8622 2182 _ 2457 _ _ _ _ _,valid
5048 _ _ _ 5699 _ 7017 _ 1646 _ 8130 _ 8692 _ _ _ _ _ _ 1615 8924 _ _ 1306 _ _ _ _ _ _ _ _ 8250 _ _ _ 5075 _ _ _ _ _ _ _ 2421 1725 6780 _ 2610 _ _ _ 433 2928 _ _ _ 2765 _ _ 7411 1084 _ _ _ _ _ _ 3464 _ 7624 _ 95 _ 4880 _ 2245 _ _ _ 4093,invalid
