puzzle,label
_ _ _ _ _ _ 2129 _ _ 5251 _ _ _ _ 8290 _ _ 8995 _ _ 1363 _ _ 2015 2217 _ _ _ _ _ 8451 _ 3585 _ 6799 _ 494 _ _ _ _ _ _ _ _ 5227 _ _ _ _ _ _ 7319 2962 8485 _ 2643 278 _ _ _ _ 4969 _ _ 2880 _ _ _ _ _ 1529 _ _ _ _ 8283 279 157 _ _,valid
_ _ 4761 _ 5645 _ 539 _ _ _ _ _ 6654 _ 4077 _ _ _ 1729 7797 _ 2002 _ 7109 _ 2900 4503 _ 5395 2170 _ _ _ 8000 2615 _ 6890 _ _ _ _ _ _ _ 5252 _ 2968 4279 _ _ _ 8105 5764 _ 6633 4867 _ 2313 _ 8905 _ 8213 6801 _ _ _ 6379 _ 6533 _ _ _ _ _ 8656 _ 6331 _ 6394 _ _,valid
_ _ _ 1590 _ 1924 _ _ _ _ 104 _ _ 4166 _ _ 6366 4163 _ _ 918 _ _ _ 858 _ 2051 8730 _ _ 3034 _ 3871 _ _ 5347 _ 1398 _ _ _ _ _ 6281 _ 3891 _ _ 50 _ 8023 _ _ 1173 5849 _ 2630 _ _ _ 8543 _ _ 8278 5358 _ _ 6499 _ _ 5441 _ _ _ _ 3597 _ 8161 _ _ _,invalid
_ _ 4366 _ _ _ _ 6066 _ _ 2968 2436 1909 _ _ 2447 _ _ _ _ _ _ 8234 6671 _ _ _ _ _ 6554 _ 2397 _ _ 6727 _ _ _ 5127 1461 _ 8033 6468 _ _ _ 5055 _ _ 3079 _ 7215 _ _ _ 768 _ 3055 2993 _ _ _ _ 2219 _ _ _ _ 2745 7778 6764 _ _ _ _ _ _ _ 1023 _ _,invalid
_ 2452 _ _ _ _ _ 6163 _ _ _ _ 8061 _ 273 5080 5753 _ 2422 _ _ _ _ _ 6564 _ _ 2821 _ _ 3136 _ 1312 _ _ _ _ 6517 1011 _ _ _ _ _ _ _ _ 2704 1940 _ _ _ 6114 5085 _ _ 1412 _ _ _ _ _ _ _ _ _ 1469 1548 _ 6638 3061 _ _ _ _ _ 6773 4911 _ 8636 _,valid
8662 3145 5563 _ _ _ _ _ _ _ _ _ _ _ _ _ _ 7943 _ 2849 _ _ _ 6019 _ 1679 _ _ _ _ 6998 _ _ _ _ _ 8735 8174 _ 6387 _ _ _ _ 1614 _ _ _ 2186 8371 _ 425 2761 _ _ 4988 8465 _ _ _ _ _ _ _ _ _ _ _ _ _ _ 387 _ _ 7908 745 2198 _ 946 2899 _,invalid
_ _ _ 4517 231 _ _ _ _ 1394 3567 _ _ _ _ 2632 _ _ _ _ 5690 _ _ _ _ 7011 1622 2761 _ _ 6156 8738 1287 _ _ 2803 4666 _ _ 1836 _ 707 _ _ 2995 _ _ _ 3142 2356 6092 _ _ _ 5985 8112 _ _ _ _ 1159 _ _ _ _ 7062 _ _ _ _ 2917 _ _ _ _ _ 3096 798 _ 2092 _,valid
8867 _ _ _ 2975 _ _ 2772 _ _ _ _ 2576 _ _ 2661 _ _ _ 461 _ 7855 5393 4093 _ _ _ _ _ 3271 _ _ _ 2618 8119 _ 1490 _ 2661 _ _ _ 1471 _ 5983 _ 7019 2772 _ _ _ 3887 _ _ _ 7270 _ 2227 8931 7611 _ _ _ 765 _ _ _ _ 250 8962 _ _ _ _ _ _ 4421 _ _ _ 3500,valid
_ 8940 _ 7729 _ 4146 _ 414 _ _ _ 9017 _ _ _ 4742 _ _ 3659 _ _ _ 1234 _ _ _ 254 2109 _ _ _ 7934 _ _ _ 4503 _ _ 6672 8003 _ 1475 5082 _ _ 3449 _ _ _ 7379 _ _ _ 2542 7029 _ _ _ 260 _ _ _ 7708 _ _ 536 _ _ _ 6777 _ _ _ 56 _ 4545 _ 8223 _ 8907 _,valid
_ _ _ _ _ _ _ 5755 _ _ _ 4986 4878 _ _ 8048 _ 6938 _ _ 8483 6690 _ 1780 8354 _ 3199 _ 6250 _ 920 _ 183 _ 1875 _ _ _ _ _ _ _ _ _ _ 5023 _ 782 4749 _ 8409 5530 _ 2685 _ 3401 331 3382 _ 2992 8510 _ _ 1628 _ _ _ _ 5687 3040 _ _ _ 991 2284 _ _ _ _ _ _,invalid
