puzzle,label
_ 7526 _ _ _ 6603 2866 _ _ _ _ _ _ _ _ _ 7821 _ 6726 _ 1912 _ 755 2746 _ _ 8184 3823 8124 _ _ 5080 _ 4643 _ _ 5755 _ _ 4940 _ 3256 _ _ 7067 _ _ 7079 _ 6017 _ _ 5452 8531 1587 _ _ _ 264 5270 6127 _ _ _ 1604 _ _ _ _ _ _ 847 _ _ 8998 _ _ 7770 149 _ _,valid
_ 3238 _ _ _ 3540 _ 6447 _ _ _ _ _ 5006 _ _ 3377 _ 5471 _ _ _ 1654 _ 7495 _ 5062 _ _ _ 4956 _ _ _ _ 8582 308 _ 1117 _ _ _ 7845 _ 7326 7746 _ _ _ _ 3245 _ _ _ _ _ 7727 _ 1021 _ _ _ 3635 5605 3526 _ _ 1450 _ _ _ _ _ _ 6048 _ _ 5123 _ 4672 _,valid
_ 1555 691 _ _ 6625 4985 5090 _ _ 5799 _ 335 _ _ _ 835 _ 1536 _ _ _ 6520 _ _ _ 8242 5031 _ _ 2231 _ 5497 _ 7243 _ _ _ 4807 _ 1973 _ 5664 _ _ _ 8782 _ 5828 _ 4255 _ _ 1526 8302 _ _ _ 126 _ _ _ 1024 _ 160 _ _ _ 5314 _ 6463 _ _ 6357 5608 4223 _ _ 8280 6555 _,invalid
_ 4679 _ _ _ 4815 _ 2171 _ _ _ 4469 3080 _ _ 219 _ _ 5451 _ _ 6711 _ 1228 _ _ 3697 _ _ _ _ _ _ _ _ _ 8756 _ _ _ _ _ _ _ 2165 1791 _ 885 _ _ _ 6158 _ 4783 7127 _ _ 7912 _ 4476 _ _ 3707 _ _ 7716 1284 _ _ 537 _ _ _ 411 _ _ _ 6257 _ 4202 _,invalid
_ _ _ 6581 5089 7853 _ _ 6513 _ _ _ 934 _ _ 3962 _ _ 7769 _ _ _ 2319 7448 _ 5247 _ 5754 _ 3899 _ _ _ _ _ 7195 _ 8756 _ _ _ _ _ 6492 _ 3955 _ _ _ _ _ 5908 _ 2366 _ 1704 _ _ 764 6125 _ _ _ _ _ 2621 7320 _ _ _ _ _ 6217 _ _ 1144 1948 1000 4173 _ _,valid
_ _ _ 6130 4509 _ _ _ _ 4939 _ 4612 _ _ 600 2004 _ 7792 _ 7801 _ _ _ 3353 _ 7897 _ _ 7323 5629 2868 _ _ _ _ 174 7367 _ _ 7326 _ 5369 _ _ 1687 8368 _ _ _ _ 6608 4689 4962 _ _ 8103 _ 181 _ _ _ 2678 _ 6432 _ 755 2189 _ _ 5311 _ 3578 _ _ _ _ 7835 7766 _ _ _,invalid
_ 8230 3053 _ 6242 _ 6336 8383 _ _ 2328 _ _ _ _ _ 331 _ 8042 _ 2711 3270 _ _ 6751 _ 4608 3416 _ 8867 _ 2457 _ _ _ _ _ _ _ 531 _ 584 _ _ _ _ _ _ _ 6818 _ 4151 _ 8721 792 _ 50 _ _ 1946 5566 _ 5592 _ 6079 _ _ _ _ _ 5714 _ _ 8348 7598 _ 5180 _ 3974 1113 _,valid
_ 456 5487 _ 5283 _ 8406 6014 _ _ 3198 _ 8332 _ 713 _ 6917 _ 1693 _ _ _ _ _ _ _ 178 _ 1250 _ _ _ 1923 _ 3274 _ 6556 _ _ 1124 _ 3945 _ _ 1918 _ 6163 _ 645 _ _ _ 8849 _ 8355 _ _ _ _ _ _ _ 3175 _ 370 _ 4353 _ 1957 _ 8356 _ _ 1181 5279 _ 164 _ 6495 1052 _,valid
_ _ _ 1377 _ 3834 _ 5019 _ _ _ _ 2632 _ 4933 _ _ 806 4486 _ 2788 _ 2706 _ _ _ _ 6611 5773 _ _ _ _ _ 7412 7209 _ _ 6565 _ _ _ 6364 _ _ 5310 2242 _ _ _ _ _ 999 525 _ _ _ _ 4575 _ 7480 _ 3660 2066 _ _ 3371 _ 6148 _ _ _ _ 866 _ 4717 _ 3276 _ _ _,valid
1411 _ _ 1519 _ _ _ _ 5687 _ _ _ _ 8241 3837 _ _ _ _ _ 6547 3279 _ 503 4152 _ _ _ 6005 3065 298 _ 6344 5887 _ 4251 _ 5155 _ _ _ _ _ 4562 _ 1401 _ 3939 3726 _ 8234 6107 4650 _ _ _ 7473 2389 _ 1766 8818 _ _ _ _ _ 4772 5562 _ _ _ _ 776 _ _ _ _ 8008 _ _ 6744,invalid
