puzzle,label
1591 _ _ 7333 _ _ _ _ _ _ 4430 3442 _ _ _ _ 3334 _ _ _ 6404 _ 5583 _ _ _ _ _ _ 6365 _ _ _ _ 4770 _ _ _ _ 2415 7697 _ _ 1176 4452 5960 _ _ _ 8520 _ 1636 _ _ _ _ _ _ _ _ 7105 _ 3951 _ _ _ 281 _ _ _ 2688 _ 8686 _ _ _ _ 1340 4578 _ _,valid
_ 5107 _ _ 5166 _ _ 985 _ 678 2356 _ _ 8832 5823 _ 4884 1783 _ _ 3405 _ _ _ 1484 _ _ _ 8632 _ _ 7983 171 502 _ _ _ _ 3161 _ _ _ 6850 _ _ _ _ 6066 4376 3555 _ _ 6384 _ _ _ 256 _ _ _ 7037 _ _ 6852 3628 _ _ 460 7568 _ 4733 279 _ 5126 _ _ 3368 _ _ 4261 _,valid
_ 211 _ 3742 _ _ _ 2501 _ _ _ 2174 _ _ 7930 7908 _ _ 7228 _ 7028 _ 3778 _ 7739 _ 1703 _ 8426 _ _ 2364 _ _ _ 6397 _ _ 1403 1292 _ 2780 6162 _ _ 2872 _ _ _ 2322 _ _ 376 _ 1826 _ 7409 _ 2543 _ 1070 _ 7143 _ _ 81 439 _ _ 1474 _ _ _ 613 _ _ _ 2886 _ 5677 _,invalid
5908 _ _ 3818 _ 1394 _ 7586 _ 7673 7181 _ 6852 _ _ _ _ _ _ 577 _ _ 2330 6263 _ _ _ _ _ 7955 _ _ _ _ _ 5780 _ _ _ _ _ 4852 _ 5893 4307 _ _ _ 4798 _ _ _ 3109 _ 6529 _ _ _ 5946 _ 1857 _ _ _ 7072 _ _ _ _ 1688 _ 8658 _ 7034 _ _ _ _ _ 655 _,invalid
_ 8104 _ _ _ _ 4984 _ _ 1572 _ _ _ _ _ _ _ 3467 785 1919 _ _ 3719 4253 _ _ _ _ _ 1267 _ _ 1911 _ 168 _ _ _ _ 520 4908 7128 _ 3057 _ 1103 _ _ 6760 _ _ 940 563 _ _ 3573 _ _ 1160 _ _ _ _ _ _ _ _ _ _ 2108 _ _ 6593 _ _ _ _ 3451 _ _ _,valid
4547 _ _ 7501 _ _ _ _ 6159 6735 _ _ _ _ 3172 _ 6430 _ _ 666 1522 _ 191 _ _ _ _ 8852 8261 _ _ _ _ 6866 5578 _ _ _ _ _ 6854 _ _ _ _ _ 112 4411 _ _ _ _ 4358 5704 _ _ _ _ 8580 _ 1698 5896 _ _ 1233 _ 521 _ _ _ _ 3294 7221 _ _ _ _ 4878 _ _ 4819,invalid
7181 2238 _ 3920 _ 5699 _ 836 7403 3001 _ _ 8678 _ _ _ _ 1826 _ _ 6739 2350 7730 _ 288 _ _ _ 4243 8479 _ _ _ _ _ _ 7735 _ _ _ _ _ _ _ 4248 _ _ _ _ _ _ 3737 6218 _ _ _ 2243 _ 5554 195 5855 _ _ 5129 _ _ _ _ 2494 _ _ 8761 5447 1366 _ 1946 _ 5474 _ 8866 4214,valid
_ 5158 3124 8981 699 _ _ _ _ 2473 8697 _ 5095 _ 8419 _ _ 8822 _ _ _ _ 2902 _ _ _ _ _ _ 7769 _ _ _ 8616 _ _ 6949 _ _ _ 7318 _ _ _ 4408 _ 3493 6518 _ _ _ 6677 6058 _ _ _ _ _ 7436 _ _ _ 2994 4230 _ _ 5107 _ 2304 _ 8279 6605 _ _ _ _ 4492 6237 _ 7980 _,valid
_ _ 6188 _ _ _ 989 _ _ 4873 2827 _ _ _ _ _ 6243 2487 _ _ _ 8661 _ 5335 _ _ _ 4454 _ _ _ 3814 _ _ _ 2650 1000 _ _ 1934 _ 1202 _ _ 4007 _ 7281 _ _ 5387 _ _ 7107 _ _ _ _ 8302 _ 7764 _ _ _ 1357 615 _ _ _ _ _ 1789 6417 _ _ 4071 _ _ _ 1154 _ _,valid
_ 4508 _ _ _ _ 8129 _ 1177 _ 3148 _ _ _ _ 8605 _ _ _ _ _ 6455 _ 4582 _ _ 7758 127 _ _ 2656 _ 3277 _ _ 2822 _ _ _ 7084 _ 3735 _ _ _ _ _ 5573 8520 _ 8731 6061 _ _ 3968 _ _ 2004 _ 3902 _ _ _ _ _ 1995 _ _ _ _ 6258 _ 8552 _ 4142 _ _ _ _ 713 _,invalid
