puzzle,label
_ 6025 _ _ 8989 924 1469 _ _ _ 5837 _ _ _ _ 8599 _ _ _ 7044 _ _ _ 2448 _ _ _ _ _ _ 5709 _ _ 5151 _ 2109 830 _ _ 315 _ _ _ 8968 _ _ 5602 _ 5378 _ _ _ 4732 _ 1453 _ 4889 _ _ _ _ _ _ 7494 3318 3376 2364 _ _ _ 5452 _ _ _ _ _ _ _ _ 7042 _,valid
_ 3700 _ _ _ 4078 2412 _ _ _ _ 1455 _ _ _ _ 2983 _ 6412 _ _ _ _ _ 8852 _ _ 3279 _ _ _ _ _ 5006 _ _ _ 4739 5508 1202 _ _ _ _ _ _ _ _ _ _ 5015 3053 _ _ _ _ 2606 _ 8046 _ 4443 _ _ 8193 _ 7995 _ 3711 _ _ _ 542 953 _ _ _ _ _ 3477 7449 _,valid
7721 _ _ 7172 _ _ _ _ 8433 _ _ 1899 _ 4465 1278 1498 _ _ _ 3126 _ 6277 _ _ _ 8962 _ 6801 _ _ _ _ 3702 _ 8507 _ _ _ 8193 _ _ _ 1657 _ _ _ 7928 _ 4728 _ _ _ _ 3932 _ 7350 _ _ _ 1875 _ 1136 _ _ _ 6202 2804 1418 _ 8331 _ _ 1444 _ _ _ _ 6795 _ _ 6046,invalid
_ _ 4004 _ _ _ _ _ _ _ 1380 7759 5518 _ _ _ _ 5928 _ _ _ 5574 _ 8818 1559 _ _ _ _ _ _ _ _ 5548 _ 5236 _ _ 1262 _ _ 4663 _ _ _ _ _ _ _ _ _ 2227 _ 3383 4067 _ _ _ 5721 _ _ 343 7450 _ _ _ 43 _ 8005 _ _ _ _ _ 1503 _ _ _ _ _ _,invalid
8999 _ _ _ _ 7199 _ _ 6340 _ 6392 _ _ _ _ _ 5506 _ _ _ 3814 7196 1956 _ 6353 _ _ 4185 _ _ _ 3210 _ _ _ 168 _ _ 2446 3016 _ 2886 3131 _ _ 7011 _ 3758 _ 5636 _ 4622 _ 6835 _ _ 5323 _ 4196 8693 7472 _ _ _ 8999 _ _ _ _ _ 4364 _ 6545 _ _ 7547 _ _ _ _ 5984,valid
_ _ _ _ _ 3110 _ 2545 _ _ _ _ 7357 6777 7205 _ _ _ 2320 _ 5644 _ 8245 3469 7905 _ _ _ 5582 _ _ _ _ _ 7043 _ 3040 _ 5623 _ _ _ 8182 _ 5851 2409 8157 _ _ _ _ _ 3337 2235 _ _ 3419 _ 1329 2151 400 _ _ 3541 _ _ 2001 8545 3990 _ _ _ _ _ _ _ _ 5992 6606 _ _,invalid
_ _ _ _ 8353 _ _ _ _ 4319 _ 1796 6632 _ _ 1126 _ 1104 979 3355 _ 2329 _ _ _ 8918 4483 _ _ _ _ _ _ 6689 2076 _ 8193 _ _ _ _ _ _ _ 8118 _ 7056 3158 _ _ _ _ _ _ 4917 5473 _ _ _ 8112 _ 2628 3153 1582 _ 7095 _ _ 284 5320 _ 4050 _ _ _ _ 6000 _ _ _ _,valid
1443 _ 8538 2106 _ _ 2082 _ 3977 4847 _ _ _ 8650 _ _ _ 8022 _ _ 4231 _ _ 8522 8389 _ _ _ _ 5795 _ _ _ _ _ 7366 _ _ 2940 _ _ _ 3189 _ _ 7764 _ _ _ _ _ 6818 _ _ _ _ 4973 _ _ 337 1194 _ _ 4090 _ _ _ 72 _ _ _ 2315 5266 _ 1652 4450 _ _ 5123 _ 85,valid
_ 4556 _ _ _ 1608 _ _ _ 6186 _ 1237 _ _ _ _ _ _ _ _ _ 5914 _ _ _ 1457 _ _ _ 2470 _ 7883 _ 8965 _ 8814 _ _ _ _ _ _ _ _ 2707 _ _ _ 4047 5936 _ 1547 _ _ _ _ _ _ _ _ _ 2185 _ _ 8497 _ _ _ 589 _ _ 871 _ 3106 _ _ 5931 _ _ _ _,valid
_ _ 476 _ _ _ _ 1016 6607 _ _ 7029 _ 8038 _ _ _ 5328 _ _ _ 2675 7677 _ _ _ _ _ _ _ _ _ 4564 4546 _ _ _ 5060 4217 3791 _ 5631 8015 7999 _ _ _ 5598 1159 _ _ _ _ _ _ _ _ _ 3826 6997 _ _ _ 8803 _ _ _ 4347 _ 4587 _ _ 5619 2 _ _ _ _ 915 _ _,invalid
