puzzle,label
_ _ 109 _ _ _ _ _ 4047 _ 8580 _ 6324 _ _ _ _ _ 3609 5667 1052 _ _ 5372 _ _ 3523 2551 _ _ _ 3726 _ 5798 3500 _ _ _ _ 6491 _ 3631 _ _ _ _ 2654 8186 _ 6403 _ _ _ 1656 7431 _ _ _ _ 1361 554 _ 8797 _ _ _ 6736 _ _ 8626 4148 _ 8418 _ _ _ _ _ 3706 _ _,valid
_ _ _ 993 436 _ 6338 _ 5395 _ 6242 _ _ _ _ _ _ _ 3826 _ _ _ _ _ _ _ 7488 7790 _ 914 2462 9016 _ _ _ _ 4289 _ _ _ _ 7195 _ 1640 _ _ _ _ 5830 _ _ 5859 _ 960 _ _ 5896 _ _ _ 9003 4422 690 5059 _ _ _ _ 3467 8045 _ _ _ _ _ 652 _ _ _ _ _,valid
_ _ 7569 _ 387 _ _ 6492 8068 _ 645 _ 5961 _ _ 7500 _ _ _ _ 2066 _ _ 2974 _ _ _ _ _ 2710 2906 _ _ _ 7704 _ 1802 _ _ _ 2668 _ _ _ 4361 _ 4703 _ _ _ 6933 429 _ _ _ 8854 _ 1443 _ _ 854 _ 6127 7378 _ _ _ _ 4234 _ 6630 _ 4301 _ _ _ 1135 _ _ _ _,invalid
_ 2858 _ 8759 _ 7506 _ 7606 _ _ 6809 _ _ 2399 _ _ 7149 _ 2772 _ _ _ 5613 _ _ _ 6128 _ _ 8777 _ 988 1588 653 _ _ 3486 7528 _ 3028 _ 2882 _ 7954 1116 _ _ _ 1728 401 _ _ _ _ 3473 _ _ _ 1673 _ _ _ 1557 _ 254 _ _ 7073 _ _ 5431 _ _ 1503 _ 2783 _ 2370 _ 5722 _,invalid
2102 1992 _ _ _ 495 _ _ 2699 _ _ _ _ _ _ 5903 2306 _ _ _ 1766 7236 _ 7777 _ _ 7133 _ _ 3465 _ _ 5297 _ 7827 2575 _ _ _ 140 _ _ _ _ _ 7214 1353 _ _ _ _ _ _ _ _ _ _ 7588 _ _ 884 _ _ _ 146 2409 _ _ 8904 _ _ 1324 _ _ 5152 _ 3473 _ _ _ _,valid
_ 6061 _ _ 1168 _ _ 6688 _ _ _ _ _ _ _ _ 1123 _ 2683 5235 _ 2984 7382 1201 _ _ _ 4304 _ _ _ _ _ 7149 8812 7860 _ _ _ _ _ _ _ 8747 _ 6744 8646 _ _ _ 6346 8370 3575 _ _ _ _ 2180 _ _ _ _ _ 8340 6020 8158 _ _ _ _ _ _ _ 665 _ 7866 _ 7228 _ _ _,invalid
_ 4611 4361 _ _ _ _ 4971 9019 908 649 _ _ _ 123 _ 136 _ _ _ _ 8633 8087 _ _ _ _ 403 _ _ _ 2671 _ _ _ 5456 _ _ _ 4139 _ 1280 _ _ _ 6261 5162 _ _ 3247 _ _ 762 656 _ _ _ _ 1658 3535 _ _ 6732 8818 4055 _ 650 _ _ _ 8972 7050 565 _ _ _ _ _ _ 6377 _,valid
_ _ _ 7146 _ _ 2206 _ _ 6470 _ _ _ _ 3890 _ _ 8314 _ _ _ 6005 7276 _ 7991 1029 _ 8994 _ _ _ _ _ _ 1724 4470 6932 8642 _ 6771 2335 _ _ _ 827 _ _ _ _ 8700 4576 _ 1302 _ 3734 _ _ _ _ 5228 _ _ _ _ _ _ _ _ _ _ _ _ _ 807 794 _ 8014 _ _ _ _,valid
_ _ _ _ _ 8290 _ _ _ 5780 10 _ 6853 _ _ _ 6266 7700 4243 _ _ _ 5530 6510 _ _ 7261 5733 _ _ 3736 _ _ _ _ _ 3899 2630 _ _ _ _ _ 3971 2517 _ _ _ _ _ 2403 _ _ 4655 1855 _ _ _ 4895 8653 _ _ 5572 464 3424 _ 6884 _ _ _ 5271 994 _ _ _ _ _ 218 _ _ _,valid
_ 2521 239 6428 _ _ _ 1124 _ _ _ _ 376 _ _ _ _ 8614 _ 3315 _ _ 6286 8359 _ _ _ _ 1923 _ _ _ _ _ 3431 _ 2626 8101 5287 _ _ _ 4304 7344 5314 3685 _ 5598 _ _ _ 3075 _ 3637 _ _ _ 6884 9004 _ _ _ 2632 2182 _ _ _ _ 8494 6616 _ 4561 _ 972 _ _ _ 2278 _ _ _,invalid
1679 4504 _ _ 4574 _ _ 1301 2765 1924 _ 2692 _ 7708 _ 2463 _ 6126 _ _ _ 8666 _ _ _ _ _ 6000 _ 6908 4193 _ _ 5942 _ 5196 _ _ _ _ _ _ _ _ _ _ 7746 _ _ _ 2449 _ 5483 _ _ _ _ _ _ 7772 _ _ _ 6849 _ 7445 _ 2007 _ 4327 _ 6244 7735 5725 _ _ 6658 _ _ 2791 553,invalid
_ _ 2003 _ _ 8418 4296 _ _ 3744 8282 _ _ _ _ _ 5986 _ _ _ _ 6902 _ _ _ _ _ _ _ _ _ 4873 4167 _ _ 1424 _ _ 2804 _ _ _ 6189 _ _ _ _ _ _ 5631 _ _ 8721 _ _ 4456 _ _ _ 7185 _ _ _ _ 6651 _ 3777 _ _ 7035 4810 _ _ _ 622 7316 _ _ _ _ 5594,invalid
