player_1,player_2,player_3,player_4,winner
5086,20926,32815,14082,1
23999,21690,35947,38123,3
17125,20081,7312,26971,4
12726,4456,26210,13362,2
30705,22441,17931,9739,4
34418,19431,38782,11929,4
36626,18746,11122,15696,3
5826,24582,3687,25476,3
650,14800,35092,29237,1
37338,8060,16315,33629,3
31489,28337,2231,1490,1
29781,6697,2807,8847,1
27565,23067,10489,32181,1
5195,29910,14070,26968,1
4277,33658,26137,16335,1
17987,9630,22382,3704,2
13433,32079,1498,12684,1
34474,20243,17159,7389,3
2934,2189,35857,10276,3
6636,8037,23800,21562,3
32992,19291,11858,38804,3
36575,11110,5811,27604,2
529,35051,25351,24680,1
31497,18626,15553,8830,2
14887,37333,38056,23028,4
20929,30589,29043,28284,1
13305,12627,4385,37293,3
14201,5053,32851,26895,2
16316,8904,26172,20807,3
30644,22469,9738,17796,3
36644,11148,18558,5844,2
7295,38869,29154,17206,4
743,20169,28498,11921,4
38236,21625,35849,10489,3
1317,14838,33545,25307,3
35095,3565,32115,31290,2
24597,19344,2990,8122,1
15689,6605,23794,29885,3
27714,2189,23244,34377,1
13389,16392,4286,26174,3
23984,21604,35829,6644,3
2929,23119,10295,2110,3
32218,12730,33644,8939,2
28289,14968,27566,19454,1
38032,37428,25456,29956,1
525,5052,14052,26998,2
31473,9742,22496,17964,2
8058,5910,1452,35208,1
24667,7468,3731,29089,4
20069,32800,36653,38826,1
20957,17084,11838,30692,2
15608,18581,34480,11123,1
5205,34448,26778,11945,1
14026,29825,17244,20047,1
17870,11244,22351,9568,4
16485,32230,4289,13332,3
32842,20972,7475,37293,1
8950,29069,33541,26098,4
38060,23919,10419,35818,4
1460,27678,24559,12531,4
599,35174,38897,31468,1
2240,23067,2904,21640,4
8147,6539,14825,28488,2
25444,5968,19360,3539,1
15635,30657,36719,18637,1
26095,13375,33541,4294,4
17175,14109,5214,26802,3
23121,35850,23980,38050,2
18581,9730,22441,36719,2
12667,37447,20850,16349,4
32896,11833,34461,648,2
6600,10381,21584,20038,2
8909,24577,38922,32129,4
5812,17787,11134,31346,2
29964,7276,2106,19453,2
8143,2937,28445,35105,2
14942,15719,3646,29173,1
25361,27632,30740,1328,1
14122,5148,26782,17126,2
21532,10412,35865,6576,3
11817,32887,14945,38971,1
23119,27684,23837,8207,3
30568,22468,17890,9603,4
34310,742,2164,25419,1
36530,19294,11126,35081,3
7360,29914,5882,20075,1
3568,24604,18671,15702,3
38182,8862,2989,29155,3
37407,26247,4478,13466,3
31396,32048,28411,1499,1
20825,12536,16493,33625,1
9635,22302,11074,17792,1
26169,16452,4319,13291,3
23090,6704,23778,35906,4
11873,14066,5207,34330,3
36640,35074,18695,30697,3
7428,38901,26853,32841,3
28394,8090,20109,10379,4
5795,27540,24710,3748,4
2031,15592,29230,21545,4
31366,29928,1438,25448,1
19450,8977,683,37485,1
14794,32114,33599,2818,4
20906,12626,17148,38189,3
