player_1,player_2,player_3,player_4,winner
14165,34381,17171,5045,4
26877,25306,668,29787,1
10493,23877,23154,35902,4
11925,24720,20992,27638,1
2976,28404,15606,21571,4
32810,14794,29114,8059,1
6549,35056,37402,38227,1
7465,32174,8932,31436,1
3540,11216,9701,22373,3
38792,30562,33688,1335,1
2097,18536,12617,5986,1
19457,16296,17936,36547,3
20145,4441,26061,13495,2
13350,26080,4363,33721,3
16312,12526,32065,24640,1
11107,9593,17803,18659,2
23148,10460,21682,35937,4
34291,14048,5142,26953,3
30544,35164,22463,3708,3
7475,11873,38998,17190,4
29232,8973,1415,31436,2
8072,38121,2874,23800,4
19316,20062,36642,5830,3
14966,20920,2129,6667,4
15651,29865,25378,28417,4
27680,661,37374,32829,1
17991,9722,22362,30688,2
13473,12683,4469,26080,3
10447,8170,35910,23907,3
23222,20863,2843,21742,4
34326,14118,7459,5059,4
32888,11897,551,26966,4
36628,11170,5841,19360,2
28320,27602,6575,2032,3
8820,32245,33656,16445,4
31292,18526,25346,20204,2
38891,35096,29961,17154,4
24693,37487,1336,29222,3
15562,3663,38148,14825,3
13288,16344,4420,26178,3
26920,34321,5069,17053,3
21606,23896,10287,35810,4
23154,6712,38146,14980,1
12567,37395,33613,29249,1
2931,27565,2108,24732,1
28337,38907,8120,29862,1
8890,36570,32181,5871,3
1389,32812,20864,704,1
35193,22476,31351,9585,4
19457,11221,25446,17849,4
20199,30587,11868,3668,1
15533,18574,14163,7489,1
17919,22321,11239,9586,4
26108,12592,16349,4478,4
21730,10331,35866,28321,3
11984,26951,5231,14162,3
34345,20888,17175,32868,3
32069,8784,33623,13354,4
721,27659,7494,25354,3
38181,2888,23989,2200,3
38967,20225,29991,14985,1
35125,30640,18626,3563,3
8153,6730,23199,37394,3
24614,29094,19354,1358,4
15715,31448,36667,5848,1
9663,18584,27662,17994,1
4290,8939,26121,12606,1
13328,14982,32247,37319,1
22433,30618,20122,11047,1
16494,19335,29043,24730,1
17057,32970,5206,26947,3
33720,29812,15721,20808,1
2916,10342,35954,6651,3
7438,31439,14160,11874,3
28290,23184,23802,25361,3
1476,2235,38788,527,1
35140,3738,38082,36721,4
8198,5906,21731,34450,3
5030,17096,14104,34420,1
4468,26227,13454,33561,1
11909,616,26775,25337,3
2895,35801,23947,6711,2
36690,3740,9742,17942,3
32839,38819,7322,14970,1
38216,23242,10408,8125,3
2060,28438,21667,35169,3
29989,20078,31291,29213,1
24654,32154,16342,1493,3
20911,19356,37495,30734,1
15591,5928,12626,18730,1
27558,8853,11098,22381,4
26245,16302,1288,4376,4
23122,23836,10441,35841,4
18701,17853,9633,30722,3
12590,32123,37452,13336,4
34334,14071,5126,17101,3
33658,19441,20144,29124,1
32922,26801,15704,25414,2
8804,31286,14952,24646,1
7486,11812,2087,20996,2
38984,585,38104,27730,2
8203,2949,21644,28330,3
35125,11148,22441,3726,3
29935,36548,6607,5990,1
