player_1,player_2,player_3,player_4,winner
9746,11149,17788,3571,1
14099,11920,34298,5107,4
26831,32838,7486,17049,1
26238,13282,4342,37481,3
16332,33578,8949,29181,1
12584,1347,27666,24713,1
30653,5812,22438,20789,3
32136,20247,2148,25440,1
31369,35152,18711,28438,3
38841,14839,726,2986,3
29859,8124,36689,21555,1
19423,38109,6651,23778,1
15662,10383,23119,35991,4
35972,23856,8194,23031,1
5226,589,14098,26826,1
11121,17992,9636,31395,3
16385,33556,37329,4375,4
21657,10455,15588,6747,2
18561,22382,3530,24677,2
30714,36625,5809,29905,1
2894,2100,25417,38189,1
32233,1436,35159,13477,4
8831,29025,7482,26206,4
28388,14818,34493,38984,1
19426,27636,11833,32910,1
20226,20950,17046,12676,4
17784,22325,9570,11213,3
13338,26054,4326,16426,3
14157,17188,5210,11851,3
26949,20876,34278,7491,1
30528,18526,20180,3694,2
32215,12746,1308,29067,2
32999,15556,38863,615,1
6675,23973,2945,35883,4
28431,35151,38038,10290,4
5799,36684,14778,31477,2
25407,37374,29960,8179,3
19281,8939,24737,23060,1
27588,33657,2189,21666,1
4299,1461,13464,26117,1
9656,31290,17951,11053,1
10393,23910,35846,23135,3
16342,37471,12638,29855,1
33581,24702,27674,38832,1
32139,20235,35189,5830,1
8789,15702,8231,7412,1
3536,20882,22309,18557,3
607,5083,11928,14175,2
29169,2239,32849,28357,1
25295,26968,6684,34314,2
19420,38207,2841,30610,4
14946,17173,21532,36572,3
13358,4336,8914,20049,2
26098,12608,24731,27570,1
22322,9589,3608,11162,2
17039,11893,14115,5239,4
16322,33591,15704,25401,1
34471,7440,26942,32847,3
30716,17831,14967,18666,2
32225,29172,29994,577,1
5805,19461,38821,36711,4
1369,20852,2116,2867,1
37427,8138,38093,23137,1
31473,28358,6570,10455,1
35079,21553,23948,35818,1
13336,8784,16490,4356,4
23940,21695,2147,35907,4
10455,23173,15734,6725,1
26228,1434,33545,32084,1
12602,24652,37439,29203,1
34498,5111,26944,14233,2
2855,27673,29841,38069,1
36594,9573,18688,17921,2
28292,20860,3643,8245,1
38954,648,17223,14827,3
25330,31494,11811,35167,3
19497,22379,7419,11070,2
20067,5903,32799,30662,1
14167,26986,5033,11963,3
13322,4418,20989,26065,2
17867,9715,36630,22401,2
17082,29899,32914,38940,1
23228,35822,10473,23953,2
30733,18640,5865,11233,4
34338,20046,7278,15632,1
2993,27684,21731,6686,3
32040,16308,19327,12739,2
8827,33597,35123,37421,2
38141,29037,2235,28396,4
25479,31322,585,14911,3
24622,1392,8227,3634,2
4359,16388,13310,33528,1
35786,21550,23959,10354,1
26123,29031,12543,37279,1
26862,5181,7394,14211,2
11995,34420,701,17238,4
18609,22435,11069,9668,4
30715,35025,3621,17853,4
6677,2935,23135,38046,3
8808,20803,32159,24738,3
1356,8218,19277,20245,1
2229,29783,28470,15691,3
14917,38796,31279,25404,1
27581,32918,5882,36723,4
