player_1,player_2,player_3,player_4,winner
22385,3742,17895,9717,4
10318,35847,6583,21688,2
26137,13297,4490,12583,3
11218,5972,30678,15702,1
23045,23813,2121,28424,2
18728,35070,27594,24531,1
32828,14096,26838,5231,4
32107,16410,33545,8991,2
36646,19454,20074,29103,1
608,11924,17148,34430,3
38945,20798,29909,7446,4
31481,1475,14861,37453,1
8141,2881,25361,38025,2
26107,4397,37377,12648,2
22283,17898,18704,9548,4
17230,11920,14067,5240,4
21531,35884,28326,10392,2
16312,13442,20122,33575,2
2803,23827,31443,27661,2
32802,557,26886,7381,3
6646,23141,38914,24606,2
35044,20814,30719,11101,4
29853,25338,34406,19284,3
8181,38226,5990,1350,2
14897,2169,3590,8817,2
15541,29029,36594,32217,1
5060,14037,17159,32861,1
23968,35802,21611,6538,2
17886,36746,9622,11041,3
26793,34363,25362,565,1
11874,7360,15656,20078,1
30609,20872,22375,18559,3
2998,10345,23234,38124,2
8897,4426,16393,13385,2
28424,14926,27688,2055,1
3707,29923,5872,35166,1
38929,37330,31484,19316,1
8163,1346,33545,24719,1
29032,26091,12669,32246,2
4311,13292,24664,12642,1
35988,23781,10286,6736,1
17787,19419,9636,22275,3
16482,26211,20175,37347,2
21545,14805,23122,38040,1
33571,8875,20945,29117,1
2859,27676,2106,8193,1
32085,1288,29869,25481,1
7474,5155,34405,17076,2
28322,706,5857,38788,1
31473,32871,11095,18613,3
35117,26962,30721,3649,3
15701,14143,36552,11797,1
13435,4379,12695,37439,2
17870,9550,3678,11050,2
22463,36688,31367,18629,1
16391,26248,33647,20106,2
11978,5202,14223,17092,2
2810,10343,35968,23982,3
34316,32792,26911,681,3
30670,27577,19491,35237,1
32068,1452,8927,15548,1
7467,38928,14826,29989,1
38042,23226,21646,28340,3
5988,20969,24558,25283,1
29122,2184,6542,8202,1
9667,11066,17999,22487,1
5122,25368,14106,17113,1
13343,26168,4439,29093,3
23915,35959,21714,10304,2
12716,33539,16286,29827,3
34447,20060,26931,11980,3
36621,30707,5814,18626,4
8798,32222,27549,38799,2
1278,37277,20832,38177,1
31481,19282,35149,3540,4
24562,8181,2028,697,1
14960,2837,6581,23071,4
15732,28481,32914,7313,2
35945,23832,21625,6643,1
26990,14109,34358,5152,4
26210,12550,13498,4317,4
17211,20782,7308,11934,1
33654,35090,8973,16451,4
30659,9591,27653,17874,2
38114,10405,2925,14849,2
37290,31488,1371,32088,4
8086,23046,28442,20192,2
24675,36734,29800,29057,4
25447,18634,668,32900,4
19488,22303,2149,3527,2
15707,11229,38850,5790,1
5025,14249,17048,38979,1
9703,11065,18719,17956,1
23883,10333,35924,23068,3
13424,26164,8995,4454,4
26986,11798,32796,27527,1
12635,1493,14812,16339,4
34463,7403,748,19405,1
2865,21598,38169,6739,2
36661,3666,5833,22462,4
25467,29831,35167,29032,2
15580,28435,2026,32142,2
20132,37332,8141,33634,4
20806,24622,31458,30725,1
