player_1,player_2,player_3,player_4,winner
23895,2923,35889,21545,3
14113,34413,26958,5208,4
10314,38104,6572,23218,1
11222,17813,9594,36732,3
12695,4279,13276,26193,2
32174,33602,29188,16352,4
28328,2144,29784,8198,1
8841,24743,35210,37318,1
3675,5808,22354,25343,3
1402,20176,32953,14930,1
19407,31395,18709,38892,3
27645,15730,30688,7297,3
20971,543,17207,11992,3
9664,20176,17815,18686,1
5190,26968,17231,661,1
4488,16303,13372,26031,1
14178,11806,34382,38973,1
22479,25428,11122,30532,1
33657,32190,8789,12632,4
6639,21724,10295,35856,4
28381,2842,2124,23813,4
7395,32843,29988,27553,2
31464,8061,36652,3726,3
35128,37459,19446,5980,4
14803,38057,20885,23234,4
15575,1327,24547,29148,1
35842,10451,2839,23215,1
14162,5187,34304,38903,2
23814,6693,2129,20907,1
26869,11933,25323,29841,1
21560,38204,8105,27572,1
17049,32935,20056,32080,1
16412,1389,8964,4321,4
33692,5910,37374,13336,4
28370,676,14837,12581,1
31402,11241,9690,17965,3
24558,7350,29240,26084,4
19432,36609,30723,22343,4
15661,3682,35185,18719,1
13292,4381,26199,8875,2
10356,35798,21560,23805,2
16337,12654,33698,1391,1
11117,17825,9574,22376,3
11884,26787,5045,14208,3
2795,38183,6657,23122,4
34413,32975,25344,17225,4
655,38921,20996,7452,4
29777,27611,19407,37360,1
8083,2070,35208,28490,4
29083,24650,32249,3573,3
14797,20095,5882,30704,1
15717,31333,36594,18731,1
9651,17843,11186,22281,1
26785,5165,34441,14065,2
10441,21529,35954,23933,3
16386,4288,13428,12676,2
23028,8155,38037,2990,1
6745,14830,20890,35220,1
28417,15641,24546,5790,1
38877,11909,32949,17173,4
31343,18552,36722,30703,2
2121,25367,19335,8822,1
29899,37471,618,7361,4
27548,33539,29246,3560,4
20059,26211,1451,32197,2
35784,8167,10388,23776,1
26180,33609,4368,13387,3
21530,20883,6742,38148,1
17199,5116,11919,26807,2
23125,24612,2176,15571,1
12605,32211,8853,16343,4
2949,29911,20197,35088,1
36707,17927,3549,9632,4
28378,7455,27576,38826,1
37388,30626,1449,649,3
29105,18711,19404,5974,1
14896,22469,31295,32981,1
25391,14172,34489,11062,2
5231,11922,14231,17115,1
22325,17958,9660,31442,3
26929,34343,15595,7414,1
23131,23826,10417,35958,4
2861,21539,37389,6664,2
32973,38993,5898,681,1
8994,16437,4450,13475,3
3545,30596,11081,35097,3
38232,28288,36678,8133,2
1428,29070,26219,12696,3
2176,27546,32067,20064,1
25445,24742,33727,29983,4
14999,19443,18661,20947,1
35881,23974,23078,21670,1
22283,30730,31487,9712,4
26054,4297,16464,13332,2
10488,2784,38204,15581,1
17209,14108,26922,5122,4
18611,27668,35244,17801,4
34372,7453,8195,11827,4
6566,28351,2127,20801,1
5954,24546,37297,11051,4
25462,704,1314,32976,4
14788,29861,32219,38851,1
19491,29187,33694,36579,4
20048,8951,12538,3720,3
