player_1,player_2,player_3,player_4,winner
9602,17898,11219,22408,1
35790,2246,28498,23859,1
21575,14833,38207,10302,4
32082,16431,4355,8991,3
3657,36692,18693,30554,3
5814,19314,24675,31352,1
1438,12645,13420,20885,3
29197,25321,26033,6544,3
35092,29905,37430,2910,1
8100,38917,670,23206,4
20117,7417,33571,17067,3
15747,11820,32887,26962,1
27525,5085,34492,14161,1
5052,11858,670,26845,1
13480,4462,26154,33691,2
17789,22283,30722,9735,4
14130,27746,25284,34297,1
11149,5841,3689,15584,1
17221,29131,20897,7361,1
18583,35138,31489,20080,1
36606,1395,19328,14970,1
32849,32067,37435,38834,1
8881,12565,16477,8065,3
38158,35809,21625,23975,2
2029,10489,23054,28495,2
24652,2950,6602,29928,1
17798,3678,22281,9688,4
23873,2849,23158,35898,4
10371,8229,38199,19434,1
11244,27575,36556,18735,1
21617,14979,2130,29078,1
11888,5191,17144,14184,2
30555,20074,31481,5994,1
33577,12604,13359,4379,4
6682,25463,15659,8917,1
28486,24569,20942,7406,1
38923,26828,32952,34434,2
29954,653,37443,16458,2
35212,32069,1303,26118,1
5169,11921,14040,17238,1
4336,16412,12612,26180,1
13306,1298,32161,33596,1
17780,9622,36674,30654,2
23910,35884,21583,10311,2
26880,38801,34425,32902,1
11113,22448,5866,3572,2
18610,19475,31381,35205,1
23064,14872,2859,6683,1
8930,37296,20208,29224,1
38081,20818,28448,8158,3
677,25476,29799,7378,4
2212,24574,27696,15534,1
23893,2837,10325,35899,4
13333,26098,4317,12646,3
11078,17996,9591,30642,3
17125,11817,7327,5065,4
18662,35105,22331,36674,3
3624,29228,19386,5857,1
28334,38241,6566,21619,4
37405,16463,32197,8866,2
2154,38826,8227,23109,4
29841,34412,20992,14228,4
25414,639,27632,26912,4
14964,1347,15712,31291,1
20200,33526,24583,32842,2
16367,37377,12649,4404,4
17159,5098,26778,34415,2
21732,14800,35871,2808,3
23187,24580,23873,2139,3
32828,14161,38864,29814,2
3688,18572,17848,9638,4
743,11960,15686,27739,2
38143,25397,10347,19310,3
5859,30735,22499,11130,3
31367,36655,1481,8784,2
8245,29108,6733,32105,3
20861,7420,28457,26154,2
20211,35109,33682,13291,4
13321,32099,4464,12661,3
10300,23203,35991,38130,3
26929,32947,5099,17102,3
22480,17906,9730,11207,3
16286,37497,26041,8901,3
1427,19278,33634,29104,3
5860,18590,36569,27601,2
38865,29817,14133,11871,3
2036,6675,23966,8211,3
24662,25284,3546,20862,1
14928,35039,21663,574,3
20054,31372,28340,7452,1
15734,30719,2793,34495,3
5118,17053,14189,38985,1
35863,10449,2886,14837,1
23897,6742,28291,20204,1
16361,13437,12569,4348,4
21742,25314,8229,24708,1
23194,19382,20782,35166,1
33736,31379,27727,26135,4
8906,631,32822,32196,4
38187,3727,34286,29178,1
2235,7391,18530,5910,1
37490,30744,11032,1277,4
29978,11862,26941,36651,3
15680,17964,9691,22352,1
