player_1,player_2,player_3,player_4,winner
5134,17237,26908,14136,1
23908,21594,2857,35964,4
13394,4467,26117,12723,2
10493,6616,2037,20802,1
22490,9552,3556,17882,2
23128,28362,15646,20223,1
36596,5965,25342,11035,4
7482,11912,34348,32910,2
38216,8231,29926,19373,1
31489,14839,38860,18728,4
35063,29228,1380,30543,4
24624,8880,16304,33564,3
27686,37493,32116,727,1
5109,14185,11918,26801,1
10448,35831,21745,23172,2
26115,13410,12593,4478,4
16497,29981,32064,8897,1
30687,17873,18701,9641,4
33672,5780,1446,37322,1
6723,23795,2836,38224,2
3544,22409,36526,11201,2
28439,585,8179,2166,1
38947,17063,25455,20909,2
35126,7378,27618,31458,4
19394,32958,15563,24588,1
20120,34395,14896,29189,4
14071,26804,5228,7300,3
17065,25413,11834,27655,1
12545,26202,4408,13327,3
34276,37329,38877,15599,1
36713,17871,30638,9667,4
32983,5863,29911,8045,1
714,3691,14896,31348,1
2068,23919,10350,35885,4
35047,22305,29099,11048,2
19307,18744,1499,8785,2
24530,33526,38119,16281,4
20232,6574,28293,32140,4
20958,2787,23083,21528,1
4378,13446,20069,26061,1
14162,674,5048,11845,3
23792,35829,23244,10322,2
26907,20980,34314,32981,1
17060,8072,29967,7373,1
21578,2084,2969,14923,1
32163,16438,19435,33745,2
6706,35069,25404,15550,1
28413,31481,5844,27548,1
38032,30558,3583,29240,1
1458,12597,36566,8975,2
38930,18535,11056,37301,1
24632,22393,9651,17995,1
26850,27662,14144,5104,4
22424,9572,30688,31287,2
17116,5959,14792,11914,1
2854,23135,35831,23787,3
34296,8835,19323,38900,1
32836,32192,35169,29846,1
7380,6580,2099,20797,1
38209,33728,28495,10455,4
534,18549,1479,24527,1
29244,13383,26101,4385,4
25453,12656,3572,8067,1
15619,11243,36716,21705,4
20130,17908,16471,37396,3
13481,4476,8977,12616,2
17997,9544,36732,22412,2
26085,27686,37312,33628,1
16353,14811,24724,32027,1
11166,18719,3539,29170,1
30534,25495,35127,29897,1
7278,32881,5220,14165,3
28302,35917,6638,21541,2
38072,23943,15675,8144,2
5830,2240,19348,1378,1
31389,2811,20185,34405,1
38830,23052,17088,26950,4
20973,10337,658,11897,4
26951,5160,540,14132,2
22493,9591,17796,36599,2
10440,6734,35828,23896,3
17185,7397,20043,11980,1
21711,28423,23235,2813,1
30657,11241,18526,20894,2
34480,38807,19380,32833,1
8946,4330,13369,26032,2
5872,3538,24738,29949,2
29117,16386,12633,1280,2
14791,25388,37495,38116,4
27646,31353,32105,8071,2
15570,35179,33742,2071,4
35862,6554,10411,23863,1
9579,36749,18599,17788,1
4460,12561,26096,13278,1
21575,38174,2856,29157,1
11239,5833,35166,22349,4
23067,15705,28312,31493,1
33717,1369,32071,16313,4
3609,27669,19449,30641,4
8973,25457,37375,622,1
38942,5236,32780,14035,2
14928,29857,2167,34369,3
20892,26827,24543,17076,2
20080,7277,8166,11829,1
