player_1,player_2,player_3,player_4,winner
17919,11127,30622,9599,4
26050,12747,4467,32103,3
22321,18595,19382,31351,1
17159,5096,32795,34446,2
28319,10417,23851,35943,4
3618,36547,20794,24672,2
570,14063,25455,38853,2
1296,20130,13310,8888,3
29846,26862,8047,29050,2
35074,5981,37341,2186,2
14798,23148,38081,21723,4
27655,7290,33590,6669,1
15639,11886,16459,2913,4
4325,33669,13328,1478,1
9529,31495,17776,22406,1
14078,11877,5090,7494,3
26082,20120,16427,20949,1
17156,32804,26950,609,3
18683,27531,11167,30741,3
8970,15634,12555,19380,3
5793,2139,36526,35233,3
38849,38103,34499,29828,3
29127,6645,32039,25321,3
8074,35975,23030,23940,2
14938,10353,37481,2899,2
24736,21618,3582,28348,1
35890,21542,23044,2037,1
4341,13480,33645,26080,1
17975,22310,30528,9680,4
23914,28297,6591,15707,1
10401,38091,8100,20130,1
11187,3733,35182,36693,1
18713,25426,27730,5904,1
2871,29912,20973,38935,1
32096,1299,37463,16304,4
31400,29163,7311,657,1
24571,34286,32987,12707,4
19395,17104,11792,8799,1
14865,26904,5109,14244,1
5052,7372,17046,14176,1
23832,21733,10439,35902,4
12747,33635,16455,4315,4
23220,38132,6595,8170,1
2979,14794,28279,20163,1
34291,29848,32978,26845,4
32042,29210,8863,13375,4
1335,5822,37484,26138,4
2106,36563,20808,25347,1
38980,30638,19367,11870,4
24734,18619,35079,31310,1
15674,22433,11086,641,1
27705,17836,9527,3560,3
17832,30604,9593,11193,3
22285,35110,18534,5850,1
26922,14060,5176,32848,3
21705,10325,24581,35840,4
17135,604,11897,38935,1
7354,29887,34484,38088,3
1325,12681,4473,16464,3
37409,29166,13323,8872,3
31317,27611,36720,28493,3
19432,20925,3736,6686,3
25389,14953,32243,2989,1
20181,8059,26241,23178,3
15617,2227,33578,23923,4
17937,9625,20894,11136,2
23860,21644,2886,35883,4
26204,13397,4344,12528,3
10419,14929,6557,28403,1
22457,18605,24613,3612,1
17207,5055,14137,11986,2
23142,20155,38162,2031,1
36698,30576,25426,19334,2
729,34453,26927,32982,3
5845,31428,8237,37431,1
29899,29117,7429,38849,3
27656,35098,1450,8966,2
15626,16499,32068,33555,1
16326,4291,26104,13335,2
11221,22311,18546,9586,4
21583,38088,35779,23857,3
23192,14907,2994,10327,4
11829,5088,26841,14238,2
33707,8790,1425,12738,4
34313,7447,17206,38973,3
32233,37450,20042,29095,1
28441,20956,2228,6706,4
31381,35174,36668,17947,4
19470,27739,8233,30701,4
25343,29843,32851,5987,3
15584,24737,540,3606,1
5167,17034,14103,26847,1
4461,33541,26152,32163,1
23867,23174,28279,35980,4
13308,1377,16276,37412,1
17967,3584,9531,22452,3
10394,8199,38220,21582,1
11101,5901,30690,18732,1
34311,574,11942,20224,3
2948,14982,29912,6560,1
2081,19416,7372,35192,1
27745,24611,8995,36536,4
20928,38889,32870,29064,3
15732,25338,12574,31483,1
