player_1,player_2,player_3,player_4,winner
9718,11026,17808,36651,1
22437,18726,30532,5923,1
26807,14177,5098,17242,3
21642,2844,2212,35822,4
11980,25380,38961,32839,1
34419,20964,15552,7492,1
3740,19431,35193,24620,1
28401,6532,8063,23858,4
1333,12565,4419,26066,3
38085,27685,29056,10477,4
31330,20246,37342,663,1
29847,8945,16452,32128,1
14871,33635,13286,23035,4
4451,26200,13289,16333,1
35783,23785,20975,10405,1
22383,3583,9723,17921,3
26886,17090,32985,5030,4
11993,7389,691,14137,4
34370,29832,25316,38985,1
2952,23045,27619,21681,4
8964,12565,33576,32238,2
5909,31479,18666,11079,4
38031,6698,24652,28318,2
8124,15542,29132,2139,4
35243,19324,30602,36673,3
14999,37428,1405,20026,1
35824,21621,10399,23230,1
23846,38244,2921,28447,1
14039,26974,38977,5069,4
17886,3660,9530,11128,3
13348,4414,33645,12748,2
22402,19419,18640,36678,1
26070,16375,32169,37376,1
30658,27560,5883,20060,1
6739,8211,2158,20961,1
623,11972,29944,17042,4
31464,15632,24571,7414,1
35158,25372,14987,32810,1
29203,1314,8921,34335,3
35917,23923,10445,21642,1
9594,17841,3636,22421,1
14169,34408,5205,32794,3
12589,13355,4495,16370,3
30688,11054,19466,36548,2
33672,26135,25459,32249,2
6733,28445,23122,2775,3
8833,24527,8156,37411,1
675,38780,26807,7293,3
1290,20108,29929,29208,1
31441,18551,2158,20985,2
35112,5835,11933,14969,2
15578,27744,17076,38223,4
35855,23898,10422,21634,1
17905,5871,9735,36577,3
22290,31403,18633,3575,1
11139,27732,19413,35096,1
33688,4463,13404,16498,2
30724,20826,25437,20151,1
6725,23192,2065,38227,2
8996,26207,12574,29083,2
634,17164,26792,5110,4
1333,32038,24587,8074,2
37403,29862,38904,32937,1
14835,2850,7453,11792,2
15738,28435,34345,14138,2
9527,11029,17929,18566,1
23781,10334,35965,2173,3
13411,26031,4341,1427,3
22369,3666,30586,36549,1
21673,23097,2818,14890,1
16434,32039,12536,37362,1
32967,5187,7373,26807,2
28442,38056,6715,20799,3
31358,15740,5921,35227,3
29861,14043,25480,17115,2
19365,24633,29070,38779,1
27695,8219,8906,574,1
20102,11997,33733,34338,3
17783,36700,22280,9621,4
26178,12704,13386,4316,4
26879,5079,32799,25417,2
11178,5949,18550,30705,1
11812,14050,7474,15730,2
34381,17135,38988,29203,2
28485,21706,10410,35925,4
8777,33686,16420,37486,3
709,20780,27731,35173,1
31302,20154,14871,3572,4
29777,8181,1477,38114,1
24587,32240,6742,23218,2
19429,2232,2810,23943,1
9748,30533,22433,11093,1
13358,24638,8855,4410,4
17966,3526,18709,20950,1
21688,35919,2892,28458,2
16303,15715,37438,26133,4
11839,14132,5152,26957,3
34433,35095,541,17072,4
32849,5961,14990,38885,1
32043,38209,29154,12563,4
7475,6739,19395,29938,1
1406,23105,8048,33727,4
25275,10279,31462,20176,1
27729,23955,36637,2241,3
