player_1,player_2,player_3,player_4,winner
5108,25399,34308,14140,1
35936,10418,8248,21537,1
23916,2904,14803,23148,1
22376,17866,9548,30680,3
26211,4292,16493,32238,2
18602,11127,5866,36665,2
11782,20810,32895,26882,4
12597,13490,1290,8815,2
2026,6623,15687,28277,2
35197,3657,31490,19478,2
29206,33721,37384,38847,2
27744,24610,29863,634,1
20118,38181,7445,17099,1
4385,26078,32037,12735,1
13497,16335,24598,33570,1
11130,9615,17955,3726,2
18579,22417,31365,5832,2
32839,5142,17163,26950,2
6612,35976,23904,10433,2
659,14066,34290,11851,2
37313,1472,20090,8778,4
8152,38034,21585,23210,3
29802,14776,20986,7300,4
25323,2174,35030,38907,4
15536,36539,2801,19498,3
27556,30583,28497,29089,2
35896,10362,6723,38045,1
23946,21589,28470,2170,1
26781,14032,11777,5112,4
23084,8101,24660,29825,1
30599,9591,17871,3545,2
2934,15644,19401,29235,1
36749,27663,22494,5980,3
32980,34326,38926,17237,4
534,20995,35189,7437,4
31420,20108,11170,1353,3
37484,26213,16354,4458,4
14824,32031,8850,33610,1
25344,12538,18684,13284,1
14168,5244,26945,17179,2
11062,9541,30675,22444,2
32818,529,11777,38830,3
8810,26049,4417,13453,3
7380,2079,34330,20117,3
28407,21617,35789,10491,3
38073,23232,23969,2847,3
31306,17960,3637,18613,2
29094,16275,32103,27529,2
29991,1341,25408,19405,1
24580,12631,37369,35243,2
14859,36542,15719,6655,4
20887,33699,5864,8124,1
4337,33591,16451,13456,1
35905,23850,27544,2914,1
10358,23196,29815,38136,1
26085,32101,29167,12746,1
11142,17959,9664,22476,3
21724,6706,31284,15532,1
3634,19461,30643,18543,4
28308,2194,5940,20070,1
1424,37322,633,8858,4
38899,14035,5118,26902,3
35030,20819,36668,25447,3
24657,8039,11794,7422,1
14890,34384,17030,32983,1
23977,28427,35936,10412,3
14083,32917,7491,5192,4
26082,4290,8942,13399,2
17245,27716,733,26949,4
16439,12545,37345,32159,1
21678,38189,23102,6685,1
34350,15719,38872,11979,4
33527,1277,29089,19341,1
2937,24605,8110,2215,1
3644,9725,22487,17852,2
31300,11188,5985,18552,2
25372,35037,29926,14845,3
20083,36569,20978,30665,1
4474,26166,8987,13353,1
23980,2842,8232,35917,4
10450,6565,27708,21548,1
16360,12553,1298,33698,1
11202,5812,22336,9740,4
23216,28464,20083,2199,1
30746,35075,3682,17782,4
36625,20948,31330,18668,4
7278,26824,5206,32812,3
38227,24573,34349,14896,1
29080,37420,11861,32162,4
25286,38984,14227,569,3
15547,29828,17120,19423,1
4388,33680,16388,8841,1
13388,37394,20974,25448,1
26167,29123,2243,29855,1
21631,35855,23062,2856,2
12584,24530,38844,8075,1
36703,31378,11231,9581,4
32150,20129,38151,35186,1
5882,27527,18537,17848,4
1466,7360,6675,3591,1
534,34345,14033,5185,4
19446,28434,30652,22315,4
14900,23980,32898,17118,2
15693,10318,11957,26925,2
