player_1,player_2,player_3,player_4,winner
13475,26139,16307,4473,4
14197,5135,17147,26995,2
21649,10496,2834,35914,4
11943,20185,34321,32965,1
18660,22444,11138,9746,4
28428,8240,38030,23961,4
589,24591,38871,7313,4
2133,37371,27597,23186,4
29184,8959,12566,33573,3
25453,31304,29947,14939,3
19287,30537,35028,17853,4
15544,5846,1346,6560,4
20986,36527,32103,3703,1
9618,30605,22388,17983,1
14242,11857,5033,32818,3
17081,740,26921,20808,3
16475,8983,4401,13291,3
12674,29203,26065,24598,3
34350,25323,29906,2211,1
7291,27665,20101,28344,1
1472,15554,33569,36630,3
5985,3544,11026,18739,3
37298,14957,32055,2935,3
31440,8205,19315,21657,1
38791,23174,38057,23943,1
35194,10330,6719,35936,1
5067,14076,17161,26956,1
4421,26161,16332,19304,1
13356,37331,12709,14863,1
17913,9748,22404,30682,2
33556,29069,32093,8101,1
8775,38981,1334,31435,1
594,32921,34465,11783,4
35224,18651,11203,5978,3
25442,28336,29803,7491,4
20903,3705,24538,2239,1
15532,35883,23047,23898,2
20231,36555,6704,38119,1
27538,21672,2989,10375,1
5142,34428,663,17054,1
23998,10496,35966,2209,3
14103,20820,29838,32793,1
26850,15723,19452,25346,1
18629,11045,9559,17826,3
11778,27565,14996,20144,1
30701,31340,3690,22414,4
33740,4337,32162,13377,2
2780,23082,21740,29202,3
7344,24629,38027,35113,1
28436,8172,6665,8894,3
37498,26043,1295,12640,2
38806,16369,5921,36643,1
9602,17844,22495,30588,1
5242,17086,34459,26932,1
14247,11822,32950,728,1
23940,35979,10332,6735,2
23090,38039,21610,8064,3
2833,2128,15644,14978,1
7362,20246,38782,29968,1
28381,36635,24564,20907,1
8823,4445,32188,16444,2
1288,13470,19307,33735,2
31319,11149,18714,35036,2
25484,12553,5870,29059,1
27566,26168,3608,37450,3
17935,22357,9706,36526,3
10467,35816,21690,23829,2
26124,12598,4280,13289,3
17190,14208,26967,5120,4
11080,3536,5946,35064,1
16282,32218,29099,33557,1
18620,19349,14939,15548,1
30588,27683,8090,20064,1
2784,2175,6677,23137,4
8997,24537,38792,37475,1
7306,32918,11953,749,3
1417,20998,38083,29920,1
31316,25444,34455,28427,1
4391,13442,26112,12685,1
14101,38798,11858,5031,4
23923,8204,35854,23175,3
22281,9578,5848,17995,2
21610,20935,10381,2821,3
18579,11102,31330,14818,2
6647,27718,15530,29924,1
32114,16397,1376,33545,2
28472,24529,20188,647,1
38237,29228,19490,7324,1
37328,3576,25486,8802,4
2150,36737,32937,17123,1
35086,30703,34353,26901,2
5099,26784,14113,11885,1
4302,12647,16499,26110,1
13310,8905,37357,33559,1
11108,20944,17995,9682,4
23206,35846,21538,23897,2
36539,29864,22456,30652,3
32118,1439,19280,29080,1
3737,531,18722,5852,3
35192,28333,31282,27535,3
25470,17189,38796,32910,2
24739,6746,14818,2071,1
20167,34321,8097,7358,1
15719,2926,38221,10366,4
