player_1,player_2,player_3,player_4,winner
4448,13455,12697,29057,1
5158,34315,17246,14133,1
23940,6693,10394,35969,4
26853,32970,11900,31477,1
7334,27539,25291,2213,1
28284,15694,14939,21648,4
527,1321,24558,38148,1
38856,36554,35200,3538,1
29933,33630,37356,2867,1
8183,30592,5797,23180,4
19392,9680,11119,17831,2
20859,16340,8822,18635,1
20132,26103,32088,22446,2
4378,26211,13380,8810,1
9560,18661,22331,17821,1
26852,14116,5179,32833,3
17087,29054,34338,38944,1
16295,12728,20060,37401,1
11946,2145,20797,27594,1
7305,1300,15706,24685,1
554,32198,14937,31284,1
38036,35775,23849,28286,2
8112,10388,23077,5804,2
35088,6550,36553,11175,4
29884,33693,19445,3567,1
25330,21694,2948,30586,1
35942,23976,23184,10416,1
14036,11828,5233,7290,3
17979,11057,30646,9641,4
22394,3736,31335,18527,1
26845,34303,17032,25407,1
26239,16369,4357,13310,3
21705,2882,38236,28394,1
36593,8156,35044,5796,1
29927,663,32990,15692,3
29191,8968,12586,33547,3
24587,1471,20780,32212,4
14811,6747,19425,2234,2
27630,37388,38906,20216,1
35950,10293,23910,23162,1
13468,4336,33743,26027,2
22483,36722,9639,3583,3
11045,5963,17920,35132,3
16436,24597,1347,12553,1
11783,26884,5073,14030,3
18535,31367,30574,20978,1
38045,21668,6586,28466,2
29059,27649,15537,32075,4
29996,32889,17055,34453,3
8191,2840,2189,38916,2
25399,7452,19490,37411,2
20221,555,14939,8907,4
4342,8894,13444,33539,1
5078,14030,25423,17225,1
26037,37314,12660,32066,1
16398,15737,29235,27688,1
11786,26807,24668,20946,2
34342,749,19443,8218,1
30610,9687,11217,17848,2
32860,38856,35184,2068,1
7498,29828,31300,28434,1
3611,22408,36727,18733,2
38160,23078,23840,35799,4
1330,14840,6544,2776,1
20110,5955,10399,21699,1
4301,16357,32026,12574,1
13330,37300,8844,25361,1
26065,24659,29197,29983,1
26777,14077,32839,5041,4
22296,9550,30596,11146,2
17097,34303,734,11946,1
23038,28344,21556,35865,4
33530,20232,15718,31492,1
36728,17935,3598,5852,2
6727,14947,38170,23873,4
1468,27610,8157,7275,1
2200,19389,35055,10386,4
20907,18597,38995,2984,3
26061,4444,33722,16336,2
11807,5115,14173,20104,2
30663,22315,17970,9712,4
6606,23789,21550,35908,4
8886,13342,29138,12590,2
1326,37357,25290,32140,4
2065,2975,23205,10331,4
38952,26815,34369,24579,2
8158,38091,28279,35191,3
29859,17156,700,31422,2
14921,20796,19371,5863,1
15607,7289,36700,3681,1
27535,32877,18676,11149,4
5118,34322,728,11963,1
4456,13466,26129,33536,1
14100,20859,24643,29994,1
26818,19387,29230,25442,1
17185,14933,2066,20048,1
21704,23795,35805,28364,3
11072,17952,9711,18662,3
2882,10446,23025,8138,2
32956,35205,37383,31307,1
7498,5791,38054,1292,1
38981,12626,8938,3713,1
15669,16414,6585,32197,3
27596,22433,36525,30569,2
