player_1,player_2,player_3,player_4,winner
4328,26200,13297,12722,1
5231,14133,32779,7484,1
23827,2889,10496,35914,4
17904,18615,9723,11188,3
17198,26957,627,27588,2
34320,11881,29981,20038,2
8905,16499,32212,33657,2
38219,14891,28482,21593,4
31471,35151,22388,30728,3
8110,29052,2181,23184,4
25479,38776,24556,19401,2
15654,37416,5945,6651,4
20929,1470,3690,36550,1
13442,26109,8919,4458,4
16473,12680,37398,24581,1
2914,35968,21687,23945,2
33679,20094,20888,27621,1
30745,17927,9602,22345,3
36540,11104,5865,18662,2
32183,25308,14978,2246,1
3610,31358,29816,38789,1
1446,8061,38157,28399,1
35167,577,7347,11838,1
29040,32805,6697,23095,1
19319,10373,34496,17041,1
15636,14035,5205,26837,1
35787,28471,23136,10438,1
4358,26027,12688,33537,1
5090,11948,29992,14167,1
23832,20214,6608,8193,1
13333,16329,27663,37467,1
22332,17970,9706,18593,3
17157,38938,25444,26992,4
11171,30578,31314,36704,1
21533,20933,38237,29189,1
2867,24564,2114,5915,1
7499,3662,19401,34291,4
1378,32173,14841,737,2
15707,8888,35040,32952,1
17969,22348,31367,9678,4
26142,13284,16293,4329,4
12641,24613,33674,32065,1
18667,30538,35184,11221,4
23083,23907,35835,29824,3
2823,6611,10438,37403,3
32809,26824,34304,5246,4
7418,17222,694,14148,4
19337,36546,25381,3706,2
14864,28428,21584,5920,3
15601,38159,2232,1419,2
20209,20876,29095,8888,4
27602,38973,8242,11799,1
4490,13334,12630,16313,1
10431,2805,35837,21599,3
26101,15584,33695,1393,1
22439,17916,11146,9740,4
32133,27614,29098,37425,1
8970,38078,20085,20980,1
7373,5234,11921,17042,2
715,14148,32990,34293,2
31307,36679,35197,18649,4
14832,6586,23981,8238,3
24696,3695,2102,29924,1
25437,26960,38848,5895,2
19354,28289,23136,30625,4
17998,36605,5785,9639,4
14113,26788,5097,32891,3
23973,35897,2979,10473,2
26156,12694,13453,4302,4
17243,11976,34435,7439,1
16469,33541,20788,25499,1
18534,3677,15532,22329,4
30632,19385,29958,11101,4
32148,37454,8141,35030,1
8889,29062,38960,31445,1
1477,24702,2248,28335,1
27600,14810,38118,23128,1
20148,6725,540,21615,1
4429,13417,26060,32207,1
17786,30603,9613,5785,3
23952,10496,35936,23100,3
22361,36546,11229,19390,1
21544,2829,2040,28397,1
11870,5228,17101,14028,2
32998,15570,7405,26912,4
38197,6628,29879,27684,2
31498,3668,18718,20791,3
38855,24587,730,34477,4
35088,8202,33704,20065,1
29211,1358,16467,8800,3
14925,37404,12652,25279,1
17904,18638,3692,9664,4
10289,23996,28364,35991,4
17168,7338,5085,11988,3
21726,6535,15719,23118,1
12635,13431,26243,4440,4
30678,36568,27644,22460,4
34335,686,14173,32849,3
8788,16469,33552,29170,2
31328,35227,20186,11055,4
2038,8225,24713,2786,4
19304,29928,37378,5881,4
25337,38944,26800,14819,3
20955,32027,1294,38025,1
