player_1,player_2,player_3,player_4,winner
4299,26044,13454,32112,1
22327,18735,3564,9633,4
26998,17056,5074,29987,3
16351,12706,20226,8999,1
11868,544,14046,25386,3
34418,20830,38989,35056,1
6563,2776,23810,35857,4
32801,19388,27733,8061,1
7492,2127,14907,37325,1
38150,31346,21702,10380,4
29208,33636,5859,1438,2
24545,36710,28321,11052,1
15696,30532,23132,17936,3
4365,12614,26142,8948,1
13275,20149,33571,37490,1
26838,7303,5242,17032,3
16367,27620,20990,15646,1
11955,38978,14189,19405,3
6607,23999,23216,35794,4
36744,22384,17896,9550,4
32067,8048,14931,5957,1
28420,10445,25430,21527,2
1303,31498,29886,3582,1
29224,2053,543,2858,1
35074,30643,32863,11174,4
24578,38051,34481,18671,1
4459,26171,29145,12684,1
23996,23179,35932,10380,3
13339,16304,27662,20182,1
11149,22419,3694,9539,4
21614,2095,2921,20863,1
18684,35066,5806,17960,4
30617,24740,15713,36640,1
33594,8834,25428,29792,1
6564,8061,28308,31373,1
32114,1325,38150,38901,1
37322,7396,34488,634,1
19310,11909,26906,32803,1
14977,17080,5051,14194,1
14243,5194,35092,17148,2
10450,2054,35780,23996,3
26893,34495,37428,11999,1
11228,22416,30703,9688,4
16481,12633,4378,13328,3
23097,14905,21550,28401,3
32846,550,31425,27533,1
7429,29778,36584,24553,1
38173,15591,2861,29031,3
1424,20961,26047,8808,3
38848,25356,32238,5783,1
8198,19381,6728,18690,3
20121,3564,33539,17882,3
35972,23165,23957,21531,1
5116,34403,17159,26828,1
13467,26101,12610,4311,4
14139,7426,25343,11912,1
10402,6741,28421,14872,1
2835,38077,2095,19344,1
30615,17861,9699,11116,3
680,20227,15553,32793,4
37403,32063,33568,16392,4
29809,27669,8219,38848,4
35154,22380,18573,36563,2
24569,5821,8776,1476,3
20914,3710,31391,29091,1
26030,13489,4351,33634,3
10301,35794,21591,23928,2
22322,18733,9535,17867,3
16488,32246,37293,1389,1
17087,5121,26938,14227,2
12710,8836,29196,15555,1
32901,11802,34386,7486,2
3525,36624,19297,11139,4
38084,6596,23099,2026,3
5955,20862,27591,30619,4
29983,678,25378,14889,2
35056,38819,24567,31390,4
20243,28454,2876,8044,1
4398,12679,29156,33648,1
13345,32168,20045,27618,1
23835,15628,21672,35949,4
10429,20955,23082,6697,1
26227,8998,14955,35201,1
17132,34352,7403,5238,4
16478,1475,31378,38794,1
30717,9690,18674,22331,2
32892,25448,545,14032,4
2209,24557,2838,28418,3
8202,37304,38102,3672,3
29780,11145,5796,26859,4
19379,17932,36678,11817,2
5243,29885,17178,14118,1
35938,21552,10304,6580,1
23869,23239,38131,35202,1
26988,25456,15639,11844,1
22404,30713,17867,9720,4
11090,20965,5943,18534,1
36746,20134,31400,3672,1
7473,24654,29105,34477,4
685,8917,8083,32810,4
38820,28421,2232,37293,1
14955,2855,33698,1354,2
19459,12612,26183,32213,1
27703,16412,4373,13293,1
