player_1,player_2,player_3,player_4,winner
4292,13358,33686,16423,1
35843,2204,23793,10300,1
17944,9625,30693,11189,2
14161,34417,5075,26973,3
22276,3662,36609,18666,1
32840,38795,11991,17035,4
28414,20051,21530,2873,3
7453,20919,29989,25333,1
1385,26204,24593,12559,2
565,35158,27699,19311,1
37311,32085,14794,8088,2
29235,8841,31315,38115,2
15535,5861,23190,6599,3
26163,33625,13410,4491,4
26833,5040,34338,545,2
17051,14050,38819,20053,2
12604,20816,32198,16363,4
30597,17911,9557,11120,3
32970,11953,29792,14919,2
8966,7316,15712,1415,1
5895,22385,3661,29196,2
35219,18614,31458,2245,2
8221,35981,21660,23805,2
25422,36546,19464,37359,1
24547,23109,28499,38230,1
27717,10453,6544,2959,1
13368,4454,37317,26204,2
22384,11060,9539,17856,3
26868,14138,5124,17159,3
2850,23919,10339,35843,4
36596,30710,3549,18721,4
6592,23104,14944,21606,4
646,7392,11999,19335,3
31309,5861,27702,38173,2
38799,15690,34379,1445,3
35120,24675,20956,8988,1
8237,28495,29928,32240,2
25346,2173,32892,12701,3
20226,33736,29101,16476,4
23858,35792,10281,6639,2
22486,31328,30663,9543,4
26989,5184,11938,34407,2
23208,21678,2801,35060,2
32206,26107,13291,4395,4
32795,14167,20099,7336,2
38241,28352,2148,5843,2
620,17220,19375,1399,2
29779,38821,24572,3670,2
25283,14945,37472,12570,1
27703,8146,36738,17996,4
15615,29177,8874,18747,1
20809,16422,33565,11079,1
5194,32834,26922,14037,1
17790,9603,27574,11224,2
23931,10443,23218,35800,4
26070,13423,4387,1451,3
16496,32045,12732,37345,1
33609,15590,8919,24580,1
6736,19446,38235,21715,4
7405,645,17077,38785,3
31382,22464,20060,3738,2
8169,29903,2189,2957,4
35212,18670,29044,5842,2
25394,36605,11975,14801,3
20945,30602,34421,28309,3
23914,23200,35962,10443,3
26207,13405,4385,12661,3
21611,28370,6625,2940,1
17212,32802,14048,5099,4
16286,29063,8952,33631,1
11806,15562,692,26914,4
34321,20166,38999,7493,1
32249,14915,20877,24730,1
3708,9724,17836,11107,2
1336,31368,8222,25296,1
37459,36559,5989,19388,1
29857,30551,38103,35080,1
27715,18605,22305,2229,3
17979,9712,36661,11068,2
22331,18598,5974,31452,1
23137,35807,23937,10342,2
2834,20987,27615,21590,4
6683,38804,29804,28340,1
3657,30537,29188,15655,2
38211,1450,37380,8245,1
2186,32062,7352,25316,1
35131,32852,34323,701,1
19432,33633,17115,8836,1
24729,4367,16328,12563,2
14873,26174,26821,11833,1
20149,13309,14234,5107,2
9567,15607,17891,18672,1
35809,23999,23190,8074,1
14063,5163,38806,34385,2
10281,21659,6661,14828,1
11828,26876,29794,7417,2
2988,28287,35172,20865,1
33681,4451,13336,8904,2
32244,26056,16418,37359,2
32975,17043,3602,19432,2
38190,2199,30640,29120,1
634,25429,12597,31449,1
24585,1367,11118,5988,2
27682,20095,22440,36554,3
