player_1,player_2,player_3,player_4,winner
35982,6613,21729,27624,1
17823,18609,9712,11167,3
23878,8180,23048,19339,1
10374,20095,2852,724,1
26084,33670,15584,4350,4
17219,5217,26866,34480,2
11867,14171,38951,32828,2
28466,25318,38060,7464,1
1283,32205,20972,13472,4
2032,24584,14999,8913,1
29943,37391,5857,30630,1
29061,31438,36612,16421,4
35239,3650,22304,12639,3
4347,26210,13454,1465,1
22438,30715,9722,3618,3
11039,5834,17792,19299,3
2780,20137,23855,35851,4
33720,32230,16417,37400,3
34468,5079,26879,14109,2
32953,17189,11847,15564,2
36653,31332,18706,14843,3
7357,541,25492,28482,1
8994,29117,12674,6651,3
38844,29926,27706,23137,1
2060,20782,38191,10411,4
8100,24683,35197,21651,4
13315,4433,12619,26219,2
17153,26823,14137,5183,4
11999,25431,32847,565,1
34465,24560,15548,38795,1
36606,9543,22430,17878,2
6592,10351,23941,35899,4
3538,11124,27601,18527,2
7389,8247,20109,20965,1
31479,30537,2215,5903,2
37317,33613,32226,16396,4
29893,29080,1383,38242,1
19328,35191,28442,8897,2
14905,2789,23139,21547,4
13465,4387,33677,20997,2
17865,3647,9693,11208,3
23901,35829,21657,6557,2
26232,12648,32108,27588,1
10312,8240,23066,38085,1
26805,11858,5241,14090,3
16476,1403,20186,25430,1
17036,19406,7384,34301,1
8995,37294,2158,29935,1
38904,24572,574,32902,4
35209,5796,22275,18628,3
14847,29106,2909,36708,3
15625,31449,28396,30742,3
35998,23911,6651,10295,1
5132,29789,34297,17173,1
4458,16337,13314,26056,1
14221,25307,38891,11902,1
26784,20241,19408,20926,1
21584,2878,28445,23059,1
33731,15571,12700,32114,3
32967,27572,35065,24745,1
7298,14903,1481,29061,1
745,36588,5866,37314,1
38207,30544,8971,2149,1
31474,22300,17782,9530,4
8083,18637,3590,11077,1
9626,11145,22314,17984,1
5058,14054,7489,34404,1
10429,2058,35851,23962,3
11786,26907,29817,25413,2
18679,3698,31464,30526,1
2830,14810,21562,23035,3
36724,15684,20999,19407,1
32976,17154,20026,37444,2
8912,26108,4488,13283,3
525,38883,24745,38156,1
5941,29035,8110,28436,1
35079,12701,1409,32144,1
27664,16318,6713,33669,1
9691,17968,36710,11174,1
14249,5216,17057,7455,2
10290,6649,35906,23819,3
26938,32937,11993,38898,1
16371,4287,13385,26053,2
18590,22327,3581,31364,2
23179,2139,28301,21677,4
2818,20231,8026,14896,1
33591,32046,1308,12617,4
34465,24620,605,29966,1
38122,29092,15675,27599,1
19441,30745,35184,37344,2
25489,5835,20890,8881,1
14105,17043,26947,5067,4
22485,11119,9636,36549,3
26081,8852,32069,4436,4
12646,27678,15569,13374,4
11867,7398,34497,32918,1
33654,14813,20947,16285,4
30609,18718,17797,5806,3
3537,19459,8227,31302,1
38116,10489,35922,23239,3
1395,25283,38917,29162,1
37282,29819,669,20230,1
2181,21704,23901,28497,3
24742,2811,6708,35173,1
