player_1,player_2,player_3,player_4,winner
35812,2787,21548,23871,1
4490,13479,16308,33525,1
17929,9593,22347,18717,2
26998,11980,14233,5045,4
10377,14891,2044,23065,1
12749,26062,37403,32235,2
28292,15594,31488,6590,4
8941,1326,38843,35059,1
29150,24601,727,8132,1
25330,32970,7313,17118,4
19385,36606,11108,29924,3
20872,20176,3531,34367,4
27664,5875,30549,38113,3
5241,26927,7432,14086,1
26085,16388,4374,32173,3
21599,23961,28363,35791,4
23210,10402,27684,6585,2
11901,17220,38926,25328,2
18656,30669,9748,17923,3
2827,14947,24572,38052,1
32787,34401,29090,15579,2
5888,31351,36582,22294,4
37439,33676,13448,8097,3
29785,644,1375,2077,2
35183,20929,8864,11243,4
19402,20100,12662,3558,4
9675,35139,18718,36644,1
17953,20933,3626,19382,1
22422,24690,31304,20154,1
11164,25416,27535,29803,1
12652,26181,13376,4486,4
23118,35879,38208,21614,2
2890,23881,8095,6649,2
33627,1487,16418,693,3
34320,26951,38961,5145,4
30599,2033,29199,28402,1
5923,7281,37346,32955,1
14980,10444,8781,17053,2
15584,11786,32105,14187,1
4387,12739,16343,26239,1
35979,27736,21656,10302,1
23861,19440,2876,23033,1
13445,29101,8935,33581,1
11193,9620,31312,17818,2
17204,26926,5237,14064,3
37426,35143,20990,32244,4
38847,7321,25489,11919,4
2159,5883,6706,1335,3
29792,625,14896,34435,4
24727,36564,8120,3679,1
15588,18574,28387,32897,3
20067,22452,38112,30586,1
9549,22373,18665,17794,1
4422,13442,24635,32222,1
26949,5115,17179,34363,2
21581,28387,10445,35847,4
11117,30717,3566,5834,1
16334,26164,15559,37479,2
12741,8905,20975,29199,1
11826,14028,7326,32870,2
33687,20143,35191,27657,1
2923,38133,6580,23935,4
1349,14784,29816,19355,1
2044,527,8057,23056,4
38863,36713,31466,25277,1
35795,10482,23965,6743,1
21528,23207,2165,28328,1
17206,26987,5168,11925,3
18584,36707,9591,11210,3
33551,4427,26151,13366,2
30746,31301,17958,35058,3
32934,34417,14183,20875,3
8957,15601,37427,16296,4
1431,25391,19497,12567,4
38809,7289,535,27568,2
14902,2887,5860,8214,2
24531,29981,3694,32047,4
20174,38142,22385,29082,4
17889,30729,9730,31369,3
22315,5955,36550,20225,1
26082,32080,4475,13456,3
11156,35164,3551,15634,1
17110,7408,5236,26916,3
18585,29914,27576,25437,1
33626,8808,14790,16305,4
6649,35942,21546,23870,2
37456,38784,558,12639,4
8101,10476,2915,38210,2
19450,2220,32982,29121,1
24726,28418,11991,1279,4
20791,23166,14207,34363,3
4421,26181,13303,1356,1
14073,5048,17215,32989,2
26862,11937,606,20936,1
10481,21743,23026,35787,4
18532,22400,9656,17903,3
12736,16418,33624,29212,2
34422,7368,38944,20121,1
30646,27545,36541,11101,4
8928,37303,32048,2228,3
31456,25297,19360,3630,4
35077,24538,38125,5895,4
14819,8204,6545,23827,4
15540,29829,28371,2963,4
