player_1,player_2,player_3,player_4,winner
35898,23963,10460,21542,1
4395,33586,32095,13329,1
5202,26916,7423,14082,1
11055,22296,17847,9741,4
11900,17139,24575,32995,2
12654,1329,8829,26152,4
34464,38918,19364,649,1
30721,3590,18719,5838,3
6609,28372,2951,23194,4
31285,20834,36539,25486,3
29776,15592,35140,8118,1
20201,14929,37339,16323,4
27544,2219,29202,38192,1
4489,8778,16339,26053,1
13407,15691,32224,33730,1
21655,35795,6575,28293,2
12649,14848,1283,20220,1
2807,23957,19375,38127,2
36526,17794,22276,9525,4
37425,613,29148,27653,1
2229,10333,35137,25342,2
38922,17043,5212,14073,3
29972,34461,26885,11999,3
8044,23155,31275,7468,2
24621,3587,5889,30720,1
20989,18684,32936,11189,3
5061,26912,7298,14104,1
35836,23046,21662,23869,1
17971,9548,18572,30613,2
10488,28479,2840,20877,1
22346,11219,20188,36653,1
26159,12674,4492,13492,3
6634,14848,38185,25403,1
32812,11775,551,17236,4
5966,3663,2036,31393,2
29910,27610,38878,34329,4
8121,19368,1494,37396,1
29105,24531,33634,16499,4
15562,35235,8912,32166,1
5085,11844,26958,14237,1
13412,12644,4396,26248,3
11136,36747,17936,9578,4
16319,33727,29149,32230,1
18558,3666,22283,5985,3
30724,31471,35204,27748,1
8957,15747,24572,14797,1
1306,25449,20202,32807,1
2080,21688,23899,35878,4
37447,8033,38796,34275,1
29957,7324,17164,2895,3
19384,38226,28387,23184,1
20840,534,6749,10475,2
13472,4493,12686,26200,2
26802,5249,11938,17065,2
21539,23943,6576,35882,4
18730,30665,9594,17799,3
2810,10329,8225,2236,2
36636,15594,11035,22296,4
38027,23203,20115,35174,2
37413,16412,33654,31498,2
29994,14117,674,34383,2
14990,28329,19356,38856,2
25444,24679,29212,32968,4
20948,1492,5860,7308,4
27627,8870,32152,3706,4
9684,17825,30722,22419,1
23836,28402,23025,35932,4
26898,5206,14159,7309,2
21617,14918,6683,10305,4
11096,35028,8203,18543,1
34370,25366,17114,38819,3
2938,20175,2167,15676,1
8988,26162,4458,16348,3
3737,19470,29134,36701,4
38181,20956,650,24693,1
31295,37277,32964,5868,4
29894,1490,11877,32138,3
27548,33691,13477,12565,1
35786,2888,23044,10314,1
4343,32229,16276,12579,1
13350,37377,1327,33708,1
23825,28323,20243,6537,1
26047,31451,27720,8904,1
21690,38235,35060,8226,1
36565,18544,17854,9600,4
3537,30674,22410,19334,3
2209,681,5792,14826,1
38822,5110,14221,34480,2
24624,7452,32850,29042,4
15608,17027,11797,25445,1
20872,26813,11247,29944,2
17938,9591,11132,31438,2
22335,36588,18663,15569,1
26992,5085,17112,14104,2
26027,13427,4360,12536,3
23133,10333,2891,35850,4
33562,37329,16386,32165,3
8815,24577,35069,29157,1
5963,19375,30728,14989,3
1321,27740,600,7476,1
38973,25281,34280,11992,4
29863,8226,28291,32800,4
20926,2043,3538,21603,1
20174,38025,6600,23802,1
